darby_wmel_doxy_a	darby_wmel_doxy_b	darby_wmel_doxy_c	darby_wmel_nodoxy_c	darby_wmel_nodoxy_a	darby_wmel_nodoxy_b
cds496	1131.23517851767	498.736669321661	718.077651785939	263.634599017694	550.081917153425	656.498782222931
cds497	157.800950407251	152.475589492158	255.275809373592	216.153254106768	166.407790988829	179.62742874635
cds498	292.175477447812	447.092750437141	562.355692654144	74.7067787216109	35.2893908194118	212.461617260408
cds5	475.241930696567	290.874270004709	554.292713978683	574.474163427863	333.960823936837	543.856100035092
cds50	485.389215813581	305.568848464586	675.808343357231	431.151965960783	320.456042019813	484.704128176976
cds501	211.355196145025	73.4867425391933	174.980517837358	202.082736523629	250.507055398887	232.651049904616
cds502	13.7105477191166	0	80.8936082989898	18.427672084664	78.3424476190943	185.188900044769
cds503	245.193314070747	233.347735030475	203.380037777487	185.997756280516	199.692935958466	144.080769427235
cds504	331.703745968593	295.232442234048	323.280470595394	375.848170343596	252.78736838198	397.287113027476
cds505	652.24897621836	730.623518124234	696.657046819891	663.961750201399	906.982471157119	620.473191276884
cds506	60.5121160017612	85.5731679780181	68.8526671148435	170.401767747599	229.377069141532	182.945767796893
cds507	183.507589249005	64.020517503412	155.35820869425	290.820677933027	188.440631244147	91.0414591556848
cds509	243.845699223362	173.633707865248	323.66230849692	312.072341495704	418.634874893365	355.53855839208
cds51	141.713790012132	131.951792354397	156.143174895083	271.209648273458	262.199753175705	211.768584143584
cds510	291.733250768341	248.605042237092	413.214089231225	400.090314550688	370.367527639311	349.290428236099
cds512	804.816839269743	693.570246682833	1188.96848076902	447.602988299456	564.016811363635	311.830996714289
cds513	1026.18398423165	863.320272045573	816.388884903563	531.169565528123	335.360652965948	261.68236979712
cds514	179.725183703568	397.355024804759	9.76326079932948	36.014994302275	228.137290460815	114.242703743632
cds515	0	5.39841539209014	17.2419085425858	0	0	12.0256414741397
cds516	8.93429145914798	0	1.65141656495545	12.7318461675861	0	0
cds517	85.2637013051104	89.5106747045201	179.021601986383	179.701869540239	214.669212617518	74.1726017257139
cds518	613.245179316433	713.026819931848	538.044104792746	289.157264689665	333.559677158612	297.044852202136
cds519	3390.84819525066	2039.24099271071	2399.39987474281	1313.55861786513	1339.38362184305	3447.32593339452
cds52	570.276004449776	648.656532483775	1004.81946903532	1327.313927985	1049.73952611623	1137.51764863849
cds520	372.762883931182	297.545604755386	422.590296532254	478.086146794648	359.374623424038	221.032039555839
cds521	64.0802393141816	23.6380996282149	174.491279541413	87.3087160856092	77.4786208005631	160.227137834514
cds522	1175.86145602592	1494.64541689672	1367.91634868514	934.297113571304	1264.16525876745	1515.47501066497
cds525	6.53649588775942	1.79744079082008	1.36686096422197	35.6074205518565	0.353690508438349	1.57734233030049
cds527	43.4393591100724	70.0784396332934	102.218870216962	124.310764821958	173.749586798783	124.177165937086
cds528	86.2850469789738	110.22389575447	142.969860021606	135.648141734332	192.229153880185	124.67239630124
cds529	62.7344234025969	261.60855433364	115.709886711199	100.610853335809	169.892051158649	85.414621294139
cds53	8.29612778349455	0	47.3406081953897	0	0	0
cds530	130.479147715743	41.3721416649363	207.029968730447	197.263842125356	85.5549269237093	183.691818125968
cds531	274.743402837443	150.362902504685	361.107083341837	771.278585990161	291.31220813702	453.230293907863
cds532	240.832366139267	26.0005312761893	180.596604523263	192.12056960571	169.018691656355	262.564885393
cds534	230.592281638724	199.683828258001	230.942285517801	808.246268643636	136.036498191296	577.510456839501
cds536	1609.78521324	3113.66076904786	2372.38554681889	2127.79522342811	1825.71964886237	2871.00307150151
cds537	48.10254814225	71.3122001141867	137.518564154021	246.66438175978	374.093053088768	162.710024463562
cds539	65.8106290517596	38.6423337073511	231.744743692462	144.304932133582	101.960391386615	268.260831597464
cds54	0	0	0	0	0	0
cds540	62.2410826687139	29.6298100593539	115.014740930692	181.926450125261	198.9579748925	210.295503634304
cds541	83.2452773764666	26.6811734561942	231.111857493504	32.99614582699	153.403536175609	215.70743979286
cds542	128.65168603774	56.1236022601331	164.245213237215	174.898770676328	296.890632707475	192.847003283538
cds543	83.5443589538357	106.127557336802	157.783478488396	241.709154528859	126.793738448322	164.847463857063
cds544	120.446575791597	191.580303503267	70.9026998116202	270.745028320833	135.704296730511	196.857196923377
cds545	57.7103651928754	66.5303979897805	178.597195564326	246.331839140531	183.907844337649	158.144334929982
cds547	22.3517790421268	57.1965912492931	159.177284797165	138.151923918427	90.4800099262779	95.064598574837
cds55	87.1162283850631	25.7784044352506	34.9589441897944	110.566032507984	61.9976204179883	26.1020913291702
cds551	82.6235634810413	19.3738751905911	64.198316706997	118.90556294046	256.947979052407	106.913432205531
cds552	49.5640454757495	80.4309363973026	24.9547392037713	67.0097166715056	106.988877960622	37.4627995417989
cds553	507.180581225561	1705.42540299385	554.857616752089	528.751337682627	388.926728846793	462.079200087519
cds554	120.958541676877	62.5591429992907	239.024714631837	187.971266350167	146.469091147679	228.934463108308
cds555	32.3568926171152	38.9838694850676	142.297060680328	115.863988232325	154.726334047711	158.397399312669
cds556	102.910369326405	23.9203128571031	216.069645014266	251.204828932213	225.910359778471	242.643094425932
cds557	209.407975255247	162.534571114736	301.778229810829	489.649572535359	425.976297603603	440.92041495596
cds558	45.4487079263434	19.7365143928766	15.5261386448803	177.661659072658	107.134971103035	110.258406678204
cds559	12654.9382372933	12640.3304945937	9022.72165212335	5014.67615167686	6059.52302022748	5705.20539438136
cds56	1477.87620539511	1783.50148516178	1341.63600846995	1629.28731236695	1365.46017460399	2309.69754146309
cds560	2736.36724383743	2457.00838489241	2052.31007886725	2268.22963747997	1216.61212773182	1074.22900962344
cds562	92.4085732696542	15.0522924448638	68.8506471457326	339.32694475749	207.925891223456	177.86593324002
cds563	35.806643333538	324.928010313426	66.1676448942501	163.768505139514	70.3397244752083	93.6307276065718
cds564	130.337787128977	63.7805321013237	220.788643532577	270.19917993991	211.095868808465	277.01807559951
cds565	237.297030796705	88.7922819436409	138.20218123629	530.16014868037	255.88108790697	254.930425314896
cds568	315.891019448446	565.708946296113	338.68034637222	137.114373646907	194.30697460329	178.562555222075
cds569	172.594068686199	93.3691095677703	240.263813943735	371.624720374058	261.712293139197	318.724179530107
cds57	2664.14926017739	1918.18502814905	3479.11655521809	1972.46966967769	2767.09542552057	882.239532186068
cds570	168.108103462148	110.186279245101	170.559781988561	109.437807686474	146.159294282562	109.558743957255
cds571	59.7650332071098	11.4946574457562	109.899388463112	275.254283028407	163.470461567401	108.030991523608
cds572	4483.62930224425	4806.71871376415	3875.55557234783	5487.02042112221	5832.06495976642	5173.64853605748
cds573	751.427106183181	432.02658182664	590.562835908471	615.695270237536	287.70768379955	255.621306234971
cds574	670.719663046429	218.095166369839	446.511108450916	414.138269194558	445.060841398625	190.726640751453
cds575	363.221492059409	325.664861472678	312.39296687074	551.266602484253	134.527435305515	156.203585915588
cds576	122.075752448264	104.778956856358	143.964284723664	109.569942125029	100.22186992713	156.168368242693
cds577	104.894341066055	173.336357318252	157.950258356566	88.8967813950428	100.362217791192	62.0500001971001
cds578	274.133579317987	136.632915786457	272.656903686806	306.085565684639	274.235908157592	224.201509513809
cds579	185.096701186415	59.4073002735574	130.614657458606	141.246659329571	338.663599917097	346.848557788258
cds58	2710.58971622484	2102.77158494595	2159.9514641902	803.543490639166	946.294301504323	374.488688669121
cds580	156.979482141812	30.7426962169965	81.245149812602	197.040842336476	123.742734542086	90.4273827591757
cds581	141.201559513021	48.8202598532217	184.633786442561	108.390963016024	42.4676000208424	133.055687895071
cds582	169.491234119269	52.3859388377168	152.276179857378	197.248832116766	255.987383667655	123.945500829582
cds583	249.689436164696	257.976255900061	248.702607986333	396.894349915899	280.102260464309	383.530046794258
cds585	146.406111753504	26.4210117096893	106.588005231257	309.483917476686	328.87134023358	157.325908022171
cds586	154.308606539784	92.8104216408217	235.335914325039	60.6173423837633	120.262529239838	197.941495262078
cds587	714.305779763581	787.211737493385	968.527279162699	821.911153582206	841.591778436558	913.047468780325
cds588	171.985110588599	186.680203378139	200.830603371527	123.465402967249	147.109707195855	215.003893022498
cds589	532.724855020466	456.853676583819	489.910053674038	509.786760584138	318.915017221432	575.599928418873
cds59	6402.5856262138	5199.84426731377	5111.88981859953	2701.27993146957	3556.64471347862	2253.67642767864
cds590	2733.10387879518	1809.89926288389	2755.43199695883	6958.90970075515	7119.1019137486	4882.96473042833
cds591	384.997785628182	410.545122174399	386.959910744921	484.86438730432	636.927213266651	589.131727739991
cds592	3522.22297848644	3240.09830684226	4382.28233609193	4229.06498901015	3788.36099169314	3981.57416163432
cds593	157.585642989832	184.561785557089	274.346233102938	329.959875550143	286.059709624882	284.204137811951
cds594	75.6973871489364	163.656569847304	241.091598054326	547.480193225019	451.642405398557	444.374405624841
cds595	178.018468476394	34.6956980537384	394.774907602913	638.103311794445	572.46311397482	456.004988796083
cds596	143.691017009883	73.9931785901553	320.801710400462	459.563577295091	326.373570897506	334.79177627789
cds597	115.735933849646	130.766141809046	246.723058439315	420.15092353034	364.562527799889	326.606668096784
cds598	110.022725484257	245.12115907226	170.976940059452	422.135800472961	529.083887713277	484.16647844036
cds599	225.009674567445	139.109613299299	220.582069747621	500.179670869452	302.178012245078	429.527866640928
cds6	134.881966008199	107.692406954443	296.722803141341	236.275046306085	186.664885263622	221.98664785631
cds60	1161.53609602204	1310.65167879125	1031.60916644656	644.968522963241	958.030846374676	398.587180355128
cds600	181.276022925318	215.148023631232	318.788158470322	428.389176932896	548.089908048879	290.887619971615
cds601	397.373625352	191.739505450545	220.927313628797	493.256890035619	769.180394805653	505.032703260996
cds602	304.879567790113	196.898086454965	121.499645748466	423.234246441238	369.353064591983	411.563824633753
cds603	96.7621905276653	97.9780762324173	281.885841199769	284.189255430678	302.964934151966	456.673307933529
cds606	0	0	25.3217206626503	64.9994251713604	0	0
cds607	27.0939665803736	0	26.5578687346637	0	164.931468671777	23.5749882700108
cds608	246.247209897531	111.756669520463	145.962046565712	486.102592043874	431.020904795578	317.130742208185
cds609	180.246555563634	150.021181367143	237.480882112616	309.045899823041	185.792365895085	299.029623941864
cds61	423.473117217781	302.747071532972	554.428707172024	363.17870400192	289.159797982976	364.498787389704
cds610	2268.89978254638	2613.37839989797	2021.4462167684	500.029240893251	535.713118004854	1267.86479365002
cds611	3552.83381695142	4808.16855916436	4171.86652256745	1427.81552098852	1654.98420595337	3876.30902665785
cds612	74.2257586682141	127.427467149356	119.827611016869	81.9103550742209	134.056709743212	85.1581578628338
cds613	448.15629594024	320.69806667552	739.678064789604	448.857517291587	243.891778826416	610.492705417093
cds614	3508.62388874254	4622.68763849857	4000.28139251043	2170.44472299007	1493.72933460406	3069.01769115902
cds615	869.00838965304	524.096453484002	950.622161596123	773.962227555889	578.246726509726	568.893590803028
cds616	646.716443766089	941.223900156987	558.501966648983	375.964211077418	277.363207728643	265.763339938941
cds617	300.591454403935	270.866645805685	656.755664678438	147.73637961893	97.3142654185901	78.3294097443076
cds618	1797.28981345085	1417.1312293694	1940.41446382266	1331.43152432691	561.362899722834	1267.8463831554
cds619	1635.70223413216	930.393893959663	1311.13661517369	797.462685776219	308.675111967368	648.861819005749
cds62	112.207690846109	241.217795883351	133.026025197793	309.928619620826	163.179605921637	237.841094094836
cds620	3044.49833085133	3760.76353724857	3679.11714204985	1728.77277184964	1450.65111017682	1497.31877824874
cds621	11382.4922576959	14444.3564599729	10330.7518366258	6234.2462665613	7072.47592164572	9809.55261915148
cds622	279.911791527986	172.482756363733	404.454694917107	471.551997577155	410.622484072494	332.362992936425
cds623	278.262240150625	183.291481095589	209.829611919302	276.957480674717	256.490217186137	147.31823349268
cds624	972.041155387009	478.605055480586	1067.56542610963	862.227255630204	621.749616136252	96.2039712409586
cds625	700.337984638141	302.829530881142	986.005139888949	1094.45285199911	455.08868207583	383.800809035775
cds626	588.757455602839	277.836994325973	1042.32352787289	733.837457694121	708.030400256438	438.894035655805
cds627	825.597957422954	631.617072676466	1093.59466555118	593.735544530054	966.797457980691	373.746465137323
cds628	1225.27425725458	495.655645548377	1041.99797980453	192.094521124983	277.363918085783	248.394649135841
cds629	728.04871958102	460.752133124897	912.982174082007	106.27220600282	155.163682663061	215.525747131776
cds63	30.5313237975287	44.358212319937	209.443356582821	132.275344826903	0	20.6168116596916
cds630	538.611934846087	345.346944211969	719.479520293795	352.610399552616	238.841769145853	121.090675705087
cds631	1837.71510525608	1038.66278480384	1957.24120043088	833.256314389824	617.842646838283	516.314553827687
cds632	2082.91557531397	2034.36051016629	2056.4046272916	1355.12686082209	1076.71765056438	1030.17707934631
cds633	1955.35161601822	1775.77809720181	2111.64977532863	701.539062157646	822.424646621409	1500.21548280928
cds634	2522.29308896336	2148.70015499633	2092.74921634508	1281.66339723541	1204.71498532628	764.305930935845
cds635	3023.60099774809	2969.45771682989	3477.56816041302	1493.97677741465	1424.1672965732	3274.5248707249
cds636	1227.86582437644	871.361300706192	1434.34255664489	585.730299042297	527.633200062258	557.699122510797
cds637	1426.04825159054	786.656160174101	1522.93350893198	385.392521356853	218.818560591263	433.714749717798
cds638	2250.03077010648	2030.6186851868	2240.10311203142	338.681215366562	441.466564478124	284.31435853633
cds639	2154.63201810866	2287.45583113929	2928.51204185434	1996.08544021081	1834.82760351047	1816.68516699783
cds640	1620.42453110262	312.338248292708	1163.17293158755	186.872167619128	265.922956002841	325.912591359808
cds641	763.101709829635	555.692205679406	868.291045130547	471.760469309844	870.357666838645	128.791202694328
cds642	721.422851469746	903.866843793272	1274.85704227419	675.630334191251	345.22688535883	848.194818635436
cds643	1375.72134378987	1083.40471327167	1901.88141064036	795.405336890771	814.761455238581	723.194912893858
cds644	2769.41001449389	2247.05934190731	2879.54676638192	1683.09213679673	1945.80466234842	2360.64376661275
cds645	249.81714788048	124.416604739577	296.174680022407	175.615714966848	130.701316777856	103.269057367369
cds646	3629.87498711669	2940.39417281259	3772.0189250877	5381.77371161085	4602.7374983	6168.82003063718
cds647	461.329089649841	518.371115408513	578.277776806376	240.257444061522	218.218903835814	500.698097197438
cds648	257.392682513549	228.991607154673	302.462880336367	452.140398730907	452.303891482788	361.150330109687
cds65	17.3807558777724	0	0	80.0894979064244	60.7656164225026	29.7180861749847
cds650	833.772608816567	706.736693300159	685.445341911934	836.80018963201	734.198455235778	640.522714923587
cds651	264.546871017073	320.120561383994	454.753257464591	486.092106881949	160.566728228324	351.92360192365
cds653	4.73972924258787	0	3.58840840377302	0.501270872769358	5.27695243030169	1.72323392237916
cds654	150.030079581722	241.625626859759	86.9442348749651	97.9081280967253	160.791120078914	256.892582525157
cds655	369.676639390532	387.241083952586	581.782523263122	490.104436394283	349.692710754777	631.312726920273
cds656	81.41971016374	89.9983605723068	119.275492456433	205.682933179447	267.542473574266	205.408914670473
cds657	51.2985416198331	0	80.0301873786105	3.09275615406949	158.876292374387	98.4808041466688
cds658	67.8512687122793	61.8803826363666	184.824237647631	202.918668188103	238.974830528012	303.911752855203
cds659	39.4863774310558	134.290938449068	90.1070546354662	212.02791749795	182.488161715906	147.735189885623
cds660	82.5397266264346	73.1529175184247	101.904485593593	244.204109739857	218.254840521488	88.2739560783428
cds661	132.153762753718	49.8629361897367	137.320298270636	162.980361023203	151.723895916663	154.941789661662
cds662	4373.06451816328	2995.28259115074	3057.74306632224	3143.14396561681	3959.71198051874	2155.9215474697
cds663	491.705112090965	427.570857888061	314.870091718173	247.265854517856	71.2204069264494	35.6711004332781
cds664	424.775923929935	323.81494993554	433.282775783127	300.903409951358	658.076560000392	483.519866086152
cds665	2113.46134440508	2496.00175908372	1859.21981604568	1963.38469847511	1688.60193374663	4439.16722955624
cds666	183.325688934843	115.156439762964	117.265726722525	201.121365220945	142.571493498635	118.283522047511
cds667	166.460748233693	22.0776230221801	167.55315203402	272.940732743832	469.475443957678	319.227129520003
cds669	224.260881063695	196.013039113019	303.295561457601	224.556676642322	218.850436269269	172.431219514725
cds67	85.6050987769382	28.5414922872714	98.6131605930543	85.0066120061385	59.0111943104866	105.756785041911
cds670	2030.09683128057	3480.74157751988	2053.04954235552	1585.29525864012	1743.62165470189	1551.63648670782
cds671	150.596260174279	151.012712640827	254.667909505465	387.446795021961	511.158545115198	334.536743294934
cds672	156.652388591978	85.4938521831539	189.623182765499	193.587544636786	74.2191609022999	87.9818562236802
cds673	924.037843180513	1203.60355862476	1108.24701171587	948.727891842703	1135.54429452193	704.61457279853
cds674	122.144527520066	50.5818668868865	146.881707620181	119.0954121586	167.578226049986	351.224216673181
cds676	7.77192190706495	32.9881740566651	64.0120516130352	46.8589375867171	164.146080725721	0
cds677	103.540908598373	135.141332342374	245.158135380257	241.52423059298	325.666839154325	257.17151396437
cds678	165.902462355166	98.6808576836225	286.89723044075	295.771099555363	231.277956195412	204.510944842874
cds679	65.5227893223086	60.7885184508918	101.060346382247	217.908138289427	118.577965779994	100.075122174736
cds68	464.290371991535	235.817318521784	482.585659379977	212.323232755717	137.744962846759	225.266784894108
cds680	20116.5251018464	16678.062454221	17041.1326754318	27009.5618256393	29542.7629028324	27764.886065282
cds681	2663.10744196943	2893.25612958813	2503.99488619073	1225.84079519722	970.765111801821	1176.63397224541
cds682	198.027159176853	129.643352556778	370.614390909098	263.636092588133	143.693434075223	336.483793634142
cds683	9.01714696399801	28.3752344953025	0	7.9412067547171	0	0
cds684	29.2754009055361	10.1764971769053	40.730004965269	0	14.7550798206366	13.9198148229252
cds685	643.79310427516	534.881018094609	499.611069778032	559.416478798318	552.070987024289	132.23148173532
cds686	184.431827977596	103.437579708204	119.106785760046	66.0284398178727	43.2709385266414	92.468692777486
cds687	701.683367647838	374.214083352995	605.204442569241	504.376647643704	284.437079001965	563.860989926038
cds688	984.036219482413	558.73599308133	556.320955319369	626.853184303741	280.837757143024	450.619917738361
cds689	157.999014300688	226.57983302167	225.869815441595	143.825733343719	135.347724545183	273.834988750453
cds69	101.545968083937	85.9076077916838	171.486793933415	186.105421129851	243.997852126645	272.037368461672
cds690	476.567969029552	138.184730182354	573.240746146599	1227.41202624622	991.32155508675	1274.86014583525
cds691	74.3564192464451	71.5404251343173	114.570420972098	170.241540415443	238.305423646234	135.173463067389
cds692	554.438129943447	245.237296431991	699.610596465011	364.801700071253	266.14540089361	306.251802710939
cds693	199.93431601305	117.703228108527	222.173293586517	245.702294462187	174.094328042432	142.20782183556
cds694	903.302621651322	1451.80875326807	584.383352372444	1184.93408423651	617.870624618517	1116.6004066876
cds695	409.977382496577	363.092395510025	377.35128985031	493.361681332945	359.584420459881	296.372184161435
cds696	1795.25422965312	1803.92381308246	1582.64322842947	2732.07411931398	2544.03449026932	2192.72608888828
cds697	180.209802139744	268.1951567242	445.553832425544	177.125683918263	442.771246245229	157.642779772093
cds698	460.853159895839	498.64823405218	517.180228451703	606.255922350784	416.743742088134	690.482927707975
cds699	171.639307611643	220.914858843208	318.926773460658	355.881013008458	355.049516303284	263.962291815429
cds7	163.16439063105	133.774369299446	177.364005083634	259.236742885952	320.37111861491	253.847046268859
cds70	0	0	0	0	0	0
cds700	524.924187392097	663.434166171652	605.864629161251	237.269410695583	525.260652223802	387.319584365929
cds701	431.989377333369	417.599595583887	665.587824997249	428.409418341747	518.561557459066	407.49048643791
cds702	2237.77410898505	1266.26444717093	2236.15564699676	2171.17066158734	2442.85995757721	2143.11645639661
cds703	74.6995492086888	78.9359375795089	92.178511980692	133.309479095748	170.664216746428	132.878800055726
cds704	20.8922631910348	56.5601834879603	30.2759703575167	139.523802926742	151.710771579833	56.3105434106543
cds705	11.2818221231588	123.231684694439	93.2994188568371	88.3776110182867	91.6659931325457	191.145042648828
cds706	781.844605758291	654.49908136833	635.79537750785	457.614949427328	557.212435969565	809.99595042607
cds707	387.227438927875	304.287467591652	383.767784611933	570.881759684082	548.168729696287	310.400117422969
cds708	54.9695662875343	82.7945681088491	115.439345040596	66.3396195047905	171.005557706195	108.889068401717
cds709	87.7475054023462	30.2981819843801	35.1315505091939	73.0153044864047	88.1968435460244	65.6674626094659
cds71	0	0	0	0	0	0
cds710	2446.98273821086	3010.88947934323	2491.55888776282	1610.76536452492	2010.66914718867	2289.67999553769
cds711	424.852000996242	212.280836523545	496.636126175067	630.250061105469	451.265918833755	851.239315750076
cds712	1426.45099993828	1261.66080546837	1253.92116139408	1499.05653289409	1356.15322294896	1733.46888749389
cds713	167.956565323391	169.377601833784	355.820682552258	218.852353005495	101.405459117499	582.763988390019
cds714	1266.04896290252	1059.57437919572	886.308937545709	656.220818306974	326.773513077874	415.261943824427
cds715	60.4692712148353	35.0562868209169	117.127919768477	71.2906926504656	50.7665806961192	46.6921802123671
cds716	1284.26729471324	1372.84385508838	1366.25916972768	1340.58392480611	1268.38575870407	1366.3883772212
cds717	385.480676332718	277.523097233722	345.515670756769	489.673378334155	389.882082951393	208.03692437143
cds718	190.034490260334	119.866729515717	225.957031450777	197.765889692688	114.454356858524	78.7743972521175
cds719	131.198943906396	159.111317120076	225.855500795378	223.891288643619	518.931435566051	109.801453388495
cds72	2.8407465777738	17.7584563887282	16.0092361242984	7.55667128651691	0	16.2413012714837
cds720	165.52083393162	249.764096305983	108.252929983351	231.472773092255	312.242561014232	484.725503423924
cds721	168.157931256926	314.907564538592	198.247738103739	20.8222283442531	50.752922751353	30.3677815003529
cds722	48.9908177530573	38.5560509845596	82.8605504521508	128.877319295271	149.647819241526	168.495156163421
cds723	280.675020613638	183.318190236732	408.321920221708	274.940867503187	266.364321904921	536.076373269429
cds724	167.185587944622	181.673377587407	317.324280224427	351.940616101803	173.302990187693	440.696900044695
cds725	120.554820136969	89.3861334394765	164.697117099481	248.425283808031	157.223331304299	201.704683144818
cds726	44.9007768917139	49.051310287472	122.471584403096	119.647431481946	64.3469795639378	146.57349585928
cds727	68.2960879486241	78.449878850571	141.685575564733	133.986423630365	56.6020968019729	106.707597152792
cds728	142.396135605131	34.1535777716487	129.897269879492	209.479272374196	247.316354248513	369.537941132419
cds729	708.411226844531	925.350429685464	582.765417005864	459.661683801309	594.299644050438	1397.69223313461
cds73	338.512371224806	272.414027523232	279.684923098082	374.963066766207	270.091098185522	176.512147468598
cds730	153.70736490547	82.5155749529062	221.611864657741	205.086200887826	272.333270294947	202.297455467172
cds731	158.34255725998	109.171348376013	313.85632619489	409.24440991643	284.144000565182	324.086750511854
cds732	247.006243098577	179.536075918686	209.803549688369	292.335587084602	173.857465011082	136.997945440639
cds733	175.858649115369	116.713983948853	257.536677581687	293.415023805723	240.579540346204	210.088826549124
cds734	1552.07515118396	1624.77462897375	1996.56903615106	733.769400732159	703.156405667886	1245.79875400746
cds735	939.249297826714	636.723464895606	1134.85346343739	485.686426435072	261.521334233922	296.11899811735
cds736	557.694685686911	411.906389572413	471.814175895787	258.385845338478	41.7826387301836	96.1706602573607
cds737	64.573164231983	48.6607165203681	119.163114099457	18.427672084664	0	0
cds738	180.25902849939	165.90420203232	207.998023732266	262.00643743578	210.246166464236	213.320277850918
cds739	37.5282887066836	23.1848412841676	36.1288429087311	103.441252370238	63.4467873319316	41.0508626295939
cds74	52.5839830168471	280.05933772752	74.5768387482947	107.043095197681	107.528849673267	69.9553107812172
cds740	241.866432184211	194.110691464708	203.129756007699	254.107899272736	160.35003898645	140.776358526636
cds741	139.40730435753	143.303006398011	110.443328487279	168.011921072383	180.960019852556	129.961273364538
cds743	395.58727382656	255.321460889112	428.216155796589	501.715774009098	453.381381147288	411.996096275406
cds744	24.4899817337621	39.4384235588807	16.934017318611	0	77.0146095238554	26.419969905307
cds745	133.773555405841	116.518628237451	179.751673066011	57.9486543542894	151.429217410493	50.7084653354949
cds746	1484.32030185516	1457.72307310375	1241.05601568077	942.803804263238	902.054136901908	1432.32561425405
cds747	316.065641349744	474.326441631376	662.305679910452	159.523131479181	227.102153297142	543.392923658851
cds748	214.668523995922	178.268567985066	275.044387426992	310.917306450036	267.550934986603	369.927925391114
cds749	9957.45570183521	6558.40620602555	9060.43782072936	5467.33530840883	5204.76958855079	7819.25957206004
cds75	191.905803799788	197.546975464367	83.2011399137862	133.495120674398	86.3162336363049	139.403764607622
cds750	754.895256203041	541.251307767587	734.537372017319	294.058597095703	165.416069744876	592.894473995932
cds751	791.667230319483	716.639643299966	949.071997101943	1457.91982514037	1063.80797293296	2081.71861421849
cds752	314.309983315071	214.72886208988	183.837874062759	216.040936391977	97.0850351876264	165.449692453499
cds753	97.4895512777248	69.699422875631	154.121376662477	253.63441577947	149.488082464781	92.265450155324
cds754	322.372369279301	696.280562524399	390.835253706124	215.059309442613	313.369790476377	695.097813237508
cds756	467.758542839028	409.934273338514	353.959628485538	633.72793047478	760.44728406553	388.038422371923
cds757	170.801539585497	183.789365885069	684.641783171866	644.111421936047	679.119705814358	941.032664046508
cds758	447.907661568403	336.446103947152	520.770623722692	757.705087598194	614.972731112732	481.145569691751
cds759	83.9800853334411	24.2341908362307	144.633575784006	31.2469222305173	332.529628209308	106.041322237998
cds76	150.359370810953	190.712645225246	235.513275390642	264.301272927452	360.708188440106	202.155054794062
cds760	89.8576658529036	101.062519280779	92.6481096912383	110.344457292537	165.162835461497	108.363685561439
cds761	383.627329048628	200.447723255848	410.027055565825	285.837375141305	241.762666408246	278.240332146762
cds762	38.4764533122741	78.0240785647343	94.5981262491464	47.8424090349013	3.15340669661763	86.0015572089993
cds763	29.846961691601	100.647281615121	136.020874124464	13.4508555362511	109.031338292267	78.4685740958023
cds764	138.336628414923	118.762843381344	233.403016378611	62.9925525343107	221.703797343831	59.0986466152403
cds765	2429.65576742089	1883.31342919595	2086.34218661129	1846.75791452295	1459.06571234543	2641.67203592611
cds766	42.578151950266	14.3399182912372	89.2023556171128	143.58743147849	113.920785128437	84.0535353594666
cds767	19.7113961411067	48.0837119766483	31.4826213500264	80.5209149786407	29.7095755463715	59.6908453001773
cds768	97.8762233849909	29.8501401044826	109.514563400038	199.095412641726	187.448447864084	243.514238629154
cds769	93.2137434438038	135.756872319119	89.8352563067298	88.2111516183918	130.998846838486	110.586018747228
cds77	0	0	0	0	0	0
cds770	70.7464262306416	0	29.9605956662925	145.117917666729	54.9485222883925	213.604128093966
cds771	522.371868098342	923.032966495732	577.135684940161	1237.72530835327	671.623274901194	526.591566113697
cds772	1159.8339910503	806.693566730518	840.158177421087	555.133621550504	767.569457029936	450.164401015856
cds773	718.527702702125	682.207919405633	1270.9351729804	1851.83594472854	1912.29596550545	1327.21522250379
cds774	613.501308604737	871.100554072953	450.775558656359	358.827725870819	496.894227954441	1422.1611673884
cds775	813.635564585813	650.091785924285	1226.65945987643	342.060324725184	278.550924867891	572.019415385581
cds776	415.941267876276	162.628036655701	841.276619625016	286.48380931622	176.786508372985	159.313451659712
cds777	421.822345247423	421.104404411203	657.316850412591	372.993844605248	424.538457780581	298.220761255604
cds780	125659.017605673	123658.110074375	107387.935289793	197721.550399611	191329.130843777	189636.741398044
cds781	15578.8847256078	11344.9169764901	17159.4231069335	31654.7404882442	27077.5065398922	27104.7804137247
cds782	195.831460956117	211.252613229934	297.761312242558	305.910946336294	293.16827882617	285.10834634882
cds783	93.4200714081544	12.0646404595954	29.05269882792	187.254930476485	241.621824980102	42.6207212178437
cds785	103.879546780162	90.345596057047	96.7666591042167	213.902747505831	207.306169084373	225.133884136058
cds786	46.9607148025853	22.0572374053545	22.8956784144101	16.2326862130836	43.4030180715204	10.4970737244364
cds787	174.038265109536	46.6562267773416	84.8850692347952	107.002869350989	32.4386697172812	59.7612139175084
cds788	1678.60977834688	463.161547243867	1019.03870228341	663.089067179827	477.453694656369	520.712553413863
cds789	142.697582555947	140.108054124219	68.4931788415951	91.2320814683367	252.579475930413	34.8059580917569
cds79	705.151639799577	576.040552192923	606.005768119932	557.788612458284	478.654526015457	457.908642644553
cds790	444.903567931896	494.463932349827	494.293207168954	285.593342655758	421.85946053834	268.080384953487
