gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b	invert	module
cds381	260.166378652066	126.631761795168	267.637185681937	113.261748628905	355.837347063535	167.377087149071	296.456276865684	44.9951104191014	281.272364102006	233.319005839246	516.257168282088	131.433988347629	238.453391156459	406.420706552631	209.667943412451	319.48996054524	191.764104017327	129.145745098386	359.56053540185	334.070430571494	249.988792606189	174.855699714665	193.091549739654	136.084099122791	256.242341944873	325.39322085417	241.22549990281	373.45919634337	171.190803465496	414.063698630734	260.112937328692	410.406436130407	405.134497093412	405.568775882809	367.88600898542	465.019440740245	308.763231020419	401.087262917664	290.163308759537	448.588832716725	293.146753119216	378.248455131048	382.226111594754	402.250485371989	474.06998778045	371.16733311157	436.504792412116	334.772717524577	506.101400451256	524.107284166851	528.479433241551	590.750997878751	619.899601599298	561.646617490344	497.347998667779	FALSE	blue
cds430	1515.80556205592	1684.42813126156	1739.47289162867	1949.25892519543	1848.08880223802	1581.7521866265	1665.62893464486	1444.29665774138	1703.7499238136	1630.04000626654	1531.9318022462	1885.09499745371	1692.84099503629	1763.91393362438	2039.11134694558	1896.41921533818	1488.7979309241	2029.76986597822	1640.01735688394	1717.74459481467	1805.78081126311	1760.01920826218	1714.32035373109	1628.46232910879	1693.40173952427	1615.56645584035	1556.16044207288	1712.65899031713	1803.59466125809	1701.48094020363	1691.73437494603	1516.55735781817	1403.95579906228	1643.43803605429	1530.38066694432	1690.12193978886	1675.97934094472	1699.9154713719	1671.56888295189	2074.04367126528	1822.37464677139	1730.90241505669	1854.47028937909	1853.93392319024	1904.81413430436	1697.15538466239	1732.88871784301	1742.92685841903	1919.46649634949	1823.41245540826	1821.18479507603	1954.95078719093	2074.54899810073	2137.63167111638	1862.11074711754	FALSE	blue
cds432	4599.49525067514	4766.22280897347	5393.26540316386	4928.36339251338	4480.85524982367	4481.14013238383	4454.55013092923	4188.88556076442	5651.21150086848	4550.36740074973	5608.2061292335	4272.98012432575	4968.20036151848	4683.65019010805	4581.75456666765	4013.10950458193	3862.15592875738	4271.49305723021	4779.18591307387	5031.4675812914	4937.1376728485	4834.90741602187	4810.49761736761	4600.87896712214	4894.11264602167	4833.30431277608	5487.69115090248	4645.00891022498	5121.68174128708	5396.26543410284	5327.27298456413	5264.32456251648	5123.03408505611	4960.58997979427	5560.46278280877	5280.17084833393	6210.95055451208	5675.96619899532	5384.72569724075	6933.0327175356	7004.9376944971	6372.67973881671	6204.49843785585	5899.40383472599	6416.23566496473	6329.60674919512	5646.44755631652	6462.15685072935	7282.92235768161	6123.99506154319	6573.46220906715	7031.06273404608	7530.08803146615	6898.95412419907	7462.27988244137	FALSE	blue
cds441	23.315085858024	6.47248213189226	0	0	22.2000879402758	3.46286114016821	15.6947440693597	0	26.961481069826	29.0499015167554	27.4916324230232	0	14.2352637084845	27.0491764361079	0	0	28.1822209163243	0	107.987712234341	14.8199850667217	125.002269965854	40.0199535240981	121.860819093258	0	58.4106827937527	20.1673129102746	53.6095671052556	129.681780373829	45.6579861196067	54.1246954254432	61.8976274612869	153.317445099215	82.6941195713301	112.176525766385	147.985592732625	85.7389690440774	198.241041543759	158.568026270576	310.757497357644	743.230134205664	607.512794778401	568.315003151084	207.511681807719	364.932335884447	316.608476046441	190.194678580349	118.246396010649	538.243558846128	779.612857921299	775.2012787667	786.812346189519	1086.6732377971	823.424678782092	875.990212499213	879.993769984541	FALSE	blue
cds452	283.357728407709	201.041336745789	305.390824307891	290.533102980251	273.135913422494	198.743115743822	332.521368379623	277.694831823204	378.758159444115	374.778147349119	308.739053409608	559.624314667608	200.923248750025	292.87157326123	127.214257800813	340.214315598018	215.784493242968	180.461061587938	400.540646800917	371.358641318781	323.760146913713	281.975796131871	311.140528374116	387.073538456364	401.373435484975	352.371872826672	326.400011615418	373.541300160176	242.764171783623	283.058263734962	299.95408798395	104.66209180081	278.744223274147	250.506567371563	334.924813931097	531.310025414315	339.651654229218	409.281078299026	313.29581928662	448.087664140847	376.719275449645	417.988394411347	396.113818610038	405.546946215245	336.33694060383	291.273342080737	398.088570140497	336.240120620805	423.799924898395	386.073103995298	338.164226074289	296.94498742549	399.85856558635	381.368609637336	384.623331278802	FALSE	blue
cds454	928.574791146014	672.185148709271	748.7803092404	773.69298480704	633.246065152068	612.505058356448	759.657973254062	706.990873032198	778.154266777546	660.247497982124	671.405638864572	623.987979095849	578.72684575807	648.41408055733	762.730188647493	790.490624029459	644.729613303006	658.303980961062	695.647722080018	564.752744626546	698.158488580512	630.243867988118	650.532203787771	782.894001270579	775.939248438778	744.37660675633	671.302425060055	742.247785870885	763.488047225873	902.569708659833	764.106285610974	877.289943986555	649.79189289588	732.183122431369	672.313621459673	640.566034252916	778.002859117063	1059.78542658089	799.00744834017	761.171585411087	771.738296025431	846.453862333796	630.582611121114	878.904736347352	942.29743804054	853.324980958896	1003.29581573188	780.538303606386	892.462280435892	918.939772944788	855.043313102007	765.608471914899	969.162173922528	882.976218464029	860.123557076141	FALSE	blue
cds465	472.458913672488	429.199101388921	603.271105868482	312.571324591439	423.097893105174	323.154636529229	432.057202073863	254.882774159207	415.303684242322	343.266916168832	474.910000755184	500.406174076982	388.579025393225	474.681769495295	495.616395184826	560.866855236641	255.560868966562	335.020384455026	594.39746734633	475.021842775366	531.880164500885	581.351885955678	446.777134023421	363.563985982306	387.307813184095	554.683269060887	521.876305740707	477.662721165721	518.804896044086	548.41928699494	551.164500366003	304.652741466654	507.931781768511	362.544199228532	625.065838412661	554.233696773603	520.946236460256	544.798775714273	545.261355738657	556.879303772519	580.098481684639	713.694333540476	665.381748408577	601.92653397013	664.07859866339	492.858365726331	518.519576179691	542.400794165206	691.130806384729	564.455669882824	631.000287880179	638.493314878572	673.872138313193	551.528377442859	670.760283820278	FALSE	blue
cds471	689.468422731226	593.291126930883	566.722122111261	439.534649456449	605.207070017046	445.882788553035	583.184456986891	501.25683212492	649.601654861941	541.857912619756	595.030359621666	501.68894913123	582.337177656185	455.475270913757	465.047487694231	473.447255126874	385.682369662406	328.940331665812	645.056888709941	585.560605901928	687.553170543543	602.746761846677	564.290380740341	636.198712792893	698.394250921767	597.112758647662	544.629597178723	542.027675236385	495.811036979031	452.658183383247	578.36123970577	504.45052845758	478.099402789061	374.699884349421	577.051989097776	502.062227362883	573.671939313261	603.961356565194	526.212883327871	669.845227588827	597.551198818288	528.441910197155	585.463036923851	583.377584670338	675.960334691603	553.333765171956	554.455156987198	512.147319787393	602.139673085416	565.838041013131	569.795414056504	626.525458605714	565.209336566266	631.537894419416	615.199317690302	FALSE	blue
cds487	1336.75680752128	1161.11380074285	1304.96875390263	947.687263032488	1095.55463563255	1101.35376499433	1374.79921607565	1187.71940343766	1120.89854430299	1400.03370058122	1258.41517473683	980.132552870762	1299.03348959682	1213.74509649202	958.26934610519	1165.44951106508	1168.20747769837	1454.68448775768	1666.51991374424	1556.18890810509	1535.71366095728	1332.72985548868	1204.83252649388	1550.1560227408	1484.79647169678	1530.39371013789	1466.14180523921	1579.62585950526	1280.59061188358	1672.60072275552	1296.6084282211	1235.01031271436	1549.39010825	1361.96573258522	1360.75729381248	1862.67231840288	1697.37767133649	1531.35012187013	1550.26190135242	1578.73286780373	1563.69879560862	1545.98957657906	1770.42398768013	1583.58405101582	1986.53643535095	1545.90903197076	1619.71587263184	1660.2798378859	1608.07486826434	1751.14699273002	1756.6276409543	1986.33918146578	1981.14371326959	1608.3318327416	1859.34826796116	FALSE	blue
cds488	1384.48011726233	860.112747244397	928.256920209077	1082.66975863282	1154.23113470731	1259.8370873943	1026.59566188058	718.066298234732	1097.26403710539	1128.58238217747	1160.9290972487	1351.89245157561	1222.79241555322	966.316459329707	905.503430612522	1084.02024951771	1496.82536746858	1570.39606657253	1372.80574694044	1202.8373296341	1207.43848672906	1102.85642012558	1116.33519123299	1248.64399461072	1350.61504232391	1167.22370807388	1215.42316861035	1365.96009069747	1360.86697073933	1403.48112979149	1513.97471969802	1043.19373527718	1401.29853830046	1574.19597193648	1568.41891799079	1424.48262926509	1604.18947201328	1134.21097019387	1579.02823836585	1075.99192847483	1873.19228747999	1539.17759936011	1322.61123718779	1272.24581435808	1288.25584946367	1805.1170052004	1386.59742731278	1972.9191236502	1736.78166727933	1632.78633559593	1869.33741974393	1506.35539285761	1702.75507626232	1444.12945402942	1466.12543116088	FALSE	blue
cds501	222.061921029227	129.119720008323	169.889034520768	110.3952423514	137.613798135806	117.838737183572	105.514062538587	163.933992659473	158.578574329218	155.68016529169	164.226576555382	251.518861948182	169.70495847151	161.983978274283	71.9944143042753	189.310622296825	79.6835045341077	138.439634236523	176.302620812133	115.103584532843	250.752443030429	156.618535844093	228.11924595591	230.82319073973	190.294187758448	288.148257440519	175.378243908416	161.279893315264	133.305879793881	91.2549044970557	167.424365350485	206.682140020621	189.219443830628	250.87671801669	226.517944826355	225.818523119733	193.491790660819	196.897383614126	224.566876839499	136.640256712509	187.099831389549	201.794554256527	277.231282881201	235.12732524895	275.961152522183	177.480757281739	217.7812723829	210.653879980393	219.833033259585	261.241321600513	241.72166119467	208.12274107909	258.819910191276	289.896743586745	319.172923429292	FALSE	blue
cds509	237.941709389477	338.152123763721	329.818226361485	106.163695847688	217.877024057815	177.565441591443	229.408081849736	248.161727376104	251.454912545517	188.279390367194	172.243121720573	41.8542554667371	183.269802212043	195.147918935801	203.825802574333	208.571176727622	159.491912373086	255.571629691676	281.903580157375	234.236458650763	307.14597760542	152.368465245442	269.514507363387	257.735986955965	242.393946616477	277.675034318619	239.282459634425	220.644276259312	184.861568016853	205.714440565882	197.106498781726	118.390783979342	202.337554129391	247.122628841002	170.628262516377	260.21568932326	243.408311344384	223.806402427379	251.347242050533	270.725191261705	225.912782045147	346.837590290077	314.355039661786	276.424040335923	331.406557210415	276.154529310203	283.101663558757	227.444116005718	211.885503895013	277.424515960782	282.187336903236	292.001697867638	298.098517771091	309.427839102512	332.66604007412	FALSE	blue
cds52	119.621964588443	153.533570164172	149.583730092411	176.562496221925	179.393988927759	193.969226601404	278.729770854431	94.5238654982095	137.391223542665	204.100250300154	200.660262141189	67.1247493334463	131.220118366436	167.124164015261	265.447528358027	351.517919095287	167.598164051482	180.943065587659	504.351962447136	193.766089568455	562.140524095844	294.171828184212	672.780421519954	287.300793772284	416.342908236013	475.971450512421	605.598734168967	475.279861660538	585.587923490774	454.567736545945	857.178307320122	761.457583026211	773.653064796597	670.678049098555	852.272921474243	654.19280656224	775.625349815538	793.339008820798	806.702380123046	957.819873629825	971.782556492528	976.095061366747	667.867550474732	1250.49344112959	1168.30682646009	1202.9137562305	804.136760435114	2052.74081296587	1901.27533492199	2072.74534357722	1224.88779993299	1263.08605804433	1403.29154068166	2377.70171194737	1981.82708207811	FALSE	blue
cds536	641.098439260949	635.207015243189	964.303988336775	480.636002688255	806.940017149767	611.112012600709	800.943732670044	839.68015562029	749.390467715199	669.133311882055	854.670341999283	473.317036821666	684.800137504582	1120.58964632789	1638.14475787902	1264.55715179554	662.682394881135	742.346007057286	1075.6101220569	1081.10333609787	1488.41110510492	1063.03001548386	1104.07948268962	1076.33584412569	706.39042140756	647.44857399796	1147.89338347407	903.710633397426	1242.53071241417	1114.74344535104	1043.87082735852	1247.69046970749	1369.58511148379	1364.29364981842	1457.80765820986	1220.0175595988	935.333423835447	888.789897773702	1294.11018116173	375.878766544229	723.759744512391	883.435064700448	1213.07219717662	1452.370004528	1332.11482729939	1329.90517245752	1139.71401876887	1192.29786445353	859.975760815611	1434.38241791979	1294.42705607458	1422.92725685773	903.802173025348	2785.66902576853	2325.21488465403	FALSE	blue
cds559	1579.57759019971	1763.66707800144	1596.55981681832	1870.05906726318	1768.48907715464	1393.34382394264	1628.25153612003	949.260626629589	1784.76246125725	1357.68555247607	1851.7699893279	858.929362187899	1659.31143775676	1615.99480374357	1887.51268898316	1992.79946470864	2334.78526644204	2172.57889007784	2335.08852888508	1952.31021261713	2461.28815703696	1867.46496275298	1997.80149991147	1959.69408284956	1711.98295596544	2371.736148573	2538.36289235734	2597.57854271545	2262.81722112158	2496.90983900779	2550.14762884355	2755.64420283368	2493.89565590648	2417.54937875514	2852.93388774631	2110.44066611476	2136.84047218619	2299.11594890575	2631.71766491191	2401.48765881194	2473.89938210079	2325.25121897302	3095.66819054283	3214.05383927279	3111.77312544033	2384.56903381041	2464.8141851584	2737.56965906873	3125.24346443518	3454.71236431007	3120.38048891328	3128.62170834194	2852.53950191688	4306.28005005107	3627.32679370305	FALSE	blue
cds560	1122.44635501561	1090.72123595625	1158.00641908816	993.285258436097	932.281266536031	494.560110614348	849.290493642973	769.882983914461	856.786818166674	807.947742342964	1054.83897086827	701.58195726118	1171.52562015579	664.9287857205	995.768563603692	1178.58831714763	870.667522379325	779.303957698611	1342.55822968241	1231.10695275901	1306.60104551456	619.268844907426	1041.01430215443	1138.15017820783	1214.92960136115	1129.76881509216	1156.52116307978	1020.03954570359	1087.03613301477	924.565502021784	1262.53256246818	1195.00697579148	1133.75873968734	1128.59585953152	1570.73418635553	1369.6047694142	1268.02839632466	1173.52495233881	1313.79471239821	1302.98038914732	1412.04107017613	855.349332778914	1399.23939216162	1556.30436288855	1371.44569603174	1417.32210863571	983.209232296715	1442.13840145872	1487.51853670449	1409.15937192722	1597.85549687297	1286.58261755137	1334.46840145714	1979.70492511837	1917.14663613689	FALSE	blue
cds573	1299.93170568911	1374.85551071851	1443.11229368414	1361.78258051598	1439.23672648759	1549.6366479528	1390.29622855425	1380.23135862342	1515.26444408402	1520.12089962811	1534.9905610856	1986.19898765373	1436.69170484735	1584.335411962	1843.29111795788	1472.59804687468	1266.10775138806	1503.24398795985	1822.34807098281	1750.462537722	1763.50649966849	1492.81836337631	1643.55108586127	1553.75756067875	1648.78841471592	1641.72456792585	1825.59003933359	1776.9633307759	1637.82679259096	1783.51690740932	1780.08692655375	2022.10436738052	1615.66286792729	1697.07138285972	1796.3321122252	1893.96015866565	2018.62220114687	2015.9415589969	1884.01098855204	2074.63850443782	2071.27391802481	2056.01483748083	2225.10837005288	2102.8453942266	2449.20436495606	2207.17139524703	2118.33515824342	2179.71050098588	2089.67674614462	2320.44814424336	2138.56772661232	2299.96749240579	2201.46819396918	2407.18117177543	2479.68926415176	FALSE	blue
cds574	1163.42528373986	1182.51030164701	1084.90913500863	1093.97446751344	1229.21249762662	1615.45896055945	1211.60105085292	2150.53616630879	1335.34907182412	1482.87577584015	1443.39610283083	1731.9012726752	1220.17002298032	1302.75846740892	1393.76607023953	1384.06444311406	1488.76063226718	1477.98045798081	1475.71543788869	1488.0748924354	1536.03504557585	1429.28405443207	1428.01268611318	1178.07174477477	1401.54793384263	1442.4108927442	1693.52225818191	1602.41233150743	1394.85559095692	1406.56008836255	1462.0514103381	1488.71314595125	1523.47857612754	1466.02603434079	1612.00162464788	1837.35685026715	1607.40662939872	1511.20653961447	1722.69928515621	1615.19700867656	1618.34226302589	1629.85536388152	1772.95381773307	1818.80289721275	1824.38000547792	1784.84407511685	1698.43956763805	1904.6541431055	1460.95113549374	1730.061962678	1684.39103088462	1780.14900885926	1648.06057179609	1759.00537376236	1740.22291743714	FALSE	blue
cds581	174.539494541329	200.377599417346	166.246367452137	150.957232955189	148.895261943694	87.2811311968628	108.512431332008	240.906726056639	150.747098556349	161.72887875746	135.113886214422	139.971608446137	162.257976615537	157.820455659258	56.3697421633474	87.5489170676528	37.2583565789586	15.1000770465002	190.356101593097	152.13333616502	259.695340794641	211.346592966841	133.839674995073	197.077495485814	212.976222827106	204.660766825204	157.777821261247	94.0817632996787	221.481173196949	154.193704480721	205.54702854979	138.090912713265	226.260906748843	268.373143098883	236.509321598412	296.274681228899	242.380817132757	183.340514578399	208.018138915775	174.864406195929	161.687338748852	198.585647998702	186.952563708706	225.257906150824	171.197390948276	258.130063776949	302.885235683015	215.548813802345	194.199973367636	205.85871458063	243.112914013316	209.16049037023	243.098172287645	239.25614559415	174.420899588737	FALSE	blue
cds60	1358.22633608201	1527.81818045421	1596.86619092029	1249.02424511006	1611.9209072934	1419.95246034221	1352.27722874572	1403.5527530247	1630.9336827947	1442.21150375527	1381.55750333076	1019.49990607727	1259.76625725383	1707.39890252802	1519.47591931847	1344.12746791313	1427.437956556	1456.01527850181	1721.13834000477	1683.27678191309	1357.59893288996	1606.83523129188	1410.83788237702	1215.81519598003	1354.91327313307	1389.92656210631	1572.35037077978	1367.30188113445	1570.33962702831	1438.61744999627	1391.38548289913	1349.63308980335	1509.68419351818	1347.30399857743	1472.91604682449	1559.86159212547	1515.05807220387	1739.71983299764	1804.06430485701	1823.27296827005	1918.19984575016	2029.47686345124	1491.49281856195	1713.46086313187	1578.52942914953	1742.16748150902	1654.73100177772	1630.9294961133	1882.11239399821	1711.73429389599	1825.84246713482	1868.92389068949	1765.85684525185	1586.07484614431	1622.25596825693	FALSE	blue
cds612	93.5721036645408	221.176176255326	213.959288870189	249.697450393425	196.232920186366	213.06512018493	170.133598620723	289.400937145962	177.746578894799	155.430815382273	154.273084605476	165.2998042602	159.51007923401	100.491404898889	231.567686448037	147.215282565922	142.823700219341	115.776359271538	181.783612020364	169.059994697232	156.205540162288	209.539067464749	259.138997573704	108.547225011592	167.529236388782	208.203034900779	220.490182639249	135.001935585763	200.15185893654	191.808208831908	192.659089460381	146.127949961127	149.401667262096	142.519356506473	196.882539320019	102.602019549082	198.327407122277	199.554301581931	227.261398631368	283.221244075249	251.553557991816	237.541210310665	223.164236500837	245.88325874337	233.897980567794	261.428251421465	298.491045735282	295.944996742902	281.749983393383	300.848652762541	305.877445973033	233.555394960089	322.368765560923	280.477279252256	222.646669552246	FALSE	blue
cds646	3270.20858460726	3746.57138788379	3752.4879629968	3906.89718748748	3146.6101918075	3367.46551647212	2804.36540621151	3130.14157460236	3316.67252732681	3461.6056139059	3668.23834383447	2963.38275190672	3190.76196670149	3282.41383473982	3397.63725512855	3068.29138524679	2440.34708651456	3253.015332334	3820.51388584898	3910.82939260712	3507.7167592459	4300.70128257344	3451.34531507002	3307.50165558481	3433.16358250095	3754.94957988148	3840.82980208193	4134.51162627247	3672.86931886523	4187.02989987415	2870.66861455015	3860.21777292614	3054.10481490127	3402.4754927058	3163.45342974143	3968.72535826532	3605.02630522983	4513.92224091536	4002.6826224956	4635.10899259574	4487.79779627616	5013.1835125841	3867.40812534481	4240.53289311381	4264.70930117053	3835.25155777182	3990.39813197736	3850.03350578725	4596.26207694395	4204.53714675536	4733.21357800064	5083.10856481436	5309.55617185041	3914.15991979344	4378.10663692102	FALSE	blue
cds654	542.678722557456	438.308935881192	481.508584162152	706.322485002804	563.001885368132	602.879782357656	489.676014964024	236.875503161058	577.700949900742	571.947830562476	532.784166729835	438.690327298945	459.644952280615	595.84502450323	468.846441186573	367.971338936229	348.280839132773	501.280375275496	561.435365456236	560.433918040397	726.027727974323	593.596453502755	713.619590760609	487.818064259742	602.001237741825	567.313338811015	549.214808720138	454.121588441565	440.670348501536	495.270551916587	541.409882584138	646.404544995285	456.924104069661	529.308804984751	584.24231898212	651.579494766939	765.808099943491	770.673818346995	678.987250306846	676.026183373275	615.867708327785	686.484507742157	712.624910673765	570.700061191327	585.463601960203	674.651718917741	656.223131693009	581.919283109195	625.208325414951	700.172370485346	754.081187969415	717.874463694173	706.459761000539	669.651334110518	719.227478341428	FALSE	blue
cds656	16.6984801022919	0	8.5407699679883	8.99666372613565	16.3888304621263	3.49473310609581	13.9384938449021	41.7628711600852	8.12595372333471	9.5789116550158	19.6897613755681	0	22.0927848033652	18.1987569541606	0	17.4050676784813	6.72812241360708	10.3548429506994	13.5130194817058	26.1143270650458	43.1722858575575	21.1557734522214	44.5820445769455	36.4728631185079	26.5803203999579	32.8634492647101	32.4886419217002	30.3079789599488	17.0373248502197	26.4765420083595	40.9554014644512	43.5398998330001	28.4286207201043	18.6794836422711	30.6419456197028	69.4550146009962	52.2588946108209	43.5995390596111	61.6921779484776	75.9479074928929	67.0678975649927	69.9572307804336	61.3437942478112	70.1548074620358	76.7837197680602	54.8398613744114	63.7636989687828	118.61163762648	132.36748135145	121.379031301512	127.935420107806	108.479272697326	105.318566928818	118.894557106493	104.550061811234	FALSE	blue
cds669	180.64116531985	206.67111300141	303.613412966892	289.115352406218	150.906571231189	132.068592860901	171.965088503328	195.366051917332	205.871037580685	246.897436881212	148.683290719185	33.3722868810001	173.762391605034	126.849684346054	236.75778388875	100.808842763009	219.566023172904	267.499040475653	271.419673454632	255.665039472786	304.146353487845	316.845712951535	261.253918888845	254.437037147301	263.660815378989	225.852782703662	266.273171558884	227.763567843338	213.910398269891	237.542731200233	211.420682205833	309.025052056068	209.509081129191	176.671823628198	172.25745645284	281.223465556695	294.302173259348	177.564433600602	306.477612221634	351.396089345025	329.335044473681	440.267819422118	253.596799866228	313.260771146194	305.360220641725	198.669144626839	242.799826739047	306.531438637376	300.725666150197	303.866886916788	342.704747798947	261.749693754851	359.854989322793	410.306135804834	338.70154776333	FALSE	blue
cds670	1965.87907418668	1580.47464106823	2304.02261028176	2243.88432370308	1569.23960777133	1662.49805930755	1652.06388184642	1682.06650833844	1827.51202850049	2295.70250942925	2213.96633769891	2283.83745039825	1563.0650719167	1954.17259514306	1628.66539540245	1480.82194094759	1693.17952568938	1474.97424272307	2292.98931209395	2685.49512947311	2112.26145176035	1876.89317497508	2127.01566673514	1886.67108410381	2213.86209961729	1895.82057110284	2473.77607323832	2368.19200204201	1878.49195110711	2040.56163818279	2160.13202861094	1691.75291103947	1952.90940174206	1728.24411418929	2132.89514828394	2440.89817186072	1951.76977654351	2134.72694495795	2205.61359200963	2626.618798559	2338.38723025293	3056.57399606904	2782.85152000089	2321.98254771983	2586.6743943658	2106.70858349164	1955.04578352873	2096.23885196189	2641.46874082657	2442.02443807066	2744.98246064885	3124.58281418114	2711.81391590698	2422.64767937103	2727.45146261077	FALSE	blue
cds685	890.884072268802	1016.47217744747	904.647447844268	766.31631771952	728.202979656908	727.090118849267	760.792275491445	966.649688241715	713.431135443669	607.712500436397	566.858965333517	802.424056708676	835.677986124234	698.591185407718	458.877825962763	496.84552520268	397.948998281839	287.055538886336	796.900560058531	799.070804453046	1005.0146723499	1085.91169382675	1045.77723950165	877.076936244199	1016.05642441054	882.016554269955	1020.83715112117	996.770271734669	1027.49433967682	686.40935726879	784.182605606727	911.546707477093	775.51727982631	695.238543723225	925.098612003441	710.447952147736	903.883760443004	1098.8891820608	991.48992032303	1157.42663954715	1282.26207246555	1559.17079407011	1115.1646963381	1054.91519450949	989.012317006222	950.620581570603	981.402106411893	900.079468290447	1268.54185989057	899.66024895562	1249.32402478568	1155.54706545254	1275.51830137029	928.230323054799	1061.88399231431	FALSE	blue
cds719	259.036958520504	286.881920901436	307.921019071816	243.77590962743	223.113851725967	251.88653286226	276.336603467203	321.482237737226	244.48459919465	216.966788410404	174.505116752791	159.046170773601	155.169424259239	349.346841996078	540.876020867199	262.006767459492	313.97304942429	233.191063249749	480.298753683787	343.107624730358	564.535304065961	315.665408813073	551.177292041748	360.640668650365	427.957573116269	376.1026257184	596.306041931244	333.207595458133	428.43473808477	432.390451911882	469.652111895057	355.598849782409	534.009723331507	945.364671523867	492.971447445642	698.260372263719	477.686793123715	368.925629903932	726.025685583872	1154.32025531051	980.89144587419	1082.61358963265	636.137820918179	1138.55776054447	875.737993858863	695.813302474372	596.191540108692	1013.22633871196	1637.84213849012	1292.11966157223	1548.28277943752	1368.86373019255	1563.02994550984	1442.81643922851	1330.23700821626	FALSE	blue
cds720	113.288375528517	149.320198601693	86.4829764744139	36.4397243008228	136.554497762128	221.09994689923	96.8218923703308	144.165895580003	129.019099491013	209.509404414238	260.385761955125	102.377315530148	354.639467344003	631.707657666898	747.262583931857	1240.74341447868	291.044054485131	258.35556647814	584.387679160631	473.225799278527	907.581245643123	717.726812945027	817.81393679036	439.935125282926	735.169237998842	655.061637249614	849.118810613529	812.863993161084	941.949565522991	936.663991285197	809.698763154013	1112.94305659063	1106.17058530784	1077.63105800307	1050.54936109335	1070.28270803075	803.724507518515	712.85082221106	936.07407816524	1072.53145088432	1340.08814036507	1243.64558653727	1019.38293463801	1410.04348914169	1287.80979465486	1098.40695161826	963.641791025018	1574.77284459959	2184.76370608258	1758.14026395815	2009.39334393365	1578.30761385859	2016.92177103412	2338.81657388064	1848.09959587573	FALSE	blue
