gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b
cds1064	963.596897594607	797.943903382666	929.467163912088	788.692936090443	1058.26690393264	946.648428467077	928.025919694443	561.198171774611	1027.29737223008	710.150786752495	1017.24575406588	924.515211171516	1112.61521601387	824.507757491532	782.52340914274	481.009581913149	638.565484235593	864.889539999641	959.700331693562	1009.69026588401	1034.11885968523	903.225529573959	1008.32364005316	987.986641027961	1021.83449721823	933.639507016544	912.495705068978	743.937201623007	877.537959202832	962.547648954721	911.593370924595	1097.37422709237	880.187903482871	762.209876224743	956.709026579595	840.119366587156	1036.1226912308	956.72545049829	824.10078236089	1258.63541487241	1101.47556611447	1040.07190999006	869.082264982176	901.253400230418	1003.54317560378	977.242602572943	994.424663980059	956.39854768797	917.90131961984	912.263731176908	970.903203227315	1096.52173739443	998.441189098932	876.144982211739	979.180762343771
cds1065	282.85932891487	156.898519694043	249.033668060864	173.605077195555	308.657067877531	81.2754958784476	211.215779359591	63.2061008387121	185.189116994715	139.782998067481	200.17682300226	53.9171723596762	200.597599134271	114.589510396724	178.190592840556	108.525782422956	131.228323724005	123.014327083498	202.640830056025	156.660186331695	202.296783188963	135.754214107813	154.500889859641	299.742068181388	272.826949818537	126.767695874868	245.15939906338	157.869531688041	204.824286253569	240.360877693001	237.348930062067	184.193618428818	195.375741929715	160.608958725593	193.602820634038	152.331996176612	237.809043216603	171.538283133846	132.60005868749	303.572997269885	289.234663410824	211.634780568419	186.726142797122	152.343376318146	269.076519529992	263.685924933804	170.380568226907	199.250717124396	262.795366074314	168.344040880759	199.453115920928	277.445465452312	200.566897607055	190.366046104226	186.661779571865
cds1067	876.443704027045	1316.40497101668	801.51721383164	925.753658005937	784.690608361945	737.559643951676	1107.91107205835	1333.22931802979	758.054666406956	1069.59724025182	917.068097426412	1850.91960830942	1073.62057956601	1152.94068480482	1123.14017254994	1043.46673583137	1191.66322096053	1811.95758606224	810.131083100254	715.448925156383	906.854428339029	1076.14788152397	878.60900918199	917.922071713826	874.647624408769	811.499317684231	717.038296529704	691.759141396668	771.573820057231	1067.01824163953	862.939840518489	761.889409375025	648.503579375863	907.170805923261	863.395998344783	793.193243631373	633.275416245079	732.093360696538	837.995514565031	992.895445387363	864.532603112398	851.472441620233	798.830475778166	779.867010729538	843.285847488202	685.036152571183	740.747601391805	538.551719849369	852.512692164191	802.701563860382	858.424766799524	753.9334194002	723.373302695213	741.018732134765	816.908727511374
cds1068	1142.77347350709	920.853494191937	1300.41953327478	782.279903573553	1636.43426011607	1450.72894735835	1255.43420384443	1571.95288853867	1008.51392237057	1252.62387040758	1258.28823877629	1478.91236612911	1371.58618973389	1258.34833139918	1374.17923208397	1117.45498163299	872.346921832458	1438.01155670679	1051.41015221901	1191.00056356312	1239.97065686923	1319.70561025895	1006.58114389221	1271.14773629781	1239.90843334764	1006.30985418751	1008.7821767118	973.245330290918	987.266911191932	1118.02291664722	1092.54550311083	1066.68532539957	1101.50148040712	1155.52208254726	931.082617681959	1175.84402947806	903.935215465798	1005.53097706008	771.311021083773	1004.73703327803	1313.26079631055	1063.36521497361	1286.90788552772	868.886514010589	1201.00646245635	860.294844733357	856.611293303013	850.285922385254	1010.39272820766	904.477078176408	1025.6403993991	713.27565788982	1073.64260903732	924.549779099297	1018.70360539081
cds1069	217.089296139427	230.095687922768	252.274496586139	267.381352795046	207.461385188352	177.632361623546	261.063278111463	169.344164667215	269.21101565324	230.80715924099	189.42652792613	151.925052378697	259.305720530022	311.590811784273	106.664874874053	207.574307984358	231.54406856135	251.91203593318	290.413984218706	357.412450049767	263.69007477387	294.311730645027	227.896639028463	287.061189854706	220.544351428513	210.81995276408	256.54387781383	273.815372694432	220.481220698302	171.676865141965	233.682163183993	283.986292838539	235.871732243894	249.829762490277	272.005988540748	230.830885287172	227.481185268499	253.44430491766	292.647846434023	336.140076346537	254.688152781825	231.244610238073	190.828935626831	223.401521604212	267.349463138928	221.143489332884	288.593950710147	213.512554543169	261.954235044084	213.126290681413	302.360503379471	206.31770169918	236.924895659945	237.997252346554	203.181203993706
cds107	627.692100470693	833.509889924313	462.858840834893	1412.14069032599	867.869039356929	331.078401900908	927.966493800208	784.235373102664	784.786586867724	599.709730839368	776.390237753035	666.049110491346	734.586976991372	928.370999178447	1214.97055630057	1369.2887362329	1285.47633302843	1023.71753424773	803.112276342353	844.667516222258	626.377992722481	583.266105671435	766.672895344605	531.361492783409	788.070558726996	824.770341565777	639.876127457365	594.973542227573	658.008546879955	457.821671831756	667.465266498279	823.856746757342	697.073520664948	605.294622703252	847.131848646801	790.51309469371	544.335659321737	529.571480740893	560.5194965402	556.749947372107	678.411389593068	720.548316714494	730.612314542894	614.247675447045	755.592464548119	660.567883717458	921.820577416085	688.197439511054	870.979354610161	811.69896091366	809.910426795624	779.544995907633	756.740558643522	744.619519724748	655.565552942673
cds1071	159.583299965743	75.5791883721422	109.303653348938	26.0640909664547	91.9252140537257	93.9556897535115	104.738188070073	191.110069880016	67.8389601633322	91.4392555448284	64.1732552894534	103.982338967448	107.021946961767	83.5664756183359	64.734527983261	66.3074862629087	86.44673668172	92.0964705201626	99.9401530495518	107.733290119924	112.675760549611	130.180074254448	104.180377552942	161.000486309356	130.800540770532	131.268270768287	125.225476792636	96.1462147982368	82.4904968170929	103.876936060001	56.5570911921355	105.153848245826	106.038633379382	133.305830630401	76.7919604324067	120.202940531931	83.1598125381382	85.639023747874	101.772798258317	71.8276374855706	65.2551997295334	87.4643475688494	95.9705241678719	91.9317152111902	88.3475374174706	71.924271991618	95.5663633450208	90.1176960476603	90.4406691321953	88.2546385178914	83.0552808976356	64.2396984183058	114.974545776076	54.5516051875648	104.813449117751
cds1072	545.735610880543	703.26007779214	405.941834238206	631.214036694388	447.988394315918	700.83033158494	384.410703332628	642.190704454671	500.748812744506	439.941333805555	419.915637220132	950.032649439345	469.777598188936	554.259906400999	366.062510780386	418.184942282317	420.620607497161	443.71989640903	404.240591147354	425.58173078927	525.084588715113	570.371571017495	489.383776067443	342.457246267172	458.596269868306	655.782955662309	392.895754446304	441.965889746981	460.889512507511	425.628473416044	390.793364311711	402.627781225992	452.281604452373	360.821324956314	455.851933364732	398.083814674025	428.184038192488	503.402298012776	504.180799879033	371.550449633331	321.322491604875	498.818524089421	526.931919736936	467.80678900225	420.407843982539	416.049615524579	522.176533503204	447.05869524547	335.857237307995	414.379065635478	452.549933123671	377.388790559212	347.210962660562	347.008670789734	310.55448256048
cds1073	104.322769858874	132.543799099662	97.8701736692573	101.541354390147	179.655782417621	165.569904429141	131.128846381384	33.0833529243733	128.111921010203	122.188807927927	85.5583984178555	47.6585720267469	127.979089477081	93.3730147129797	157.448757505954	127.803687876196	118.104889592782	100.921132326248	109.811130673081	124.554007467768	126.517132968798	133.602102257841	130.83479943482	254.194826663327	112.286636335059	75.2739630652236	154.203744511875	53.5243197297642	128.949243341604	109.750087077018	137.163030989474	0	134.572977604287	177.921494287486	157.228211115513	72.1075138223555	106.065426365189	143.825312559106	79.5970197682385	134.497300375268	53.5729273877096	126.554388827187	131.316989042193	135.748502715633	54.0726902811911	115.920072459392	104.039257414786	124.563881263483	93.7624677905504	107.854438673867	129.735560038345	49.5672137833908	139.97253614169	157.650518310302	111.753058526658
cds1074	1140.22234220243	1059.98812327736	1138.97501711185	1563.56765227607	1387.29462917054	1254.55756076348	1087.3022924039	1033.21959191816	1301.37008918503	1093.72061802359	948.402690983241	1587.84104614751	1165.72668328117	1286.8103186193	1016.2203725395	1244.2414692316	1128.55071339433	1482.96049265741	1055.71441651649	1210.59908409771	930.372573243845	1241.17463328645	1017.10773591623	988.486452400693	1057.21626483298	1149.77472031055	966.259610593683	1034.17641203573	1042.73062857126	809.021552016828	766.649568173133	868.892780153356	879.238192598788	901.098858668619	871.843727854237	941.577825419454	791.581618305125	948.379089869863	971.817740936467	938.066927990075	801.357137950227	1028.73867164762	1087.58903969517	875.057086039306	1020.34396561934	877.707392014821	829.102361117315	872.533906053698	774.332470232724	900.241100642	872.40517076795	815.557045933932	807.898323994748	937.469750081772	845.462631710191
cds1075	228.038446391964	407.101844198405	245.688129869011	274.18633875772	371.415727471866	203.01381167825	233.070192145709	151.25901650303	212.487645767392	250.778545946951	197.543429792535	356.937241455587	211.56041003629	216.180025799473	271.875209267881	230.196764010205	350.305531917787	148.394312977113	280.331019253286	245.80898096204	260.611730171871	315.387473168069	215.608871822983	268.483135600091	298.965271624673	241.789093482233	240.766466297213	199.307941418383	220.37850095928	372.077733032027	182.726904996615	211.794952268039	180.996726654391	232.204249488011	208.393093998362	178.29098833295	273.790799176292	331.029367492934	260.114989291842	265.127880493475	291.71244629425	256.322263890114	242.046590646705	195.285428277064	290.419929402816	187.966908213881	200.16391222952	202.959185859602	230.789511331623	214.851483626331	197.579299635083	217.230906786506	427.107859475115	233.441323092911	214.612854703931
cds1076	2266.744458419	2264.33148941039	2313.40040225136	1307.36418417364	4020.68259362773	2545.55272197719	3068.54044811635	2267.38247142853	2779.68261029723	2933.55269235827	2525.30104728061	2205.71926309704	3006.39686516646	4361.79354365757	2843.09731267283	4000.73562521315	2947.01181087369	3506.93449009484	2815.38012505751	3603.0598614596	2387.09770703563	2724.90358155152	2414.73376806064	2817.80947375108	2203.47462123127	2777.63105564677	2987.73197428691	3237.3046781917	2374.55632760233	2640.22904514357	2442.99778731036	3140.13539849522	2717.05015810173	3277.268360411	2997.65252893172	3431.22036969031	2505.39307456568	3240.57672735503	2981.22638091137	4737.96466555181	4722.79008214011	4714.99163095161	3607.94872541938	3352.88671521144	4040.18729490739	2837.06277195551	2939.77933662773	2932.9003041225	5028.28044690002	3365.36291613458	5266.92358014785	5078.50995847244	5238.20788574652	3246.46403641823	4108.00793510361
cds1077	925.357487277207	954.126966177533	717.462772831738	981.807638411836	974.34828410536	984.805397285685	1086.82338952722	1273.78577961354	908.765482525983	869.679572973834	806.012894586972	574.336740124132	884.274964440074	861.687575043878	924.851834803027	1030.42800615322	1169.44480569338	806.66213126562	707.614195397874	855.980923475197	735.989210294502	1058.70988732173	756.314328743725	772.719384824593	790.590912667389	814.625800349025	625.334891896372	679.807725801635	735.100201225909	562.051157142124	643.568900829978	749.550528749646	654.89367147172	829.302627911715	685.35577765003	842.425921529537	585.74027935906	686.768720464756	712.85422740665	737.630108473499	693.423220346537	717.294163257241	820.120641653191	673.116453382118	692.1637794987	671.276930789997	577.367806467486	563.103641169694	507.044286096612	597.849006697659	604.004352841502	705.109235478719	602.182171839139	590.830110936958	635.609875521855
cds108	1684.2417850117	2165.17561519282	2426.79472346285	1139.65237750823	3218.48916436027	2156.95636145609	2546.32416163032	2173.10366780384	2665.31780414994	2069.40864502503	2759.1112852658	1665.3650309628	2277.94468938719	2989.67634065472	3318.88530426181	4070.53590336969	2487.17104861048	2878.3146922584	2485.66875901727	2407.99791052108	2450.53825912154	2020.21210806873	2338.135831703	2992.32053205611	2281.59613906675	2324.98362441456	2349.05795747007	2406.58219536835	2887.44503050975	2978.81973931735	2873.17274165175	2804.06439602529	2978.91347198943	2531.41278443042	2587.42425589941	2543.74930554842	1935.33079340318	2581.95625682675	2479.13414379278	2921.1774885206	2508.12339136055	2937.11922922197	3099.1436225361	2809.31292134465	3515.1705223182	2985.53896251306	2483.66633521182	2937.63902794883	3365.36592802278	2981.15888729961	3164.7127331136	2992.67117987022	2874.08576030335	3144.93423439084	3139.97459151588
cds1080	500.491586157081	531.140667616367	439.562555956206	472.976882802587	509.015523218038	487.013166469228	464.482713113591	448.024551957486	480.380734420243	498.819283859165	430.700136023998	457.38725070369	444.877950468671	545.951481886735	386.958872380464	318.421096902499	456.858942807198	463.289710631256	425.16730375191	495.48995820186	510.206385800893	410.860665155834	465.714830907785	476.462155353635	472.270936327129	446.922572109058	411.982729458079	420.327109292521	399.321757059676	384.601144878273	379.868813712717	351.03579602204	342.746398375372	358.884992490566	396.115396323306	373.834579825325	416.912397357925	421.720338709122	411.564612919885	354.814017233088	340.921672343317	401.278229406287	414.786104292942	379.282450631556	339.677684991433	363.877653863725	493.698895159083	342.903047734589	334.242121977039	379.390132340797	320.956860510485	383.589943026909	285.818808745694	378.750158331282	363.952370394433
cds1081	245.054492904101	288.982781836112	115.880193529088	199.99781919017	222.868070337925	209.3399093342	261.819489759999	141.206607894997	158.383900099519	151.279540468143	206.321734377305	0	154.804347441386	82.7959138349003	156.017616715736	89.1641780510583	146.503876126528	107.593670727366	152.316427724683	185.941689387557	194.742890488436	121.734364930183	194.54500688622	259.436926143669	124.232735645439	99.1428041241408	143.235494507661	133.098641008678	91.9528537497486	43.8824833636761	111.145062944826	223.500550525103	109.153884111587	99.4948045630165	79.3271746786666	159.848311625059	172.444364319096	135.263538743318	162.285624873435	122.033179488425	104.888761365358	161.649443973769	155.894448531397	143.693432964047	147.738683675517	128.186284360253	157.533094349946	131.832091593028	118.418458421838	166.394563669233	136.742124027506	211.272403323973	105.423301521051	135.808844333875	133.32484303818
cds1082	305.065629353626	300.96161816661	339.627384269213	239.186301452345	446.734724176952	394.798763483939	369.381350319275	320.827366512206	445.09118076273	261.475261176916	370.560936176044	508.846281613785	416.601064375966	248.799434314369	369.14265188677	316.242168323607	230.910860255807	304.443888131617	383.026244719351	288.552499044416	500.782846176392	395.459317080659	414.458603306493	206.012549800331	455.304909079778	445.382518573795	328.114549151931	342.273261818662	281.825963681789	357.808818407504	257.622115767405	302.078945447419	267.900385740616	246.094335251382	348.256426286084	320.992440483905	376.583048562453	332.89769283485	377.82725069849	391.935955857613	450.139445693453	407.367916345641	327.445010925035	306.899149722913	367.416998064504	372.587208547175	291.639787093832	325.291469469078	331.072599616054	341.486135928767	317.759568139057	439.615197466761	311.057799317604	281.052814151502	301.799556144113
cds1083	116.928790899641	76.9094950858318	102.971597664537	71.9373730663234	114.733810939602	79.2744579197821	96.4051287062094	27.7934250840782	90.5676049643492	93.996004516355	74.7222347858557	41.0531615340866	87.1853945150999	78.6419022387998	64.2671504773254	81.5455181940499	47.0733411275904	105.356433916236	100.543344339006	110.563424685409	86.1215990778581	96.2767853586469	83.5464425930991	99.752973771952	118.423556804083	142.903871749344	67.8968784557361	123.971894455478	97.2172559030484	72.0173433488075	77.2505086873672	84.5018818544279	116.044072316888	92.3783802687814	102.695818997557	66.0264453739105	75.6915990563417	91.6539699961931	91.250840160057	87.2389611475802	74.9524654511214	103.232053022114	75.5835445182876	73.641873493409	93.8671443044127	104.654834236239	55.3936094798113	80.7452853464926	74.4225722992212	75.6955526091476	97.4446408571338	119.971962956385	143.993231913689	73.3546553601703	86.8570210494657
cds1084	207.893925662502	213.915770422661	232.574754355744	199.664215901521	258.998286030121	178.546783933032	231.272002544572	213.686653282682	275.19938330625	239.742453627674	206.864972224533	113.809853431471	227.070524935618	190.799541346361	200.029180137092	162.659637408554	146.894602410324	166.604515568245	282.821207839513	247.710481607781	243.192627534964	266.254959073558	220.153234695397	260.277820924831	250.812708785194	242.511521229089	186.536176158286	220.873885411586	255.285085330874	245.859598953498	227.16393823294	193.906941751735	229.460062715126	208.212723514103	303.07371634979	219.907115485126	209.593590366743	226.591961948619	196.874829573868	251.379948191599	240.7695103418	232.362315124225	324.920316374527	284.166304361989	256.420745839465	234.557319819888	170.919894535612	256.26119567113	269.080450503263	214.722357279622	210.64982869325	310.313404926118	242.817693438316	223.84092799349	258.811420099134
cds1085	113.719864177269	76.3798153676098	24.530826905596	29.7406609745464	107.735720886633	197.153293766626	122.179805769895	42.8642983649635	61.259783494003	83.8066664316307	65.2671366606619	91.31837556379	63.9897224996206	28.7981022824873	52.0694079790065	26.8818943413439	14.7060925085183	18.7051655013168	76.7176131247094	60.0045231884073	35.3556931494239	78.7252714473282	64.2300569947404	68.7837071274421	105.613959420136	50.2377134386103	27.3166143873066	93.1642962015755	27.3910984899452	49.4160516470722	49.9793145913993	45.6177076731589	38.387075343531	61.6371017245781	45.228735614389	64.3317721551134	42.6680521991123	34.2351753327541	63.5723983396824	65.5791294887351	68.0391719234465	48.3909837737544	78.6218593681717	44.4408888700804	44.9994599921323	41.3331992528668	49.7594175670315	35.4826344296017	50.5890395675368	32.0354002440284	49.9125059515344	38.5854205826089	50.2479834676605	33.4375876704517	32.1901807652615
cds1086	120.12701046921	18.8833921500802	21.1654149433194	74.4616178276984	89.6542012972677	98.0404062120274	88.3667748349635	14.8437477671262	49.137943126254	49.0126437750961	40.9778433380119	285.825214683102	83.270932034272	50.2662110668413	130.460053678858	59.8831022960194	49.5345074004872	0	75.2422744107727	47.7512746350076	86.0046239856543	89.177552114138	62.5704550134409	38.3084534355485	56.4735622476153	117.614984529262	170.546437313914	138.062774127183	79.1136188418812	24.916691487288	51.0207845081219	72.3770487200625	57.1129775368574	65.0168431925899	96.5588638081882	91.1280700820739	50.9290815840214	48.4029384220318	68.7711982713819	24.1155709895792	28.550680256899	111.563853958944	106.875094457724	24.0290856671699	51.5909093741367	71.054386680026	72.4934035150092	70.1832728225553	90.5686984628431	60.111220655354	58.4781637085764	48.4555617450712	30.0011906400144	95.1522960397069	57.5527188698417
cds1088	477.130819614547	535.552038747159	505.550436061284	713.052342463241	618.917865227175	599.826881251512	690.283558865105	442.299040609934	505.380623768569	511.764918684124	494.290671584315	608.093029926504	452.810954770927	429.352006922348	370.571011765565	329.950572527828	534.108035125584	515.767201298005	514.543172571803	497.964350836609	425.044587937786	705.925424377813	505.474192092307	574.46603865817	512.865914849919	364.651782893408	408.122112556335	479.542616604625	336.381589887848	453.961687847628	323.555312927833	492.493308447308	368.643686083203	420.574114069304	366.49102184381	453.853560402316	404.897563491961	527.7855634292	515.999879875454	356.046305666611	433.483761895475	417.604038369236	488.506959759096	427.190345752062	471.788156769973	424.235505894583	401.876439231655	368.290640996542	386.827200154911	418.533352563302	434.693589789432	415.498989809923	374.428393559098	402.891035184008	481.406710690073
cds1089	1242.01783500493	908.315007401658	1332.68775661271	883.485304147506	1062.47834668188	1063.48644929735	1158.38937190088	1497.17111099463	1410.15964013334	1134.68429341116	1260.6383865651	1242.30165392822	1207.12995001531	1277.79329646365	870.483461615831	949.776037826677	1007.06768291092	983.020947664892	1293.70586454323	1423.76361735006	1481.09705377772	1245.83188652604	1578.66102277915	1339.07552269617	1533.33590987804	1172.19980857661	1442.1686082567	1165.50813652674	1414.68423258284	1379.54496563776	1520.11281568834	1488.70788378214	1406.52057843376	1331.69331055282	1222.3627741664	1494.65134525255	1516.80948272146	1475.7065538195	1470.84483250252	1631.32000863149	1742.74008625589	1794.78350056451	1431.25251317484	1654.51805531497	1441.37266022316	1541.41410694117	1582.63533461114	1694.42646892889	1660.25024208337	1545.01267419919	1631.09332775382	1547.98304633399	1781.91554544458	1469.01840906759	1469.69897104146
cds109	552.001142062282	413.694936051201	532.305681945787	271.122780219995	695.368336725163	628.869921800863	434.964782127718	275.193933347047	452.320917424229	365.500104488032	285.437902232388	369.894149511855	581.75273242408	508.435251348074	575.150762580045	755.567399362011	376.717712204511	551.033676857284	473.218934519077	403.912264232855	589.169735869601	512.975920905758	551.017824015403	535.808829801745	429.779015978105	582.151524956479	339.968553080467	544.918259726907	391.482279253779	209.658599261187	388.509670686545	282.52487941885	441.790501819435	484.769703600882	546.883879608186	386.096225552236	376.702094837025	325.015544184961	425.508521916933	451.320937025573	498.268036264238	549.542514250491	351.141465556129	496.370031952363	418.790666384873	376.849991716824	488.225890264176	473.732068681351	486.154334468505	500.476366120664	550.810857564808	516.273493717527	443.575823116898	590.445709062711	457.517180578487
cds1090	1006.86504160927	902.413374158056	873.792729314729	811.305495565952	861.588325510085	691.562647526305	954.382286958224	732.818084007674	1007.36982388579	1058.61747094821	805.464366903503	960.036560670848	807.392944583567	811.845698803495	715.682880895911	883.343212665586	864.488014251961	709.601085326315	922.128561993197	923.805816320708	847.359913304888	899.448872154995	1019.04194374687	983.897913116808	1141.96065550968	938.254470626392	1032.5530186998	689.00286104708	787.146387719351	851.371234248495	754.18051724728	791.587459780676	945.114537845001	936.064868343954	954.208296064618	924.057469724375	993.380307716112	941.324212430382	844.329552561233	927.466031490853	819.579323456208	954.360961177807	818.767004934075	898.252887857631	856.857450629897	811.500261416377	829.590485463464	815.166687103577	738.306068860138	811.549007958259	846.720857129862	870.170962522937	826.405974941646	730.286936806206	822.458167111646
cds1091	14.1250222205175	18.0881226687023	7.52061075715679	0	44.0515907558736	4.84614467667966	23.0009180326824	32.9048595822995	56.0407932987378	57.3385944498949	188.771525568764	70.1007234418257	348.495960477854	338.215650280563	387.420914157686	490.073333143129	28.829341673103	115.733988287745	276.473145360919	252.619965950843	364.612644178966	212.515059324835	420.349716254109	243.214134602436	198.488241641536	257.76509162729	372.94851274039	465.390712127149	323.139827560811	300.900487954837	440.081368376479	441.848090076425	486.499768286917	510.372108840136	289.478935648896	343.030634890933	261.30116445282	252.183841082132	158.867470150839	166.224461384257	135.299282793778	254.68529667856	190.685292180397	159.831182251701	164.704171546157	318.165180786595	298.179494266433	260.564190790194	295.288264479538	245.707687937469	254.513943078526	181.740906182448	232.435332901885	190.30837747338	182.950814105637
cds1092	2608.09319303751	3029.61952096649	2598.48826706459	2590.10062116716	3619.94633954137	3316.79136116476	2767.4542217502	2775.00895756871	2634.78328807707	3256.17757496225	3172.29050423248	4371.59327498976	2838.17331977973	3223.93396237878	3279.20663497073	3411.24636621114	2570.03672678867	3420.44651574732	2791.50844524618	3520.56978585012	2889.36652811095	3791.22359718289	2577.72008746149	3737.15890254828	2868.64035125517	2610.094341516	2532.42017117308	2947.64411670759	2857.46093803169	3115.47027326941	2421.38599611802	2879.8721024799	2918.40885728445	3290.4179420425	2629.74672972872	2718.6121166405	2638.0588837409	2853.1743534911	2672.62823840961	2874.190212822	2850.4999168488	2907.52089489079	3055.48194596181	2659.0372027005	2807.65373240971	2474.69747712024	2504.31162535507	2427.28218928352	2716.51379402423	2438.00645185234	2763.64659576443	2625.97428290598	2933.61242459066	2392.43021623018	2540.23036412936
cds1093	279.0780507441	311.523518191224	342.563699524815	362.931695038596	419.781320249691	501.481209596971	295.435913121465	322.9421021173	376.004861499969	347.50314167302	378.972494769005	465.673852022505	373.190142623737	429.564300887227	390.224817336972	377.064206125568	306.895567276267	341.397708659215	394.33181701189	331.47381710874	387.280518191999	372.409601163372	296.862676446542	370.021773334889	424.109809700423	403.580010923742	392.220834035973	391.325331850475	391.92722281561	391.158130751329	388.972302978374	433.932423296343	321.991263399591	332.295934329922	385.460648446075	410.883262171956	352.149501728529	346.332198158833	384.431026531453	363.215487903506	393.476060301098	343.68408006341	389.825366947723	368.628567873101	376.714255354163	385.846642324567	378.871654457682	350.143534337329	309.328451767344	425.700047344675	417.381468889832	373.612472615043	397.314697336287	405.18619714378	424.985605113162
cds1094	420.475778559714	447.746731411165	428.116477601163	388.011133172754	392.949172688463	392.662333959881	419.04883828751	391.403304731453	397.189927380235	433.559472473645	526.997130050132	634.061043531313	560.691857220066	581.312430062027	491.251548766653	553.394800502847	349.710710503411	371.571333542044	490.703885693976	407.610426711969	506.375975128806	363.330846278836	537.845723666394	528.838535261765	513.869783208993	528.941292047059	598.775969460306	618.683055790084	536.842269335171	580.046801569851	579.395094192574	617.960035118422	575.194472480838	591.509642541236	496.169026527886	586.853960921127	602.996649927218	526.122002521349	513.541255051511	412.348696646475	422.327047006292	375.947368505482	441.420881243558	441.744054805144	478.886890168561	548.235191969276	614.460890909539	568.80437165425	486.01642921249	592.354854883634	403.192341802338	445.179079853864	420.122232614812	554.89852674575	516.819959125754
cds1095	332.815654609139	382.632490703033	424.449907007883	545.907558608882	397.837224084032	396.543266787641	336.298644140525	634.982543371511	539.576034482161	657.693001657076	535.705688300834	406.70968491196	926.897327553275	854.457476739192	778.359883754617	766.6851733354	361.256565409871	437.23324359328	890.66623155051	555.785742140676	939.699779031051	643.030778809821	982.386370983976	531.253449215373	766.189511955089	700.682210355277	949.351480708937	1021.17028973706	755.815168607713	648.173514297721	972.922809208765	1012.70728432782	881.527218488881	764.072747841642	907.994030502599	863.1130066345	852.807420689618	821.621181007094	636.614678549	756.285655157836	689.164074546778	803.724597895893	675.083620027862	710.490437892598	734.445195072854	753.110521332447	647.067719485927	773.108465133151	810.980233563406	760.562735500508	818.62963944499	806.137941231904	741.529428652357	741.743924457469	711.648813024221
cds1096	28.6623301755803	18.9742088763258	58.1998791559461	61.7697765587118	37.6487771853	23.9943260820968	35.8873721098165	0	9.29860151674277	54.2581096458959	47.8224083873154	0	21.4852446698933	47.7309007695548	6.90370057577582	29.8751618993445	69.2914558328193	17.7737090891577	16.7001145643422	64.188378991076	75.615968572066	66.9613769403645	23.0818010318387	59.9560976415412	13.06175190976	27.0762760039489	20.2783873635446	17.3408456854178	65.7988757744383	0	15.6218773878631	28.2632839802863	16.2655624648564	42.7502003682871	23.2724684112517	0	44.0406692189986	24.2405605843175	31.0704316339777	27.9746361866028	45.2632735780107	24.3964594215363	58.4203516184796	41.9250848481077	90.6380608465744	37.9825291472643	86.2742546401784	58.6343404927205	22.7259639919169	47.8618576918855	64.3430104875035	109.817385917252	32.9281360683085	33.36947213985	75.8835670508055
