luck_wdi_adultfemale_bodywall_a	luck_wdi_adultfemale_bodywall_b	luck_wdi_adultfemale_head_a	luck_wdi_adultfemale_head_b	luck_wdi_adultfemale_intestine_a	luck_wdi_adultfemale_intestine_b	luck_wdi_adultfemale_uterus_a	luck_wdi_adultfemale_uterus_b	luck_wdi_adultmale_bodywall_a	luck_wdi_adultmale_bodywall_b	luck_wdi_adultmale_intestine_a	luck_wdi_adultmale_testis_a
fig|82301.12.peg.434	1869.84536123144	1348.45396992443	1352.70182874763	823.979968342162	0	0	778.449869678677	0	958.883637454239	1254.45926258393	0	0
fig|82301.12.peg.435	424.688365004361	557.247896334391	397.43339778657	758.091183811657	0	0	435.192100449296	0	671.494300087194	550.210022261924	0	0
fig|82301.12.peg.436	470.888772912786	1143.45887547288	925.4045433817	1143.16344203231	0	0	1598.15649674618	0	433.999087561272	576.396067810601	0	0
fig|82301.12.peg.437	1604.92819842563	3778.6451496068	2005.03655072807	1912.27076133062	0	0	1924.98881725053	3807.11906219774	934.270763063929	1253.9258653346	0	0
fig|82301.12.peg.438	2063.27763997952	2034.23913177172	0	1731.51636340601	0	0	2668.97098175547	14467.0524363514	532.317062675959	827.901915956866	0	0
fig|82301.12.peg.439	11512.0402575333	9842.13758876157	16768.3177952092	10037.0913451742	0	0	18771.3409332944	17141.057389042	9410.87551834438	17061.0723929858	0	0
fig|82301.12.peg.44	1123.35156290196	750.167541868827	555.111255770292	1351.87343314303	0	0	1552.12104156927	0	622.647108828549	910.380373361726	0	0
fig|82301.12.peg.440	2240.64040556836	1749.50436152373	1371.30744007705	1921.47751140398	0	0	3295.02590340181	0	988.07151575421	611.698230898067	0	78497.5868287411
fig|82301.12.peg.441	964.472416168046	655.090509481441	1343.08878547042	661.691007863594	0	0	456.736263837874	0	490.404309509111	551.13404962103	0	0
fig|82301.12.peg.442	483.429625112353	370.708995168229	325.731496124045	414.214770536266	0	0	0	0	509.581871486559	342.490122170087	0	0
fig|82301.12.peg.443	501.525921239553	230.751481484395	168.962326866483	107.430034069566	0	0	0	0	203.329664887685	148.046086677801	0	0
fig|82301.12.peg.444	2174.11486857346	320.359973460835	100.532584485557	684.866467193486	0	0	0	0	1693.73610851442	1379.19734349039	0	0
fig|82301.12.peg.445	436.210917543239	0	0	0	0	0	0	0	1878.14192877697	489.309531131373	0	0
fig|82301.12.peg.446	0	326.897932102893	0	456.577644795657	0	0	0	0	819.215219832483	503.356694704522	0	0
fig|82301.12.peg.447	1151.59682231415	669.000419187316	0	1233.39672603404	0	0	0	0	336.014092719044	515.062664348813	0	0
fig|82301.12.peg.448	789.006121867562	796.777958959494	852.581567276268	798.797131375266	0	0	557.600315963238	832.715988278094	716.098054931918	729.956057697445	0	0
fig|82301.12.peg.449	1497.40386637109	1555.88562128914	1970.78178131652	1435.48413057777	8372.32754298157	15282.3122340782	1215.54942396143	1590.36853459341	1255.95951677385	1541.41137013929	0	0
fig|82301.12.peg.45	516.249618009889	264.797321882001	459.928888044018	307.177620351818	0	0	287.785748627387	0	395.807619342282	448.372287564322	0	0
fig|82301.12.peg.450	517.674409963918	449.898165985215	813.87924882512	627.262917784768	7006.46484661046	0	445.601479116896	0	251.012435389847	478.814003978359	0	0
fig|82301.12.peg.451	1259.34382057206	1238.06611943749	980.805702298121	687.761837623897	0	0	1773.61527341424	0	697.053765315938	1006.71338940904	8199.14240313845	0
fig|82301.12.peg.452	677.456233114557	1006.52094670056	1057.00238135025	927.831735780682	0	0	624.79046475339	0	390.011082360458	549.942754485302	0	0
fig|82301.12.peg.453	180.067866761849	460.272288400874	366.513079438775	0	0	0	0	0	1590.86756445444	1355.43890750034	0	0
fig|82301.12.peg.454	327.39612138518	78.4555037046944	0	0	0	0	830.346527657256	0	132.733605238681	0	0	0
fig|82301.12.peg.455	2710.88859709988	2608.63013884207	2400.50083487362	2742.98405516767	0	32658.9115793261	3358.44934639759	5098.02161030395	1184.80593791262	1200.86638357009	0	0
fig|82301.12.peg.456	282.239420282628	146.318898588975	624.974936519321	499.554717922733	0	0	208.564276962576	0	676.528547697838	482.4164240457	0	0
fig|82301.12.peg.457	2174.84895350376	2109.20358946785	2597.73159460952	2598.6230990659	0	0	1871.4337891206	2442.38364147745	1989.93033318049	1796.61799202752	0	0
fig|82301.12.peg.458	125.047129695729	0	468.088224059738	372.026229092758	0	0	0	0	616.811834529286	1398.58589765679	0	0
fig|82301.12.peg.459	815.524758885187	187.610987119921	2610.10064068093	1205.36498226053	0	0	1504.25095590083	0	188.460078090246	1449.22957927537	0	0
fig|82301.12.peg.46	557.140676862157	826.39057438311	893.803539576587	1237.75810059568	0	0	771.231805509097	1023.12959238695	749.696893685883	610.862862880453	5230.28744528351	0
fig|82301.12.peg.460	0	439.646879250835	1299.60721076208	30.3236473524663	0	0	2611.15260269577	0	1268.37812238692	480.563184000921	0	0
fig|82301.12.peg.461	0	205.478700178961	0	1291.46248099343	0	0	0	0	640.953197915951	263.663030559512	0	0
fig|82301.12.peg.462	227.818657340396	478.673862684107	0	517.2821381361	0	0	0	0	369.450824297948	572.970721794022	0	0
fig|82301.12.peg.463	0	672.85567584026	0	0	0	0	0	0	580.006484755888	709.476995451323	0	0
fig|82301.12.peg.464	288.570299297835	331.927131058322	486.091617292805	0	0	0	532.273415164908	0	184.84856242374	596.284084496126	28444.7171062726	0
fig|82301.12.peg.465	436.210917543239	0	1322.62137728507	859.640142387358	0	0	0	0	572.992452847212	515.062664348813	0	0
fig|82301.12.peg.466	2042.57585763859	3256.73431487658	2424.11776102108	1931.0027642234	0	0	3425.06371497419	21724.7710499057	1650.6152588471	2082.92030509703	0	0
fig|82301.12.peg.467	172.684131484578	228.309666865513	361.096629988941	204.082959959456	0	0	0	0	548.008948877292	527.326061119023	0	0
fig|82301.12.peg.468	590.569117473887	709.206682003821	619.405852926575	286.423362121315	0	0	1562.03802232553	0	203.289401587707	0	0	0
fig|82301.12.peg.469	172.713609827269	837.376564293669	309.702926463287	850.916071635407	0	0	0	0	373.14899046988	262.483073234631	0	0
fig|82301.12.peg.47	557.642605399871	617.324657078199	666.076891803925	625.486693497358	0	0	579.746449490426	0	442.706931661782	561.473986590406	0	0
fig|82301.12.peg.470	715.311970717092	792.311937130741	1071.04932623838	662.269743078175	0	0	293.201457506093	0	735.31933234052	756.400077161067	0	0
fig|82301.12.peg.471	1067.47549740256	2163.37330676224	1063.47361149182	2197.58615668232	0	0	2523.10581066585	4410.68671839983	849.481584340033	1184.36147166208	0	0
fig|82301.12.peg.472	237.186168584156	121.56385036394	509.612179419876	553.431018736826	0	0	892.845728663716	0	988.098215879615	658.000861167937	0	0
fig|82301.12.peg.473	1159.31174123615	1088.67890719224	725.555292784831	1060.18631561743	0	0	884.957273929484	0	577.028321506111	749.722275675274	0	0
fig|82301.12.peg.474	761.439399411166	1575.23485319351	2551.16782637168	2132.91350020823	0	0	308.679006564036	0	503.764740142623	1588.21200073387	0	0
fig|82301.12.peg.475	253.473911545396	388.743486825062	0	5.42957199216457	0	0	0	0	628.915139686655	805.098626827395	0	0
fig|82301.12.peg.476	1256.72365344207	215.75263518791	0	0	0	0	0	0	1091.24997848572	1267.95551396069	0	0
fig|82301.12.peg.477	829.191828982366	446.384762457744	653.70941635929	692.738495552031	0	0	954.421296157765	0	972.855321442271	731.637634316725	0	0
fig|82301.12.peg.478	559.35594794312	541.025826077568	690.96522140031	439.331173123455	0	21004.7229065392	137.565693780195	1351.79217596127	708.14345969162	652.542412490904	0	0
fig|82301.12.peg.479	729.44158989175	0	0	372.026229092758	0	0	0	0	1222.35769947813	1160.70325230754	0	0
fig|82301.12.peg.48	304.992999257875	175.408646494235	1027.51073574089	163.328588382186	0	0	0	0	157.036624761549	307.006660461246	0	0
fig|82301.12.peg.480	588.289905613996	0	0	643.774479161876	0	0	0	0	591.0793358285	520.97417901918	0	0
fig|82301.12.peg.481	619.937041288146	511.955405530633	549.448304360291	878.48634300344	0	0	267.399729245557	0	464.00518780471	701.593917724086	0	0
fig|82301.12.peg.482	898.542249310625	1378.06074371519	1297.89372545426	2020.97122774221	0	0	613.229970525319	0	557.361920201347	596.794164979014	0	0
fig|82301.12.peg.483	867.272747451561	759.212022104534	814.328740310112	517.768463170333	0	0	1023.66603710323	0	896.472107761354	856.225305425218	9530.44645313258	0
fig|82301.12.peg.484	3716.02319378816	2035.40221875386	596.150096679855	379.045591905829	0	0	1305.57630134789	0	1480.73102070509	1395.7226387505	0	0
fig|82301.12.peg.485	0	0	105.319850413441	0	0	0	0	0	1032.94858590692	558.306467209766	0	0
fig|82301.12.peg.486	367.785675575672	0	619.528531843771	141.807644971828	0	0	0	0	447.325262752907	130.280556276465	0	0
fig|82301.12.peg.487	546.861039021461	0	827.725021559157	178.25820160191	0	0	0	0	366.30268699231	233.954520073933	0	0
fig|82301.12.peg.488	853.644263012008	1367.94863671816	1179.85543931557	1256.15832024882	0	0	1244.84690126898	3517.11161337555	690.693405704116	976.18566247899	0	0
fig|82301.12.peg.489	2666.76596155456	3924.82185054875	2546.90873043287	3030.88151336526	0	0	3742.57637828125	0	1450.15070614705	2055.88382176273	0	44008.9445607359
fig|82301.12.peg.49	1712.60199365889	0	0	0	0	0	0	0	165.3158579739	240.735810510858	0	0
fig|82301.12.peg.490	1633.41678847831	1201.20044786766	1100.5847938705	1466.03172007885	0	60530.3774844695	301.286838772589	0	1415.83314949351	1295.10974470884	0	0
fig|82301.12.peg.491	660.287972969623	765.120166507319	494.33045826387	474.602639690589	0	0	270.647499236394	0	894.697182638826	1039.52673326201	0	0
fig|82301.12.peg.492	27.4493699332087	0	0	0	0	0	1215.14125998623	0	589.814724498101	270.093836182914	0	0
fig|82301.12.peg.493	742.301046491666	134.654126925787	188.231222015512	555.664708134289	0	0	0	0	1148.76934498459	523.062573816359	0	0
fig|82301.12.peg.494	427.201826756428	466.143108405987	386.889246416723	506.74527825647	0	0	423.646187580233	0	384.882307707399	429.394078339776	0	0
fig|82301.12.peg.495	96.6859250224706	148.283598067292	162.865748062022	414.214770536266	0	0	0	0	918.815312895765	285.408435141739	38121.7858125303	0
fig|82301.12.peg.496	441.342810690807	282.029588480927	619.528531843771	31.5128099937395	0	0	1356.77537198898	0	1070.59846218862	829.452874960158	0	0
fig|82301.12.peg.497	634.854658455238	781.872797604048	810.152695488009	782.972125229065	31245.240156987	0	35.4848943443272	0	846.247638100243	1783.17335744556	0	0
fig|82301.12.peg.498	830.441194645993	678.60657905257	856.736475478569	697.119918515352	0	0	601.764666589215	1545.62526029396	537.029271106241	574.041741661747	0	0
fig|82301.12.peg.499	390.772280299152	371.573982823622	0	736.61193360366	0	0	0	0	329.529610227975	332.215418504985	0	0
fig|82301.12.peg.5	2395.60792276856	1620.85732121826	1728.9159970191	1474.64864851023	0	0	1598.05569636164	2098.70199753647	2258.4128710491	2027.34941079928	0	0
fig|82301.12.peg.50	1655.11563860426	1436.78463892832	1763.86856554489	1261.51326032107	0	0	1506.98099393331	2625.59935323982	771.217979318968	862.192465448508	0	0
fig|82301.12.peg.500	2313.73968504656	1522.11368903157	1947.79770411682	1558.70236431534	22400.0802596046	40887.6765556858	2442.19566958016	2127.50771122815	4549.29792219707	4531.80915007682	10875.921246516	0
fig|82301.12.peg.501	906.591690294033	880.590385100282	888.197405153353	558.039343639136	0	0	384.419688730211	0	1394.16373557989	1594.63400882393	0	0
fig|82301.12.peg.502	861.149305533472	254.059231355293	549.400456795889	897.46533616191	0	0	475.570748944591	0	1130.48778259018	761.089160377972	0	0
fig|82301.12.peg.503	0	0	0	0	0	0	0	0	0	0	0	0
fig|82301.12.peg.504	100.225542792607	123.154937682369	166.794097865063	128.037696613512	0	0	0	0	252.613983146041	243.101840579828	0	0
fig|82301.12.peg.505	1314.57108612905	476.831454238825	1055.41110603385	871.104104826941	0	0	1744.42547827155	0	980.600879563337	816.57991523284	0	0
fig|82301.12.peg.506	890.054262333394	344.294187610935	749.64041155437	567.729025036596	0	0	700.468072540392	0	710.0679271899	671.437137575979	0	0
fig|82301.12.peg.507	261.119296348389	233.606874913436	366.542402831002	732.727669030766	0	0	83.4841829817813	0	711.755727820623	616.641148037094	0	0
fig|82301.12.peg.508	1144.86527571713	331.290034837481	1080.69082593139	566.82230451791	0	0	972.19075215149	0	981.728698535372	892.709377940458	0	0
fig|82301.12.peg.509	514.479619319569	410.957400357923	259.989573592038	750.770188950847	0	0	0	0	1719.92729311955	846.674723732704	0	0
fig|82301.12.peg.51	1171.99344314824	601.131480109762	222.261201562159	1970.14828134998	0	0	2233.34583300917	0	1113.9324543091	288.683742976745	0	0
fig|82301.12.peg.510	489.042256525914	376.214901469725	396.049576763637	177.950819108101	0	0	988.783121374587	0	547.780312009563	769.000035592318	0	0
fig|82301.12.peg.511	1142.16721761538	1277.21094258716	1318.20123253563	1272.41633314954	0	0	448.473059892502	0	728.382097958382	971.289580622594	0	0
fig|82301.12.peg.512	1063.49044736509	1304.69282222123	1192.30019335971	1259.37897910712	0	0	1132.58744141929	1706.0203344754	779.105566126809	735.470612036192	0	0
fig|82301.12.peg.513	530.687818708702	693.214970945218	1078.88627252793	681.080213553717	0	0	445.551795328284	0	413.241259805588	563.415742277559	0	0
fig|82301.12.peg.514	709.159896596582	518.707304881298	787.424921883043	359.54212744535	0	0	619.199498625843	0	808.427830564448	810.595711669135	0	0
fig|82301.12.peg.515	911.900294856587	514.730605542644	878.32780910832	291.865105767488	0	0	774.641938799746	0	573.926752211277	678.36020466217	0	0
fig|82301.12.peg.516	112.542416726156	287.670180250546	0	401.788327420178	0	0	0	0	1049.42506641832	518.256052867776	0	0
fig|82301.12.peg.517	0	0	0	928.577467815523	0	0	0	0	0	246.085495188878	0	0
fig|82301.12.peg.518	1422.19094689156	1368.79684358652	1886.85703839292	1407.20231105846	0	0	1786.73939832352	3396.02169867404	917.898838457338	942.056867497703	8680.31273196113	0
fig|82301.12.peg.519	790.211193349493	481.349113488537	703.870287416562	1348.57666332119	0	0	856.380494696015	1790.47678667716	596.6920398454	819.026130769714	0	0
fig|82301.12.peg.52	1237.96658398771	560.956851488565	246.448449967452	1518.75987764827	0	0	83.0346527657256	0	460.834485688045	332.215418504985	0	0
fig|82301.12.peg.520	294.414761055766	848.444962004775	399.948799038384	762.889229278819	0	0	0	0	939.496298683067	782.178073948445	0	0
fig|82301.12.peg.521	457.489498886812	194.118902120287	164.401717718542	163.328588382186	0	0	0	0	588.578215641711	491.570781852904	0	0
fig|82301.12.peg.522	728.947722870835	886.869441957252	1030.23777845186	999.710293344045	0	0	655.881933378559	1714.1057389042	997.238532447109	1105.81024769353	8762.59057776171	0
fig|82301.12.peg.523	378.193476794652	600.7798882912	603.530801803235	844.650877204853	0	0	514.010054262539	0	387.354879101209	477.111637470901	0	0
fig|82301.12.peg.524	552.856810060142	568.45888673175	242.941987284315	566.382520498329	0	0	443.371704216818	926.97901129975	852.318001494588	609.93672308177	0	0
fig|82301.12.peg.525	766.955728800469	894.97389411281	1263.83820496129	1392.86620172328	0	0	1506.92517982243	0	2372.61319364142	1761.97214555236	0	0
fig|82301.12.peg.526	1131.78249589015	2413.50405464441	0	2145.14107012468	0	0	0	0	3606.35143188217	2890.4618333202	0	0
fig|82301.12.peg.527	0	0	0	0	0	0	0	0	707.912561272964	209.396384997081	0	0
fig|82301.12.peg.528	1473.11618641554	442.029789165473	231.1899155417	215.593736664486	0	0	202.523543331038	0	1480.10110109901	804.879631825085	0	0
fig|82301.12.peg.529	423.79084876708	445.184111799836	584.570697107457	437.682961858292	0	0	0	0	244.572186886114	474.866995903379	0	0
fig|82301.12.peg.53	1225.46187101814	0	294.895581157635	857.148431829713	0	0	0	0	976.759562624459	393.736792302204	0	0
fig|82301.12.peg.530	224.22243945441	257.911196086696	363.171897977383	937.506097313749	0	0	0	0	524.450308055132	572.785204318939	0	0
fig|82301.12.peg.531	1168.67102981048	758.893987577848	843.688238700703	745.40890770714	0	0	1320.83719323496	0	833.440119578446	802.185934584869	0	0
fig|82301.12.peg.532	3168.25571257519	1820.09332054255	3474.05762501209	1344.37231828742	0	0	1036.29345473812	0	1159.78084474694	2922.23609831873	0	0
fig|82301.12.peg.533	196.096635204665	601.492195069324	1421.81798058146	0	0	0	0	0	770.822759589214	508.390261651567	0	0
fig|82301.12.peg.534	957.659074005177	305.537893309586	1377.6621426752	703.753467903666	0	0	1263.57080295669	0	986.227175570012	1456.79556189142	0	0
fig|82301.12.peg.535	837.961900832479	1579.06436170917	1841.95451240603	1209.38957318628	0	0	1386.22124817572	0	988.715784431284	1171.3505240109	0	0
fig|82301.12.peg.536	340.628381291165	287.670180250546	199.686436383884	321.430661936143	0	0	0	0	666.156781291629	753.907523060645	0	0
fig|82301.12.peg.537	0	146.450273582096	149.362696949971	0	0	0	780.022495678028	0	309.711745556922	4.02685355763618	0	0
fig|82301.12.peg.538	1401.1774480711	821.914800715846	1042.25618201353	939.245440722494	0	0	2092.04190085075	0	1272.82046452092	1222.43768713955	0	0
fig|82301.12.peg.539	0	0	1113.38127579923	0	0	0	0	0	1198.61869214791	384.948024616887	0	0
fig|82301.12.peg.54	412.243284711193	474.181615797603	347.208298066289	220.762817263834	0	0	0	0	272.426000678748	243.381258978011	0	0
fig|82301.12.peg.540	323.397749213091	173.594074289123	0	346.369247776016	0	0	0	0	1817.22031741103	1145.57040863788	0	0
fig|82301.12.peg.541	292.610283488005	207.122529780393	0	0	0	0	0	0	316.348425818856	0	0	0
fig|82301.12.peg.542	543.168789708273	548.123660812717	718.94987707379	437.877099344146	0	0	442.52000575746	1732.58113010197	521.297325364789	710.58291910168	0	0
fig|82301.12.peg.543	600.000233750891	418.508123677752	761.348316241743	484.082322192986	0	41872.921773895	208.420313166982	0	470.931101919868	333.549616972876	0	0
fig|82301.12.peg.544	663.967060331303	282.578672635492	313.163449016958	245.339775150374	0	0	0	0	1000.0292732446	646.791080275191	0	0
fig|82301.12.peg.545	373.329111845219	1361.91679538906	1526.37464367306	1217.01102073648	0	0	334.277990200184	0	1263.74789206715	1493.63196210293	0	0
fig|82301.12.peg.546	8364.26356409207	11128.574195248	7389.94283734312	9668.96169412077	0	0	6676.08859428133	3616.76310908786	18780.3712905995	14110.9524366222	0	0
fig|82301.12.peg.547	1625.61268604447	2053.30781239865	1383.49737773149	2207.63508227268	11918.6655528413	0	1749.92173799443	2150.81374249356	1311.45406454037	1398.52813110862	0	0
fig|82301.12.peg.548	417.718786008124	556.809459319308	1225.07016186432	819.598888755885	0	0	509.415047642488	0	501.525716368673	701.796579377605	0	0
fig|82301.12.peg.549	1336.98188982855	1955.19229428149	2228.27658359004	1805.09934100931	0	29144.2558258557	2115.03360818358	1516.46251953369	785.641954138104	1311.68212058222	0	0
fig|82301.12.peg.55	583.219812900878	1112.32469696878	505.535281984517	971.792034586938	0	0	1616.40790717279	0	486.689885875163	542.766168188588	0	0
fig|82301.12.peg.550	555.497826148333	636.193667861784	0	1622.60670688918	0	0	0	0	1082.18303950607	579.247396367665	0	0
fig|82301.12.peg.551	1267.36955772698	1676.78023983877	1016.19423236753	1145.63969034672	0	0	2350.1549619128	0	702.905156120379	1080.44834306576	0	0
fig|82301.12.peg.552	838.551340312533	831.197603170989	1579.0543219634	1173.22191606692	0	0	814.065223193388	1702.00616898252	315.990565608654	625.34667012703	0	0
fig|82301.12.peg.553	1813.18338058807	527.395330459334	120.365543329647	908.806931069451	0	0	0	0	637.331993407951	1228.66972240732	0	0
fig|82301.12.peg.554	1004.84300648353	0	1269.48033980487	139.908435440955	0	0	0	0	696.629217226447	136.445618314547	0	0
fig|82301.12.peg.555	463.409951225347	484.83738244474	524.998223277048	478.003297657846	0	0	0	0	383.895545719854	541.908561051092	0	0
fig|82301.12.peg.556	1119.8250420513	1502.75467295061	1768.43032410629	1424.24966809392	0	0	1662.75859394052	0	1465.85818005544	1509.84470051892	0	0
fig|82301.12.peg.557	735.396215115357	2230.58544527606	702.132336089607	2707.28801571215	0	0	1735.38030912495	0	1073.08360253725	892.938796828213	0	0
fig|82301.12.peg.558	1060.33654454927	730.972650447365	1143.23534786325	919.550257234509	0	0	1183.09100418042	2259.0507747615	594.448707215425	906.169080548822	0	0
fig|82301.12.peg.559	637.740361448216	1830.93608841818	2163.39363319845	1162.82268876899	0	0	4070.32611596694	0	693.354157267006	1579.00034207075	0	0
fig|82301.12.peg.56	552.763314579954	380.707107886557	779.88463617922	547.326143303296	0	0	537.0934849012	0	557.796663347383	596.81303729701	0	0
fig|82301.12.peg.560	1802.8908035738	2180.49755791876	1614.73185891861	2802.64634286458	18712.5977598663	0	2210.17708016878	0	849.390441181085	944.67807784546	7995.27183527663	24869.919530637
fig|82301.12.peg.561	536.807977728752	765.844073878326	771.761432979692	733.380690815201	0	0	575.670082957055	1203.5817334735	487.651523544841	531.765778039593	0	0
fig|82301.12.peg.562	262.336635725305	402.33591643433	883.802940532373	800.766946256998	0	0	0	0	441.381780240805	854.931986082757	0	0
fig|82301.12.peg.563	269.240231402287	264.271170373707	302.353637550549	163.40673603213	0	0	609.185650274861	0	124.437754911263	238.432118544247	0	0
fig|82301.12.peg.564	0	378.513395066508	831.472503264009	0	0	0	0	0	616.367125203742	582.834067552605	0	0
fig|82301.12.peg.565	1824.85280821193	1493.17213403132	1332.1202297873	1776.07806816385	0	0	1821.6508629023	0	1658.05634621886	1366.28214028245	0	0
fig|82301.12.peg.566	1105.14625433793	1076.81945850542	1622.49499285571	271.478599608229	0	0	0	0	822.111293708045	1466.53653213912	0	0
fig|82301.12.peg.567	556.999270598994	412.887022669248	817.966350926725	602.682491130267	0	0	263.434812074002	0	420.951237743389	518.559599950674	0	0
fig|82301.12.peg.568	999.742280562298	630.830039940284	481.156677015721	783.181308270804	0	0	842.991398636808	0	926.440138087239	209.110212663036	0	0
fig|82301.12.peg.569	380.658174220821	332.089840436292	459.999934894	310.204223375873	0	0	590.197286815206	5318.76927807038	167.74697353234	346.871981086087	0	0
fig|82301.12.peg.57	495.507610184679	421.506039511495	408.888831016889	322.290102208699	0	0	0	0	646.588334342838	710.621216053443	0	0
fig|82301.12.peg.570	306.933863798607	653.795864205786	0	538.761620858875	0	0	0	0	1147.59262862609	543.625230280884	0	0
fig|82301.12.peg.571	3547.05671393721	1537.97209207879	3196.47795029121	1782.2517247432	0	0	2746.28228991699	0	2292.60289139151	2909.36252366492	0	0
fig|82301.12.peg.572	1357.7878634872	823.294881537943	1336.93332502435	604.181701307208	28418.0122696476	0	258.192328251634	2699.07694708049	795.638083018865	1434.64170777277	0	0
fig|82301.12.peg.573	690.568359372304	758.873196938218	243.357805833368	422.419307005296	0	0	532.956692976416	0	546.471835110952	589.373181481243	0	0
fig|82301.12.peg.574	408.120851864081	299.682781184085	624.974936519321	980.186908651424	0	0	0	0	695.939795598962	934.584034475561	0	0
fig|82301.12.peg.575	732.968560216502	143.097474278477	324.061078195203	515.11324028228	0	0	0	0	1029.53629704361	397.522722997417	0	0
fig|82301.12.peg.576	0	206.254091500391	417.305067675899	166.780060438565	0	0	0	0	823.584889423183	355.198875131116	0	0
fig|82301.12.peg.577	15.6308912119661	647.257905563729	355.454495145364	518.976589584397	0	0	0	0	427.754782507467	230.705151739573	0	0
fig|82301.12.peg.578	1631.70380697521	1774.65300309291	1598.80964896966	1589.88447039331	0	0	2767.82175885752	2072.64361552313	903.391953276516	993.790535585111	0	0
fig|82301.12.peg.579	1243.21262452112	1417.85724725071	2250.89917770151	1092.99146588444	0	0	2453.79448806366	1908.58211561364	823.456172341552	1454.50163000687	0	0
fig|82301.12.peg.58	630.33961295602	244.617500213049	477.163403913958	0	0	0	470.717986200258	4920.76613481341	707.686823849089	451.993766673448	0	0
fig|82301.12.peg.580	121.799152301034	186.79881834451	508.81797862078	344.389994931581	0	0	449.321714100247	0	604.411952426136	503.356694704522	0	0
fig|82301.12.peg.581	196.502632379002	0	255.7767795755	105.230276229094	0	0	0	0	61.5604766359953	690.79714006592	0	0
fig|82301.12.peg.582	3269.44009310845	5115.9151859287	4576.50086493758	5517.84919047908	0	0	4722.51093880354	7103.29906858499	1602.55190531112	1956.31927296389	42485.5136353263	0
fig|82301.12.peg.583	1168.31692136772	1566.26232441314	1365.90862260336	1629.7584605882	0	0	1506.98099393331	0	1077.33134333641	1485.62394046512	12885.3019777235	0
fig|82301.12.peg.584	50.866629028771	0	535.524663119192	224.729064489252	0	0	891.332430818523	0	595.473324349378	1572.86169891061	0	0
fig|82301.12.peg.585	282.061194802395	432.586737218866	237.563572361145	201.397657854726	0	0	173.422415968516	0	560.714929607115	249.786028951116	0	0
fig|82301.12.peg.586	594.050676330937	681.007908283541	444.827574596328	617.490414745262	0	0	425.034053878612	0	691.320860618129	528.116402389988	0	0
fig|82301.12.peg.587	290.80727836216	284.994178573797	930.733561793201	560.634875470016	0	0	429.11965253605	2242.953866101	430.805436770311	509.225287486193	0	0
fig|82301.12.peg.588	239.781094055727	249.11644475305	325.731496124045	207.107385268133	0	0	399.479429113456	0	164.634143095658	684.980244340174	0	0
fig|82301.12.peg.589	453.842379804777	0	0	280.970858335789	0	0	483.884922877189	0	319.071166439137	851.834406423037	0	0
fig|82301.12.peg.59	406.499957215217	414.73193169248	326.067648338827	435.374348597716	7859.67728407179	0	142.818460209366	0	391.76275643202	399.984164006689	0	10445.8795139002
fig|82301.12.peg.590	132.092038410981	133.70585842631	333.76008933837	0	0	0	0	0	154.232710312552	545.89388017251	0	0
fig|82301.12.peg.591	883.556692718504	541.274154945106	1064.28480417793	528.668851868655	0	0	910.46768383471	0	262.156147408085	909.221145382063	0	0
fig|82301.12.peg.592	415.819371036399	304.999709181302	0	0	0	0	0	0	663.334859513588	400.259540367451	0	0
fig|82301.12.peg.593	964.252311209285	1928.4556527907	468.088224059738	2083.34688291944	0	0	2019.48476479604	5358.16756901905	1410.49939147154	1222.22462610476	0	0
fig|82301.12.peg.594	231.470218798476	153.016053324759	1136.10987573648	641.151586308795	0	0	736.122808206787	0	700.587501941308	461.802993099127	0	0
fig|82301.12.peg.595	571.861873608515	1119.10716463322	1155.9495777085	749.678220674235	0	0	0	0	1302.04382577883	1673.23131515315	0	0
fig|82301.12.peg.596	250.29433479897	573.038999059088	834.133215274454	697.504536401429	0	0	664.277222125805	0	557.746609212937	404.682675128205	5916.50115810471	0
fig|82301.12.peg.597	1189.88145060987	1041.93941575284	217.154330749363	966.501131251288	0	0	447.036504007915	0	1347.90938109111	848.614413821438	0	0
fig|82301.12.peg.598	914.670577886734	987.128910657492	1131.77421275747	677.171338348615	0	0	936.08353866979	0	461.398417086706	737.095183229786	0	0
fig|82301.12.peg.599	11576.4219244199	22857.9340872022	11790.8670180507	22372.5194550553	0	0	20465.5997110818	46634.9690301211	22353.7380302883	16837.4590931703	29582.5057905235	0
fig|82301.12.peg.6	2033.27676393987	780.190335867267	1038.84336457875	922.045535804303	0	0	288.715760659686	0	1757.82030233945	1278.03594935297	0	0
fig|82301.12.peg.60	946.913675979209	420.802137037515	779.586882303148	511.414646520462	0	0	948.502887336944	0	1425.70036126249	867.403181475156	0	0
fig|82301.12.peg.600	5439.5501417642	8115.40140853869	4037.77720629178	7379.90619040886	18666.7335496705	0	6882.2430744141	14183.384741521	2333.1740163087	2778.23286259561	0	0
fig|82301.12.peg.601	1207.84159365192	1641.02761915652	1034.04944042288	1337.77249925127	0	0	1310.52166612572	0	1073.85173682683	1011.74695635609	0	0
fig|82301.12.peg.602	895.004693851794	840.43030485024	1071.43763345627	925.484975233244	0	0	1215.85412004723	1782.28382707603	661.200587430057	796.724528246144	0	0
fig|82301.12.peg.603	1424.97736601028	1204.35053075042	1560.93449941115	770.594030947655	0	0	1549.15396950981	0	1300.71504014211	626.416137380046	0	0
