luck_wdi_L3_a	luck_wdi_L4_a	luck_wdi_adultmale_a	luck_wdi_adultfemale_a	luck_wdi_MF_a
fig|82301.12.peg.377	7373.80182528485	0	823.693664734644	989.333523501278	1436.92465606906
fig|82301.12.peg.378	287.889191512943	279.641481451057	743.511095601184	989.333523501278	981.778545764218
fig|82301.12.peg.379	0	0	338.263531651027	398.31990227241	2199.1542302342
fig|82301.12.peg.38	1185.4963880364	4008.5016970439	1310.85350928116	1550.2978074441	1227.52946550983
fig|82301.12.peg.380	8593.22077308446	0	430.80732804612	672.549148884054	1257.47404494163
fig|82301.12.peg.381	5443.51435426465	0	1929.60906320307	2102.59457648731	932.003716380693
fig|82301.12.peg.382	10350.9250221245	0	5374.03955307669	3857.30956497465	513.638338385286
fig|82301.12.peg.383	730.275606733332	1525.49249536404	552.329207049307	634.588222047042	510.859070329476
fig|82301.12.peg.384	2900.89618454443	0	295.270569753285	1281.79667451009	799.809094284621
fig|82301.12.peg.385	0	1494.57035018774	792.415567465667	758.318640728225	1225.59632028474
fig|82301.12.peg.386	0	0	0	0	1069.01131024635
fig|82301.12.peg.387	0	0	701.252714571387	107.348192335393	840.506129875975
fig|82301.12.peg.388	896.536812939914	2612.55604521007	612.905915885228	1167.98864507379	931.735792532506
fig|82301.12.peg.389	3926.21293942652	715.074607201895	2217.36914385075	1428.43807037982	821.82463049108
fig|82301.12.peg.39	2522.94489028472	0	1876.59935070624	2631.80301681296	2878.01885367021
fig|82301.12.peg.390	432.928422978589	7569.45895988622	723.472382333471	479.398586147511	253.886046229836
fig|82301.12.peg.391	569.775689291254	830.17835965391	856.94368422852	840.906799522133	737.058086351245
fig|82301.12.peg.392	269.066975762195	0	819.164809453157	851.006071416617	830.31363622996
fig|82301.12.peg.393	0	1270.82035105056	713.794686518925	498.107163384992	1259.37226775731
fig|82301.12.peg.394	0	1000.45372004961	458.135899095194	689.90525595203	1020.84147104419
fig|82301.12.peg.395	431.970313917303	524.493546856907	590.621951191329	637.525926416085	769.84436240469
fig|82301.12.peg.396	1087.83606920416	0	165.263378593257	330.828089068899	856.480059521366
fig|82301.12.peg.397	0	2417.44712380094	347.841783664991	166.955994804941	242.638090308658
fig|82301.12.peg.398	0	0	678.335959193237	682.948228160917	962.808879424492
fig|82301.12.peg.399	0	0	0	0	0
fig|82301.12.peg.4	0	12153.6490015267	0	0	560.811077922319
fig|82301.12.peg.40	0	0	283.857509077785	518.094418340338	551.833181280141
fig|82301.12.peg.400	0	0	0	0	0
fig|82301.12.peg.401	0	0	0	0	0
fig|82301.12.peg.402	0	0	0	0	0
fig|82301.12.peg.403	0	0	0	45.4656950138455	9.36798932590222
fig|82301.12.peg.404	0	0	0	0	0
fig|82301.12.peg.405	0	0	200.939790428974	147.884545253166	24.3767234346807
fig|82301.12.peg.406	0	0	0	0	0
fig|82301.12.peg.407	0	0	0	0	0
fig|82301.12.peg.408	0	0	0	0	0
fig|82301.12.peg.409	0	0	0	0	0
fig|82301.12.peg.41	1644.19025622194	0	499.568720849893	919.162065261859	791.494316059708
fig|82301.12.peg.410	0	0	218.036558312112	42.7912423659722	61.7185179118264
fig|82301.12.peg.411	0	0	0	0	0
fig|82301.12.peg.412	0	0	0	22.7328475069228	28.1039679777067
fig|82301.12.peg.413	0	2175.70241142085	567.13334293205	583.010333858854	1054.16847439771
fig|82301.12.peg.414	0	0	241.361399433873	137.369839446484	976.013771628883
fig|82301.12.peg.415	3415.80525730107	3428.54438333069	345.951339188551	930.846453435467	1428.61087780863
fig|82301.12.peg.416	0	2740.32801697581	840.367625559232	655.58955207009	791.116458260224
fig|82301.12.peg.417	0	3072.36590916705	317.076660484624	633.191784517863	812.93493514097
fig|82301.12.peg.418	0	0	0	236.8445507698	878.412394465994
fig|82301.12.peg.419	0	3812.77331533609	1085.10325855373	1143.13747463383	753.853424998493
fig|82301.12.peg.42	0	0	2733.01557958955	1486.9100897328	2183.76574643485
fig|82301.12.peg.420	0	0	226.440876559779	399.9658522818	228.91959370932
fig|82301.12.peg.421	872.491764317004	1144.11937152303	2181.7467597868	1496.04085551765	2851.29148098277
fig|82301.12.peg.422	2860.80842320023	800.308625708573	2484.24353618311	1728.26301818258	1033.39749589048
fig|82301.12.peg.423	2970.26544113137	0	1386.81362926889	1736.64722213581	986.079444091073
fig|82301.12.peg.424	2200.19662306027	886.922810710447	2931.39443930782	2704.00961325243	891.275030065045
fig|82301.12.peg.425	0	635.621873068351	894.701739280735	360.54818740175	1033.29568332931
fig|82301.12.peg.426	0	0	0	0	0
fig|82301.12.peg.427	0	0	999.976133712891	869.755426950995	632.285943500778
fig|82301.12.peg.428	0	0	97.8082320218939	675.04417040871	395.515528398301
fig|82301.12.peg.429	886.071402672133	0	648.827025248566	1515.36276934551	359.264213214367
fig|82301.12.peg.43	0	0	0	504.1921306791	1333.96135144456
fig|82301.12.peg.430	0	0	1054.72969264802	680.610365163361	1107.5613838733
fig|82301.12.peg.431	0	2108.86409581576	879.537303021739	647.308200197122	1427.10996713914
fig|82301.12.peg.432	888.375879662177	1725.84976718689	404.884532210267	1491.49236961103	686.996928949763
fig|82301.12.peg.433	599.264080228258	6694.10193689353	914.039854066592	584.79412685598	1485.68816317349
fig|82301.12.peg.434	1779.06523817764	0	1770.29786850391	1323.96103880318	619.364614282025
fig|82301.12.peg.435	0	0	430.80732804612	918.509980475937	1178.28802196042
fig|82301.12.peg.436	952.804813752042	1388.26199891916	1013.24660013383	1228.08358990369	694.325579413748
fig|82301.12.peg.437	0	831.565457999196	1685.53735183595	872.941344265834	1349.30601625458
fig|82301.12.peg.438	0	9532.51203353079	823.693664734644	1789.52975574496	3027.7341501316
fig|82301.12.peg.439	14030.1637740644	1048.32422667197	10791.7142869149	5515.94121452525	2658.9390533782
fig|82301.12.peg.44	0	1099.87166102214	1337.93335597782	932.905823347078	1222.88594009691
fig|82301.12.peg.440	1549.11803052203	3009.47499085423	1176.70523533521	1714.01340136006	781.700716931666
fig|82301.12.peg.441	1503.10462367484	3350.79712966844	456.701437872674	990.197821861938	1847.1720967427
fig|82301.12.peg.442	0	0	356.650865142836	419.971780746449	335.316071541572
fig|82301.12.peg.443	0	3548.60553734416	555.00214843083	599.077393123611	1619.71834098055
fig|82301.12.peg.444	0	0	62.9002434888274	1416.54572683138	1657.75939111166
fig|82301.12.peg.445	0	0	804.537998112909	473.6891015396	1309.81048152596
fig|82301.12.peg.446	0	0	0	0	1922.92458715829
fig|82301.12.peg.447	0	0	1126.35319735807	293.687242954552	1136.08003017602
fig|82301.12.peg.448	0	1443.80313322741	796.511141646702	1133.01488980996	1168.22781148897
fig|82301.12.peg.449	500.667681539182	282.067978439244	1766.89987746794	1280.55920978359	1672.62294711826
fig|82301.12.peg.45	445.691205845604	0	317.386549714267	715.705120482171	814.216357156532
fig|82301.12.peg.450	0	813.970236716784	1145.74500559226	973.834196965555	1197.66856432834
fig|82301.12.peg.451	1009.8463436219	0	1813.36799521449	1568.06847236045	1101.04741169458
fig|82301.12.peg.452	2056.16569288251	1248.2867484638	1015.20709016956	788.537309097918	1042.10951237124
fig|82301.12.peg.453	0	4423.92823655572	0	993.989210670696	1421.89590305982
fig|82301.12.peg.454	0	0	0	83.326219225375	521.936673657249
fig|82301.12.peg.455	1744.01333418974	1299.11753226969	2093.58805736031	1940.36335606779	670.445795201923
fig|82301.12.peg.456	268.116582205736	520.870671494002	279.422235498445	669.095151236724	2560.31471964289
fig|82301.12.peg.457	2306.6777201808	0	2520.75292054775	1826.98714319587	471.030727315001
fig|82301.12.peg.458	0	0	51.2520502501557	1497.47160229306	505.177498463468
fig|82301.12.peg.459	0	0	15.0413625734152	876.736741414816	1498.09626868758
fig|82301.12.peg.46	644.187695860645	1564.33105960245	685.052156809011	879.567631697555	1153.75043509377
fig|82301.12.peg.460	0	0	91.3833726158436	737.882494775648	1211.54615161253
fig|82301.12.peg.461	0	0	82.3693664734645	543.163503098741	399.700877905161
fig|82301.12.peg.462	0	5373.19219014865	0	865.872993300118	415.947828569808
fig|82301.12.peg.463	0	0	0	776.769840236547	177.121685641194
fig|82301.12.peg.464	0	0	532.232829520847	943.224314034929	581.10358403135
fig|82301.12.peg.465	0	0	2317.06943456518	9.47378203079199	0
fig|82301.12.peg.466	2894.10478879466	2219.36199158314	2429.75856955169	2173.78938761047	833.195863480699
fig|82301.12.peg.467	0	0	340.46004809032	565.795315727855	1267.05178295936
fig|82301.12.peg.468	0	0	0	871.212747544515	957.382538443729
fig|82301.12.peg.469	0	657.019045033028	924.820411692165	972.854234758042	1245.59457345439
fig|82301.12.peg.47	0	406.523135251066	652.632526361104	954.022652908903	630.663168975766
fig|82301.12.peg.470	964.916739350585	1780.81856979997	586.358202014493	675.789761005796	1753.78922067616
fig|82301.12.peg.471	1388.53872248011	0	1125.04500549122	1407.58834644491	648.636534424876
fig|82301.12.peg.472	734.581775763671	0	669.58323713913	669.536624585827	1370.34222595608
fig|82301.12.peg.473	0	525.823482950363	1656.29000901523	1287.96892474087	836.64488277773
fig|82301.12.peg.474	0	0	1404.3823880814	1335.69761077999	1215.99705372211
fig|82301.12.peg.475	0	0	0	228.458973431734	206.440102074801
fig|82301.12.peg.476	5123.70788595161	5087.51747203908	864.878347971377	1430.89635347575	734.450363150734
fig|82301.12.peg.477	785.242587885304	762.746247682021	474.788389644976	1265.66461109991	1921.5826447124
fig|82301.12.peg.478	905.448709688819	879.508595736724	1030.28848132097	743.475292014877	1129.39734343747
fig|82301.12.peg.479	0	0	704.71569093964	1603.08672789559	1042.99723528919
fig|82301.12.peg.48	0	2247.93101451002	503.457639957322	560.55135914306	1022.60057531371
fig|82301.12.peg.480	0	0	306.638687008034	638.834347394542	2157.56717071034
fig|82301.12.peg.481	0	843.545638326303	874.260079203609	527.685644800694	1139.98077674127
fig|82301.12.peg.482	0	0	820.339702506982	872.070145319461	691.099571827038
fig|82301.12.peg.483	868.624017320547	0	834.563024434236	1108.72550117063	1295.61803384676
fig|82301.12.peg.484	4296.61038654223	0	0	1667.92188923245	2185.53423428143
fig|82301.12.peg.485	0	0	0	420.103021927932	470.397970684637
fig|82301.12.peg.486	0	0	40.7001575515942	135.790875774685	816.330263580424
fig|82301.12.peg.487	0	0	701.647786523258	215.161598938762	5814.71889119821
fig|82301.12.peg.488	3321.69068781304	666.815763370636	1663.59420319681	1196.36823454001	957.047150685884
fig|82301.12.peg.489	2970.26544113137	1125.21652973265	2569.06472753932	3144.73956440809	1719.25250226241
fig|82301.12.peg.49	0	0	752.068128670762	0	523.695041550958
fig|82301.12.peg.490	2895.25438354692	0	903.791597299552	1064.25359823411	1388.8010184397
fig|82301.12.peg.491	890.692374785155	432.587506834002	947.194018638796	557.680910939059	1127.40661444274
fig|82301.12.peg.492	0	3506.77238263563	0	0	204.724839902644
fig|82301.12.peg.493	0	0	736.066679124576	216.687567725562	691.14234781601
fig|82301.12.peg.494	0	677.131872942203	917.830083561461	685.882484780298	533.943272755881
fig|82301.12.peg.495	0	0	534.976297714254	472.468253339755	1226.17515709525
fig|82301.12.peg.496	4465.10491150467	0	678.335959193237	635.022036711028	1283.74517256599
fig|82301.12.peg.497	0	0	0	1770.50411106224	4257.12181190374
fig|82301.12.peg.498	0	354.481429211196	960.975942190419	988.618507442941	742.969628657366
fig|82301.12.peg.499	0	0	0	237.634032605699	564.827303089731
fig|82301.12.peg.5	3065.63566612707	1604.42271635241	2262.40131101836	1810.72011139397	1793.36583837812
fig|82301.12.peg.50	413.285572571212	0	1372.50386110013	1746.30516468134	1579.42055797704
fig|82301.12.peg.500	1339.5314734514	1951.73304553929	1322.75512042681	1463.54607140098	2039.17983180674
fig|82301.12.peg.501	1265.11305825966	1843.30343189822	511.239201245303	1108.9588188266	1040.35476837415
fig|82301.12.peg.502	0	1520.25025311193	832.18535199995	839.943561492898	734.089808235098
fig|82301.12.peg.503	0	0	0	0	0
fig|82301.12.peg.504	117.28086720347	0	222.71545441323	106.86975040851	337.730087285745
fig|82301.12.peg.505	1090.76134266757	0	654.109674936335	901.183564227375	536.95110583289
fig|82301.12.peg.506	0	0	1094.39790955956	715.22891862343	1446.92069032668
fig|82301.12.peg.507	528.353481407745	0	321.068528249235	472.590054900297	993.224223286375
fig|82301.12.peg.508	1311.24961892556	0	796.816904081115	863.223379204909	746.251512391379
fig|82301.12.peg.509	0	0	743.301163056543	523.7648065595	1606.79752917875
fig|82301.12.peg.51	0	0	472.402518340228	956.623307612696	953.41063890385
fig|82301.12.peg.510	951.477787549045	1386.32848638585	754.540107478092	474.038760625694	790.856618657336
fig|82301.12.peg.511	441.889425265339	643.844665734177	1647.40864107769	1354.52716090512	1297.82306270598
fig|82301.12.peg.512	1611.22889495334	1043.37930107446	1305.47675165491	1695.78463968622	1889.77443844661
fig|82301.12.peg.513	1110.83097798409	787.675027484312	843.783754118416	1040.29058733728	1601.76714739828
fig|82301.12.peg.514	509.441499970331	103.917777368759	851.334391739163	815.200928727892	1470.68462619279
fig|82301.12.peg.515	0	3130.13790322339	1523.05621026406	1094.01328218473	726.927690967519
fig|82301.12.peg.516	0	0	0	138.506693290179	1448.75580205505
fig|82301.12.peg.517	0	14746.4274551857	0	0	505.488376924061
fig|82301.12.peg.518	534.55481334915	4673.1636301645	1542.97545647476	1368.42776925053	937.692629975679
fig|82301.12.peg.519	1690.99270163419	0	1198.84127441577	1309.33999153536	1418.41375650072
fig|82301.12.peg.52	273.264420584086	0	1660.56642810504	1545.97912069479	428.079640236428
fig|82301.12.peg.520	0	0	437.913087580444	791.540484737247	887.18416380595
fig|82301.12.peg.521	0	0	281.261251372805	579.595201477315	775.224727098011
fig|82301.12.peg.522	539.621683617863	4717.45902002388	983.747883948485	1388.63868342572	1430.71129645043
fig|82301.12.peg.523	241.6558370924	3051.52460604303	414.113665303875	830.019926914242	1367.63869331241
fig|82301.12.peg.524	583.648911969427	0	576.339266482421	914.369701099637	763.502094730298
fig|82301.12.peg.525	0	0	2829.11317380859	506.952602892158	831.910760546609
fig|82301.12.peg.526	0	0	3084.24414259623	2223.28789827705	781.042613791289
fig|82301.12.peg.527	0	7882.63576695383	0	370.338752112778	3601.66827435996
fig|82301.12.peg.528	0	0	270.010801317893	288.141614448722	460.630889780948
fig|82301.12.peg.529	656.254612353712	2549.81454556526	697.884545913503	805.940370772231	812.279726458679
fig|82301.12.peg.53	0	0	0	303.26628923013	1270.2493899826
fig|82301.12.peg.530	0	0	795.290434916208	884.981914531569	525.813396278687
fig|82301.12.peg.531	1221.02064604149	0	580.604660407594	1199.18269383864	827.670144976913
fig|82301.12.peg.532	1079.24336723573	1572.48634000796	757.485870640334	1149.7175335141	893.871342450751
fig|82301.12.peg.533	0	0	0	675.86822260582	2296.82659021684
fig|82301.12.peg.534	0	0	1147.44108774339	1408.09234227228	938.428148125162
fig|82301.12.peg.535	0	2215.6568797441	654.939597061463	1176.21195151411	859.270141061827
fig|82301.12.peg.536	0	0	138.38053567542	410.631608342648	1768.05285136081
fig|82301.12.peg.537	0	0	629.002434888274	929.550267803073	764.591442989128
fig|82301.12.peg.538	0	1723.60840385288	990.22954749554	1232.69898917539	1501.49451607246
fig|82301.12.peg.539	0	0	0	606.209266851273	499.626097381452
fig|82301.12.peg.54	0	0	159.669848856254	0	675.18702144595
fig|82301.12.peg.540	0	0	0	105.354989825187	1288.00162207715
fig|82301.12.peg.541	0	0	0	16.2949050929622	1594.80650284159
fig|82301.12.peg.542	545.437965237696	1192.07647092819	952.919856447505	888.657773258404	1269.31116995782
fig|82301.12.peg.543	0	732.879677742665	623.129219381787	887.139787817145	854.794037112782
fig|82301.12.peg.544	0	0	881.716687489403	353.296614847411	1937.98330969433
fig|82301.12.peg.545	2200.19662306027	1068.58169965114	611.682077985553	1160.12639520546	1068.07025895875
fig|82301.12.peg.546	17795.9236861858	0	5740.22962801743	7685.38637197003	955.951266323178
fig|82301.12.peg.547	2494.5891289627	692.320537802148	1641.50932773034	1784.40686053213	909.647889974305
fig|82301.12.peg.548	0	678.516600698731	1090.91403891359	947.203838992743	992.570078859274
fig|82301.12.peg.549	2864.40692436149	463.724133810872	1668.10918267016	1717.02865248431	1350.56161417955
fig|82301.12.peg.55	0	1769.57129462229	830.283214052522	950.536130422797	788.114203018281
fig|82301.12.peg.550	4379.23750936035	0	1463.64028118233	673.731652882092	1244.53017580047
fig|82301.12.peg.551	1025.76734453486	0	2047.65792654845	1417.54664237763	532.358358463956
fig|82301.12.peg.552	0	1301.15536369286	895.403466135072	1236.97500132163	774.592087200586
fig|82301.12.peg.553	0	0	0	620.758289255704	199.850438952581
fig|82301.12.peg.554	0	0	0	551.044223567808	955.534911242026
fig|82301.12.peg.555	451.527462961146	0	898.604602122276	581.172383396546	546.562551431293
fig|82301.12.peg.556	2549.10840097095	1238.0396184391	2065.38112948388	1284.43981376428	667.112696593204
fig|82301.12.peg.557	5421.9131068271	0	1647.38732946929	1873.59077408167	2195.69015595902
fig|82301.12.peg.558	1084.72469790213	174.445119738002	1091.32914570521	1329.10138741295	865.982843689761
fig|82301.12.peg.559	991.253290354036	0	2035.00787757971	1422.20973127545	2987.67001507569
fig|82301.12.peg.56	294.592950176893	429.229777156118	939.84193052517	709.344833606959	1036.99884946805
fig|82301.12.peg.560	1309.25213793358	907.611812659467	1091.40422486019	1989.31964817337	555.387807080359
fig|82301.12.peg.561	378.902413455471	1288.16545989559	833.50672070719	948.954539523591	684.625753299719
fig|82301.12.peg.562	0	0	72.5772040255701	846.081610596116	1304.25471082592
fig|82301.12.peg.563	1089.57105496047	0	271.464208741255	250.465945507852	562.66026453817
fig|82301.12.peg.564	0	0	0	268.008307450037	450.610147617292
fig|82301.12.peg.565	1789.5508879115	3911.13498320251	2010.45984542187	1797.16156121054	1387.8493979852
fig|82301.12.peg.566	0	4483.71105056323	1196.8046328685	1076.23444110612	4669.85659473602
fig|82301.12.peg.567	0	2947.41411699461	784.975881306001	1195.75239467074	830.85030204144
fig|82301.12.peg.568	0	0	1053.65890108188	1017.39762763165	447.380931868467
fig|82301.12.peg.569	401.85944203542	1626.44420461607	885.228426747174	771.31214364665	249.342812363779
fig|82301.12.peg.57	1217.75588495582	591.434256224027	185.00071614361	829.994497382167	1136.06959152606
fig|82301.12.peg.570	0	5027.19117790423	1116.47932192669	652.722050598771	467.377503823194
fig|82301.12.peg.571	886.071402672133	0	3448.74447860337	1872.80451044114	1037.94697235933
fig|82301.12.peg.572	0	1238.0396184391	1228.90177204291	1478.24582116658	486.083993010635
fig|82301.12.peg.573	4349.78025063243	3833.31394053288	666.145069040855	844.030064828018	621.932513641084
fig|82301.12.peg.574	0	6562.97046082442	798.349244281271	569.426353798021	2241.95297039143
fig|82301.12.peg.575	0	0	354.821886347231	685.221650063027	846.689444288641
fig|82301.12.peg.576	0	0	0	192.156899681158	671.497474880671
fig|82301.12.peg.577	0	0	735.14659577567	1052.37928725381	2378.22022353571
fig|82301.12.peg.578	4489.15762564114	316.900303478204	1090.39104042237	1480.08163738368	969.486504743548
fig|82301.12.peg.579	600.8452519439	2626.34262064654	1865.76395066332	1358.6253322892	1274.78214558481
fig|82301.12.peg.58	0	0	1647.38732946929	902.039389074695	785.697725710717
fig|82301.12.peg.580	0	1436.34033654407	956.98227593716	534.345913762722	1281.4046781205
fig|82301.12.peg.581	0	2633.29061699745	576.585565314251	218.235336066458	1137.14899764018
fig|82301.12.peg.582	0	1629.10614275784	3444.79205830302	3020.29132860552	995.294436479227
fig|82301.12.peg.583	1636.610867382	1204.33618055056	1506.86608720966	2067.17580035946	1284.19321988295
fig|82301.12.peg.584	0	0	1172.71640402899	345.231040105132	2088.47096001022
fig|82301.12.peg.585	0	609.814669199411	260.113788863572	612.590417028655	810.761675498154
fig|82301.12.peg.586	559.509460655376	543.480127340998	665.552576375025	638.083660734854	1153.67225874769
fig|82301.12.peg.587	0	0	911.80973119463	771.797442775188	1344.55657179595
fig|82301.12.peg.588	0	0	356.650865142836	249.883209544137	1214.06051192987
fig|82301.12.peg.589	0	0	948.342132600782	474.318478667519	488.361799913215
fig|82301.12.peg.59	0	0	963.951099906178	650.997433860991	635.289277705733
fig|82301.12.peg.590	0	0	974.510814615636	271.10361466284	1029.70827574131
fig|82301.12.peg.591	0	0	0	611.058940986083	517.980782432623
fig|82301.12.peg.592	0	0	566.860025658348	245.405197183166	929.376776227917
fig|82301.12.peg.593	0	7373.21372759287	2583.10333260785	653.304991227097	2427.33902030939
fig|82301.12.peg.594	0	0	88.3280014949491	650.062703176685	2527.93796727019
fig|82301.12.peg.595	0	2697.51721741203	1063.1675301892	1525.16337303031	1392.64072343773
fig|82301.12.peg.596	728.705121557562	0	1139.14856968006	873.406912982775	1241.19593256943
fig|82301.12.peg.597	782.544159748241	410.467568340222	1545.48708228562	1162.62187969975	1216.36806338994
fig|82301.12.peg.598	1023.4622493786	795.312941403276	855.160613724507	649.965315505797	672.063343539279
fig|82301.12.peg.599	21486.0848341605	0	5877.1027504502	5815.84333244402	2522.06551594887
fig|82301.12.peg.6	0	0	288.693746193505	1320.70319094906	966.97037281582
fig|82301.12.peg.60	445.927579282124	649.728363723915	1151.66568528826	542.055548825123	1110.63359279586
fig|82301.12.peg.600	2232.55245575233	0	5687.84701783529	4155.60018363412	329.782614042192
fig|82301.12.peg.601	862.577085177038	1675.73039263474	1527.95174808277	1229.83327264118	829.515583316132
fig|82301.12.peg.602	881.704982525209	856.445100353977	1315.12652701033	1139.88338645286	715.164901309465
fig|82301.12.peg.603	2583.09651298389	0	774.517923556457	1474.44570337438	1325.45583661147
fig|82301.12.peg.604	383.798343516974	0	1146.69264113059	1150.0266585974	859.648803867601
fig|82301.12.peg.605	5175.46251106223	2010.87647116169	1151.07445584554	1268.41022598626	1038.15035747177
fig|82301.12.peg.606	0	0	2028.6398257179	1974.51018345843	1009.53021733761
fig|82301.12.peg.607	833.123233488066	0	1265.67563117762	1293.65648969737	1087.70307440275
fig|82301.12.peg.608	3837.98343516974	0	0	1201.52038957938	1027.05161537226
fig|82301.12.peg.609	0	0	50.2106442944195	0	0
fig|82301.12.peg.61	514.428502605583	9.99381378739998	859.668237441429	1023.79980699852	885.701629847783
fig|82301.12.peg.610	0	0	0	0	0
fig|82301.12.peg.611	0	0	0	439.96243750998	0
fig|82301.12.peg.612	0	0	0	0	87.4345670417541
fig|82301.12.peg.613	0	0	0	0	0
fig|82301.12.peg.614	0	0	704.258083348121	631.670056059027	549.588707119597
fig|82301.12.peg.615	391.94552579473	4568.6005885257	919.361218084548	1199.68083537256	727.985321842449
fig|82301.12.peg.616	1059.16442086855	0	2716.12028162918	1935.4936688908	2034.01270007459
fig|82301.12.peg.617	0	3882.22273820196	706.023141201124	681.725621236175	803.398764589375
fig|82301.12.peg.618	0	0	0	254.607892077535	728.155074323728
fig|82301.12.peg.619	0	0	654.162532283805	525.881028000145	1295.68490039475
fig|82301.12.peg.62	3859.66695740234	0	1325.16953655275	2143.88475905287	2694.52588437286
fig|82301.12.peg.620	0	0	1195.50272909461	1509.59919809009	864.871747710231
fig|82301.12.peg.621	1473.91812612775	0	2386.9522820388	2149.58274709344	667.151212907334
fig|82301.12.peg.622	5421.9131068271	0	823.693664734644	2827.36002059434	983.264159646697
fig|82301.12.peg.623	0	0	941.987983814608	763.210163239647	809.538747954785
fig|82301.12.peg.624	0	0	0	412.464785165606	2444.67049448744
fig|82301.12.peg.625	1504.76002524276	0	2289.07009454275	2209.59271979182	633.041672354465
fig|82301.12.peg.626	1311.75317100656	1656.42474295001	1956.13959992789	1814.16922917182	782.124363023455
fig|82301.12.peg.627	0	0	0	520.050162541348	1828.75908052608
fig|82301.12.peg.628	0	2111.42029471978	2909.13626135827	2536.82045197253	4025.16952272221
fig|82301.12.peg.629	5295.82210434275	0	1609.07599622582	1548.96336203449	704.681943116053
fig|82301.12.peg.63	1963.10646971326	0	2236.75434820184	1002.62831983636	2252.55564580122
fig|82301.12.peg.630	0	0	1609.73276193856	793.960936927496	1968.24132305584
fig|82301.12.peg.631	0	13824.7757392366	0	998.062936943936	1284.23892070928
fig|82301.12.peg.632	0	0	0	446.170020402537	684.82083747751
fig|82301.12.peg.633	0	0	0	0	1483.39896723639
fig|82301.12.peg.634	0	0	0	0	3989.11468671299
fig|82301.12.peg.635	1556.01621445833	4432.4194615779	1071.7187359891	1524.71520783476	1667.62724627875
fig|82301.12.peg.636	371.187117222885	4712.94295317418	1699.77126292124	1659.52962929295	1323.0150766407
fig|82301.12.peg.637	0	1563.62980774814	1407.66406980169	979.801405374237	856.014561189476
fig|82301.12.peg.638	469.123468813881	2373.35205823805	1077.94279936003	1301.66918902472	964.377006574869
fig|82301.12.peg.639	0	1102.18143350615	489.800521462828	507.815878219248	1175.12058104117
fig|82301.12.peg.64	1866.5602498913	9101.68842111054	1701.40002879615	2622.87867838562	2246.35169619405
fig|82301.12.peg.640	0	0	382.26667313652	284.710703627033	3325.48922124951
fig|82301.12.peg.641	1929.83347870117	937.27293147367	3053.46033699047	3384.12727063056	1067.88727136081
fig|82301.12.peg.642	539.621683617863	5681.91730856209	1311.66384526465	1239.4939656021	1836.67289189814
fig|82301.12.peg.643	0	0	794.154305723471	1013.41466403275	423.820758468404
fig|82301.12.peg.644	4593.66913912903	0	6173.44200103707	3682.15689439028	497.110738408428
fig|82301.12.peg.645	22626.2940243623	0	6858.13934807383	4639.15947996635	584.202803146184
fig|82301.12.peg.646	0	0	883.817289897757	1040.73298951401	1287.54739366946
fig|82301.12.peg.647	960.845360703536	0	1313.73926274133	1625.1933296831	1372.39067255411
fig|82301.12.peg.648	0	2513.59558895212	1792.65693943158	1990.57079260618	856.540813129038
fig|82301.12.peg.649	0	0	887.054715868079	668.508926890758	2868.92991671774
fig|82301.12.peg.65	2397.05632091303	2910.47910299719	0	1098.83406054515	1075.72128377265
fig|82301.12.peg.650	0	0	1170.91222494586	1171.19630355666	1139.60869535037
fig|82301.12.peg.651	4400.39324612054	356.193899883714	2448.95666195309	2395.36416855683	1192.42164319591
fig|82301.12.peg.652	2439.86089807219	0	1461.46790228633	883.333503126141	1713.86026433192
fig|82301.12.peg.653	0	0	2058.83236004894	725.321994991611	2080.00437341086
fig|82301.12.peg.654	278.841245493965	0	1044.91424897766	1143.13747463383	2281.72101158432
fig|82301.12.peg.655	1052.14895378364	178.672384352008	862.922241853186	852.915872394146	1210.78371429917
fig|82301.12.peg.656	475.407829826176	692.681874199748	577.789293008018	1271.87007132176	1067.52677895956
fig|82301.12.peg.657	0	0	0	829.753719865314	727.602856005569
fig|82301.12.peg.658	587.918288692095	0	267.948541540186	592.653551197346	1117.54920760315
fig|82301.12.peg.659	0	0	1232.7809142658	837.491949574835	1746.38342332941
fig|82301.12.peg.66	0	0	746.526574038451	1565.16851550821	441.774654526757
fig|82301.12.peg.660	0	0	496.750640886124	1598.15415334822	2636.4884831052
fig|82301.12.peg.661	0	0	1015.41393069937	1530.95037376784	2647.42416616805
fig|82301.12.peg.662	0	0	0	0	0
fig|82301.12.peg.663	0	4615.99763995581	1396.34939386218	1174.30601826906	1112.24778550428
fig|82301.12.peg.664	0	1792.92743748609	672.563783639853	1774.98073334053	967.363016025687
fig|82301.12.peg.665	1836.45443940918	1783.84203086924	2142.66635884522	3985.02416890387	1743.05040102594
fig|82301.12.peg.666	375.77615591871	182.505290286952	685.052156809011	598.958763936854	1086.47404970379
fig|82301.12.peg.667	0	0	964.108904509786	1052.59212561709	710.834807362905
fig|82301.12.peg.668	0	0	0	904.606863616653	927.012139035632
fig|82301.12.peg.669	0	0	1446.70560024303	388.855689718417	1301.0263575813
fig|82301.12.peg.67	0	0	415.97355413453	787.396591290685	1350.39622453458
fig|82301.12.peg.670	0	0	452.39790509272	19.5852224675027	519.764872383597
