chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b
cds299	2198.25746506251	10.1349830299664	13.3305715527948	32.5706009396022	45.2439743641469	20.86460174142	430.294004694993	362.449389288247	123.152036622714	269.66095226104	170.391562395966	143.897263548221	212.468239616524	312.131399947046	200.262040585072	341.873074763136	228.37212711077	309.251150082912	242.42752502188	441.420514362663	169.591791613198	438.920375912284	313.648161800052	366.299291662359	774.234392039592	188.321533571753	361.8436635058	360.441093136403	417.928704027232	26.5118764755817	108.563010174013	120.18755072099
cds30	1111.58708223747	2468.15017789019	1915.98268397755	2118.87323677747	1804.38108974928	1656.8449997759	1403.69151534536	1059.05520503585	1533.44226326921	925.451095978037	1581.77914635694	1394.39288350066	2078.92049466391	1776.62489651569	1965.36336871341	1963.30400025216	1786.12061574357	2101.42960596154	2109.51849097878	1496.8173906405	1991.19687759825	1624.07706325371	2171.28727488771	2290.61105801776	1566.44623963694	2480.29967895517	1656.32772236957	892.775397393576	1529.79415366087	1661.03619427296	1109.9774107955	1803.06989086358
cds301	7.21242158674883	35.1162285700289	396.624893927255	11.8205302954038	267.048116522012	455.568508380761	783.372329620931	652.061386626233	403.846091709851	893.530886605957	271.058778565716	628.337615815428	629.419932528573	481.89321253729	409.742517582647	412.27039730262	745.249016215931	580.582715197662	328.342487782024	336.777929920618	280.809659206825	310.534809706513	325.473162195473	1202.64403512563	835.355071135266	314.374304532068	1520.65944663197	659.941520292827	815.728844594483	516.97487940638	231.66197492986	356.202929937685
cds302	570.493531984849	1219.10081848033	353.740018761522	345.078330631559	386.380555404216	431.04151447424	868.037579543628	774.845542635289	910.424295067997	615.467115743241	578.434430763817	828.387309463446	603.916238234694	733.458514996126	609.424882699888	665.101981859534	688.575813920705	934.368698525542	702.208295409803	647.350700549558	402.061531429575	273.396377271014	484.391577995155	607.187024565098	772.308110976492	489.084900799452	572.636708959029	731.837030467464	1163.70741011095	500.920435120237	1204.87276417035	638.54531493524
cds303	700.367091786706	758.03324350153	678.112520425251	557.480360049895	466.970697061827	644.739639253721	1019.9936387219	1057.11802446908	1121.94021850154	1121.23201332902	977.769550744885	1080.5352629494	1300.09933503922	1050.06128137342	967.202830044399	968.712736521456	911.444164950993	929.265141801665	777.548816920082	993.478904371595	307.147375142202	439.621504494038	480.944319006484	512.482652473301	741.682245988973	535.802133677375	1553.69172542572	1235.97908302394	1218.006775266	934.126872424251	1334.80177054834	804.280648793088
cds304	13076.480957855	11780.778378485	6876.79498431299	6404.59043168572	7421.71387022783	7815.89830893202	2100.68832017444	2239.10497420178	2832.86428264238	3349.88517408127	2940.10741262627	3300.65793733257	4333.93798739319	4231.10331301331	4228.00924690972	4514.80496624909	11317.1779532452	9297.04571525076	18166.048069599	8688.66108866904	20685.4835891779	26815.0446460698	15374.0400967202	22538.7399549227	23420.0433565788	20126.0202338458	11215.3025532394	13853.4584226469	12001.8157504123	15582.3440237906	15091.3978328625	11432.3535728429
cds305	1963.13121277324	611.820321780982	1331.46382663956	507.713555832564	711.12373351624	1175.29038982835	816.26867811437	808.898125651942	907.069996183596	769.322370299213	972.572442060391	1153.21243116915	776.073355921508	859.195710508223	1074.5853464023	1075.99604345501	952.075066077413	1049.15840412369	647.677145130693	685.736146643602	730.633361430429	362.21145539238	745.464130622791	948.691598355495	714.141912896962	684.60777948892	602.427129894391	916.948749938646	1011.23892951553	1118.1056403926	1207.90529043703	960.188437479392
cds306	4051.50273599288	3600.08328973542	2616.38773023268	2639.36381328704	2338.25588492876	2381.89417191566	1995.62394821119	2250.10997867084	1812.43890007975	1935.00563279354	1862.43219273018	1913.84066817359	1848.71529744513	1929.80910984223	2231.41755372151	1969.91279994468	1302.42059729248	1611.96962199412	971.953802633518	2481.29452954369	1505.10879647713	2392.15987230518	1310.52850336458	1950.56107181852	2624.87977266973	1014.3953524276	2060.05743032338	1924.08165768922	1451.06935711696	1802.11209396967	1463.38652524633	1825.23372280295
cds308	3.24970326247048	229.449321183404	3.35663813268132	50.7729647144311	35.7412239560384	121.81865955138	133.773577693445	136.824131321105	104.524563863586	135.91591826032	115.860607816685	137.630094010178	85.4421715256026	65.1761516123501	110.020434694869	57.0336328786219	170.626237974862	84.9426691125202	84.5602750546744	31.8650849100039	192.676910015298	34.9794438690322	89.5144137417494	0	219.46718382762	89.177630372487	0	184.596524084767	123.677749780282	50.9542136962443	321.758579335378	106.713258317079
cds310	1202.15666955667	1763.62314445091	1244.25931224098	1050.89612255164	1104.57590563425	1168.03418897674	1044.67327176399	1186.52917154781	1168.87394643615	956.266190922975	1049.08434807062	1029.08533391217	1017.3131478254	1024.02582039871	869.338709219105	889.45554232508	815.705167488576	957.475962835475	1030.53372849645	820.069585166674	717.865196271475	593.474789616352	999.970489031283	647.994688171491	826.74208070192	903.186914140918	785.174749065298	944.735075694363	1158.3839503065	1255.14652910967	1239.99332110088	1302.67522018417
cds311	1439.56671250739	1190.2247784286	1023.98430846316	1167.9495730924	835.503705836957	799.456446738093	659.456128451139	661.576556761097	493.657737712072	803.258885678723	762.283231365687	770.997793552913	862.222014233859	696.624010319907	938.696617463348	856.233601924492	630.58303221237	690.379373472803	1034.58235515257	685.751947015645	381.744339249643	463.659524372795	737.913965883936	364.596572298772	507.934850250645	785.315379604805	933.276223005746	871.255680918135	954.687164018987	1019.70509537912	690.915900184159	1211.83283650533
cds312	2.90704747629162	2.28290162691926	54.0487242180727	48.2001294901124	151.176452327183	87.1209872656678	123.593117007269	84.9072711771642	0	252.381877190823	117.284738088231	79.2848703830481	121.755583754256	90.9221618811477	85.4759956742083	117.500335392486	204.387852909185	97.1681032333291	127.963398621071	102.783032419189	114.907091460371	328.556919198409	78.6288789360877	0	98.1630431065717	127.256180314691	153.229714647864	89.2606836445921	117.076083188332	89.8157447948277	114.218910437864	238.273131129086
cds313	1042.60239028254	614.878675392405	673.96808623659	680.855508283333	495.148620412291	602.793058360454	78.0615154819303	84.029728571704	310.187265168727	51.234110704236	147.784871761268	158.956000391039	307.215346310553	123.659968502071	201.253805653944	194.507190378231	340.895105735305	438.484967319101	934.821298912689	300.316793612958	274.544469079396	448.447432619869	583.859102621072	380.644546373896	368.354721756489	719.203686819115	355.51913109666	385.789252182883	236.823902634039	457.870303608863	216.693773930706	413.156524020337
cds314	201.962699647462	34.2395541400899	739.117609206883	471.097426142893	507.188987759153	582.329778597389	594.042111241961	438.308940006532	623.981135931599	676.668285001637	676.271781386816	324.068289770015	392.664676938926	354.235707542056	634.851390339513	529.770562518216	331.276095821756	293.324292978541	169.325917161789	481.447640724807	0	372.650210093732	207.599249642333	0	81.5606849463733	179.545548063314	652.89182763003	211.082112323016	406.143719599639	528.594945860429	365.003909442738	543.768723962843
cds315	219.004036652805	16.9391300717409	56.8912867510232	502.208272264286	233.134782277166	165.059583808696	445.436274403227	504.334676728906	336.787351716421	321.940436439228	397.408286449686	252.125887818093	153.015136200967	277.741948390828	241.167269903749	237.804187559248	186.050449277244	116.63161026315	82.6757259380379	195.272534480546	0	120.714245868453	104.813398938253	0	305.396134109334	86.2142852986456	185.918720439409	63.8709780745748	158.442965914876	117.708523317221	203.436570479884	139.041895624034
cds316	993.142771535158	1589.1243701872	1074.72322593053	961.930619953093	806.141999872053	879.541694613838	1142.56915075276	1096.12191838169	1169.05211464952	1012.5538771853	1159.10306715227	1073.43777568066	1199.45086308834	1166.60395847017	901.107629947819	982.982739682195	934.790033313351	947.296178511784	1088.6056661506	854.54856672919	1117.81471726525	1289.05347535956	1228.58915612191	811.470934797544	1059.93924078912	1152.86635070883	959.521535814102	978.160207351281	1002.83790339292	1386.09511173109	1111.89494075292	1155.2247366841
cds317	29.1026759041921	1101.61874587314	409.979437255119	235.00671892178	294.130939427106	452.495461887684	570.100874358355	545.14286410893	509.889621093856	919.306838233486	899.138536256201	821.732791994644	637.770622821358	783.77001745285	604.098713842817	608.851535474229	808.319927247196	1001.16509879217	430.439797483631	596.719281382742	869.687580228368	683.128806768221	1101.51379685718	1319.16173991337	1604.31636850728	737.77670386063	462.046524168944	1765.65871696724	1252.07767653474	1404.24844315679	1869.30668822608	850.576449656652
cds318	806.395138901752	19.7363039566313	610.155628715464	967.537840802417	471.243450382815	199.525520582451	249.956915665446	201.05150718764	96.4454697582079	178.873882531199	314.755553430245	159.528534547473	113.410218417702	213.779852094348	191.491619624571	248.811154922004	175.744749554938	160.406473683431	383.132709860122	108.691861631753	261.881278212007	190.172480362904	341.307043570828	184.125734059931	126.774906833759	275.342066390793	13.9688484051076	135.620883677055	634.745985075179	292.033457339089	608.264396066695	337.020187350909
cds32	1683.08332878609	1145.94599895648	1274.31250939602	998.192218747033	1569.68861092557	1559.3889410526	2214.80944119835	2888.45189487852	2380.68505400167	2756.46334839952	2118.32101589598	2388.10258120161	1714.45191377154	2590.14609683544	2821.97026212049	2673.80409993194	2809.34323468965	2721.06253849276	2727.08465623054	2454.22614383908	1686.63182336453	1371.62535370012	2064.8892173401	1047.20897494139	2661.09975417509	1882.09684498926	2885.83991295386	3579.88501110852	2683.76887690572	1932.3198843812	3228.19190948743	2823.59821896494
cds323	118.972394458616	10.6054436753947	323.31982073472	96.5802038984463	133.722992261268	143.444344987076	55.1256518709503	64.1515051825103	116.533495675551	100.667605309194	73.3245442753979	79.1273744779983	100.881133756021	95.5401046403482	100.631888135059	94.9713177769683	128.309903861608	144.554886439029	124.74975398475	151.341170768958	177.937392193712	191.121732952525	157.157257523415	168.624674800868	173.724211728109	145.002863544728	101.691955093616	177.715401748375	139.554867347223	116.879073675048	128.990019645505	158.07558850878
cds325	1335.0731116275	1082.63721648564	813.590308493444	823.108116755914	1246.17883166031	1115.0046599473	272.631283909637	290.267978995949	231.687543646267	393.360957566526	173.853581773269	263.789360919021	169.987804892201	161.433393867711	338.996427660824	246.620313971057	329.534502776053	208.119275264399	191.052648864844	208.655334776633	541.336998829327	524.081273763952	318.885970706384	422.818127680575	332.063103771472	316.770604111105	180.9218317529	637.622401600948	459.28383212695	628.06635370653	538.937800506707	326.479615391345
cds326	995.082351134622	835.570531722786	350.596057761231	499.288456727866	846.619395518676	398.350731659142	515.583719191136	246.884219268985	408.84632432363	699.058164294573	336.42872153787	443.400637617197	421.444419502322	360.193826927284	581.72095878221	445.125283721717	367.69541682933	280.955350395677	130.691961070376	189.223562683728	301.631115083473	188.372633673755	122.734010681731	212.073390122599	273.138667444036	102.059696250821	0	107.782275500845	576.404582897221	360.329541148749	1010.40903646095	395.264992234328
cds329	676.116877645691	290.739002171492	389.791774596563	351.196678160123	355.308260517246	400.892234164348	236.424608129499	207.417011806496	333.139852240741	221.14168602446	299.793206780935	288.512034260424	259.55826175978	270.46300831089	229.064291272091	218.724207902033	222.170345333616	229.95514649025	302.395095039091	196.151951375729	543.66653502617	436.819460451167	345.013014241544	397.384172696266	353.161724492018	444.152536151652	401.97164148541	418.142781891493	300.986268473621	357.631526836001	427.512864488796	341.714141740072
cds33	3336.44939704631	3178.94416812767	3271.52363577504	1843.71081571098	4071.50201880608	3759.33690926499	2807.28515209108	3246.26535940127	2888.55382491846	3579.13780858741	3921.58689564009	4813.05677015727	3579.61416237511	4057.3378284329	6184.09256797605	5946.6053950192	11034.1902666546	8453.14530484999	8148.15832571661	9682.720793584	6915.69096001517	5275.66035536347	6244.72590121507	8031.41721910694	7760.11576771818	5608.09537757991	12195.4099744232	11425.4627179037	6117.13688910527	9508.1522157822	6740.69753083679	7876.23102911418
cds330	336.183731217833	189.591989079918	398.39498213299	450.096122444527	422.743874761322	380.726584182592	594.645571436323	564.379926078053	385.939624175341	461.068111293631	409.83304143404	396.712014826821	161.716534683416	388.61893413983	355.011577197211	389.191415615555	235.685352970696	232.050278486544	182.068153862127	295.346640811509	321.433608745616	268.398748237154	222.375907626186	148.684107601295	366.270167560019	198.376573386228	357.840286803182	235.096447852274	505.748576723998	230.496569785723	526.894519848879	337.904239139355
cds332	206.480381297704	888.739886575155	681.021638523241	1017.9768703022	696.832505400435	919.381284504303	415.687965822299	376.466976151351	511.980825776099	512.382266211615	542.315599819679	609.678831721682	947.484556774106	649.425096145552	737.294290296711	644.030061397459	678.49183550098	751.798137476473	751.145418430697	593.552209985215	722.143631120945	330.56644163999	734.788361908005	435.820544839103	396.713780907118	736.05852762034	551.064661852869	361.137261351056	361.922630619538	541.743440673811	410.255464454386	480.246884257885
cds333	0	16.9342130528522	98.692046512385	634.417519753397	92.8005266971379	77.2128737549462	32.2318515538293	111.076797455721	77.8336181732055	0	76.8823032284053	34.1534826265438	19.2343521168346	98.3567971180446	64.0382221182981	115.989480877479	96.7251158494198	35.9912516527817	99.8757989836917	0	0	48.1209518579824	58.4665180371398	0	0	87.5563778595531	221.782331601093	0	29.4191183396321	191.611528164596	132.599368948326	0
cds334	439.575725574306	241.125142949939	515.194317483084	593.554307473191	438.189933721802	440.124173219896	297.313545823983	296.592198792584	275.329805782768	333.604945005866	308.478377151009	163.529123604871	162.47340969386	196.174853803645	235.985866317553	268.459635685818	265.65484186893	203.393440917302	132.589525597582	205.599902873743	139.023394606374	350.316491295665	157.113797103882	195.491520113013	187.648957958291	158.979448214687	123.592691650129	143.992543163293	338.380394071077	198.677602055818	383.709733937636	245.084864807866
cds335	4113.06708409391	3224.94053758171	3314.00149864416	3042.17839743695	2382.78901225959	2350.92941516242	2219.15981135582	1646.57711352802	1519.39051173831	2244.39820342668	1681.75452057606	1865.74326480223	1554.40531406569	1345.54346493904	1418.99867572181	1587.38915256936	1852.2880354757	1440.49676385263	2078.06399958738	1307.51848805366	1038.64046384318	1364.04099191838	1310.26065001523	1117.53936042739	1609.72911113582	1455.28248552559	1558.98105427025	1499.03733790983	3240.44249685432	2200.10388443684	3474.9480650691	2317.63093566314
cds336	326.71560652996	127.10977275317	618.705092679572	396.126464677181	451.05485460264	440.182479136865	465.715110060739	597.398851564458	384.520852860286	599.924976567625	334.474893049908	527.470644631817	531.568579327169	385.849016643992	545.606304162326	439.207741114438	745.109249611245	496.774578449944	347.865221754945	774.610397589016	415.599936408537	279.444094346209	317.082391654402	56.9597594573887	410.636960180105	326.194081844681	369.471015549483	986.354100256438	520.845383611516	239.467729545174	384.523303161139	511.173855169859
cds337	2965.34078409516	1230.94258085958	874.448802775255	1478.5018437333	1371.06180804492	1426.45275952913	1430.20470810053	1512.12594945063	1443.62243215567	1425.8746970512	1142.81497312013	1545.74310400422	1521.88527814845	1335.93871788941	1459.41900105476	1431.49704421658	1811.12199075429	1466.58277286092	1336.42044631225	1967.70874250404	962.01108216761	1132.49292436832	929.285802929099	1381.05011460226	1264.72068291444	1073.0693598439	1214.63199843858	1686.02304726618	1629.06126737141	1376.73604134159	1757.62021036202	1288.58459463555
cds338	10.6960425516739	722.781919454463	201.110292381448	166.670211985073	226.411251192579	294.597105333454	460.524201137194	296.666855725131	463.702638881185	488.625573648887	271.231894754826	299.204211740808	269.826032732113	314.565125063272	342.722356913283	299.781741712617	479.200066368658	396.274209015595	302.081429935017	470.97496552243	149.923157792969	190.524130659433	318.16053686893	47.4341665481316	327.876180904128	217.950740831413	266.56530240516	388.204748395119	520.209217563303	143.747708000621	547.667848147588	309.891865246576
cds339	1520.17364862772	1370.83504164247	604.397870647888	633.59825314269	504.188135297381	582.757172702692	426.386775998338	609.52763026583	400.365299234873	708.043024666195	569.716772406884	598.133860490766	623.581346669595	413.101918780477	395.526013494229	426.912946195245	624.419009197943	608.053540391142	560.463262109624	644.655179333156	467.760252314062	335.96498693519	562.390542152086	67.3928049317717	519.69718428144	410.814617315319	396.526812135151	448.739233095683	520.718394611489	687.783603239252	880.796319179854	461.499745398957
cds34	313.812162471235	451.773932097005	178.178974639396	364.485192190993	524.732308909649	380.55947695014	115.734508156333	117.422719578921	72.9801950795128	190.803731122411	147.607289386329	157.97196326129	199.984576725931	138.783314901403	138.097211861958	180.876140715992	192.221565928309	115.750036738345	154.314489471335	186.198621178327	156.938744648602	192.278414564754	122.980705397995	59.4300742962413	240.700038976915	141.893774994829	123.238097105278	175.096853988391	305.065706539044	206.467595154916	376.273671517442	238.421172903999
cds340	637.869600419708	1033.20302973524	789.857537222587	589.26103488218	522.711780636273	566.793633636002	563.916105247576	446.484237587797	349.679888606872	653.19377911683	537.139983341902	547.030650389557	385.447814622718	473.865718136781	450.656346766761	435.387510039745	368.990993682625	587.350529914676	428.292900483214	696.78849105528	359.491095716319	348.072805140375	549.0375436557	336.05344897343	675.519112193424	360.58501050774	685.52333500697	877.208921319415	642.728144919843	490.015984487436	869.118928099545	429.958173926436
cds341	303.985109516688	285.608115289801	228.33584177535	411.045142738276	381.021974422991	414.848361112294	359.115946511438	317.672935226049	403.161501324767	407.299643771523	317.242468187567	373.233527328199	244.080031678932	375.574825978845	432.641330320141	334.700736070192	420.491637293473	388.728449901732	304.154129281726	385.162283485509	754.077787708682	363.055395714242	357.716139742171	565.529040326931	757.573285174967	282.298029094255	312.844000739389	424.880854148258	580.388421839046	423.724487683099	608.644018995766	362.178535485266
cds342	51.7095471209719	20.1120598454978	143.090293880992	182.750837513414	185.832716198073	204.461911492522	245.975417178993	235.341615527682	369.377099116985	424.10912609721	211.409299394386	219.53828363377	222.352180869142	232.13690363001	266.908310202708	267.433796091488	261.858847208383	195.070232812172	132.913758655535	360.158628163265	281.272871235298	320.513664632902	291.708670152794	245.591636419672	626.932702012512	154.204863787365	177.447704998413	290.723496951736	265.058868869158	228.369466200107	319.931048542572	288.24803826583
cds343	196.686073378136	342.051456590004	296.443467667437	380.682062946929	440.84912082829	213.704681371677	275.630363126301	223.682894853698	122.538910447357	206.001032785769	193.491689833197	286.305849377532	164.387242384559	224.503319571585	441.450796866843	375.451755336606	316.315403198843	515.469913651739	366.30816647439	371.986303436384	881.635904585619	737.713566617733	601.410727773343	929.80219441652	768.913561996487	835.425291359918	504.469301121111	228.494643983018	508.887930652847	322.476879291636	583.573273009398	230.663234061965
cds344	4.06986646680827	40.0306800280292	97.1495790750846	101.220271929236	106.761391222491	55.4300021395539	98.1479664990837	201.164919404358	62.1335789389237	176.442355654077	202.481901636453	90.1468976255257	36.1909520093072	125.302104342457	73.4240241024215	89.0467015429684	98.8311858174634	60.0155931735268	68.0603321072302	58.4698410421962	225.620074082438	198.886455088104	123.547727358404	127.244034073559	0	88.5928601902094	0	0	166.36511421062	25.4627636493337	231.464622002331	111.312293777201
cds346	181.762814603609	129.577909538802	33.7317662121841	1.09609297831094	48.4544963419886	42.8180598801174	24.6873863004207	34.7549428835173	85.6512404867208	22.1678443347884	60.2998456693375	45.2031387704256	55.1159797499939	99.082528763105	45.9318987928571	50.495389033415	82.8427809046346	29.8187669037131	33.4858620812128	24.7539161998843	33.9695172341367	37.001885319479	42.0248256204059	17.9126845352422	116.078168620742	57.0863678244201	0	0	34.6107274583907	26.5518642229053	8.44151826765508	11.2284355483242
cds347	6305.67242660834	5767.88682089858	6392.87724157334	3288.71563441578	5987.67962954021	6559.93729118128	10423.0548388396	10399.7356870604	13052.7733154591	7767.79455481721	11677.9530658629	13591.3992365274	12662.2859291691	11820.3689195642	11868.6839477782	11709.8571729647	11784.7393958726	10834.0343969511	6287.11817139312	8725.44716051691	9336.92986027169	9688.74286799133	9066.60950686358	12467.0187270511	6370.30265350379	8972.95314567885	6980.84681454762	7738.37877042334	9477.26134219173	10712.6086633089	9023.69786951839	9599.71263104031
cds348	42.0597901337455	457.938699214973	149.11068689444	158.639810802765	337.928539411344	370.242445757095	295.773838777238	322.319166979235	354.087268380899	393.698944326773	259.717033675625	282.885785663799	169.646509607315	317.408889856705	349.216236977078	330.287053274516	321.877444782035	321.977724665394	289.736944076487	647.664461809296	490.619905032039	157.780030906899	230.437743576859	0	525.306694745574	241.96766803703	623.091785705008	1051.15751468068	349.28183944062	258.762514868849	466.08424519464	73.9296969268457
cds349	414.169846026764	1853.49943887012	681.764432228509	1153.90816734743	670.250753536407	879.515816950145	427.780519232032	569.915611419846	657.699906822184	426.921013538976	783.623961563759	862.780647131055	1240.56709661077	924.388154571595	1143.56709845181	1364.06743804297	1106.15397487216	1325.24960878093	1191.88217455658	841.633150796065	1205.61559068392	1434.51292178831	1445.16142069112	1466.7331144208	1689.20295602102	1248.33801867422	169.67810209594	701.780606552623	831.663516587668	1237.99079510389	555.562070978927	1412.06267956166
cds35	30.8012939804027	11.7100795881943	56.9154634756017	159.748179977593	180.325874607624	153.523591438229	89.6479404428586	101.487186692458	118.063408135502	154.08856888743	146.819143103981	132.201937922157	125.115967253687	176.246527985916	182.033425874853	120.13320521315	157.947786646028	190.911242742134	101.582784547677	238.589095035989	220.955412612555	201.484060026743	147.891150651102	62.7259322897829	51.3178415846222	108.093658274316	149.900745143014	184.807330926127	305.52116955265	130.634470783097	235.151198208418	114.943399260715
cds350	484.576610422569	279.503874528342	165.681717625351	232.389534051974	148.780968841736	117.599914445211	42.1391605997832	41.561197687237	139.903356596935	97.3559715000916	104.957886859917	66.1781573928966	112.938833567683	69.0614187860381	76.3912796654257	106.757543353321	145.870646246551	184.75069577176	143.57425329181	104.894773421305	30.5173305233505	256.292204937859	141.934977828957	128.738318123204	259.139792821067	132.172867070952	244.170927406353	94.8243576929	164.276675714938	47.7070080753014	247.833368106179	140.146698912693
cds352	1160.32723553697	1409.93308993749	1919.12435122	2379.78340430006	2279.71410467697	2367.70988832048	1865.15852175526	2552.816416931	2098.83790541583	3211.36503545597	1457.82744013768	2022.05544531199	1494.70326400839	1828.89928623929	1872.459172284	1780.916361636	2749.06602359332	2157.77551638857	2210.25622836339	2460.7236847177	2050.59912360421	1630.5363516573	1475.51494272441	1277.63397477941	1737.76632882377	1866.13703426016	3765.07298849038	2966.00500224745	2019.61818551453	1293.98826607977	1529.39121076299	1342.02719977062
cds353	2165.78162841227	932.281056522972	739.776576328655	631.592729038018	786.463984631678	639.688971614197	235.484217879413	178.9443564594	143.771007455115	263.80603084098	204.73013327435	267.829407306865	305.305880586824	206.950572333348	311.133057255381	262.819058056104	600.767090917075	662.360581965303	424.785349734999	329.548189793518	908.136690573897	540.105180720998	361.20026960106	255.40021176055	323.76915959688	352.133634711815	319.706385271737	270.891777976878	648.517575355697	772.299513951912	940.009351300345	493.89541485898
cds355	397.485489389287	584.217557371601	483.81030795774	426.593567195903	568.267161492212	356.86898001207	322.767913357938	284.425293930689	126.395873229921	388.39716754721	238.074329834863	206.411962257413	302.416214698314	350.435200240352	310.377093251601	279.535870099824	233.377675590449	270.790467481085	321.62179336842	273.518888773114	265.743833937848	72.3665190761491	243.424805675566	70.0655448192658	56.7550337725311	298.914326827659	437.649377317546	361.255628201712	570.401123960867	347.533943715986	521.535674501102	259.128444450617
cds356	111.923999521998	275.127111606576	471.339567287583	665.57539453827	440.28553573731	416.609733326208	369.867880107455	363.817581312247	376.959338852747	363.733579386742	266.762245452301	354.273253210065	341.679447456081	300.21324022181	344.860492036907	362.465597559423	235.256681598729	238.002370354088	231.225342002643	287.943629062102	542.09997634258	295.245896755974	259.585164836618	254.673690370421	160.403138009329	266.625516417364	241.184241445299	306.259851104421	269.304025518637	239.405145217443	254.853130819224	341.869253324005
cds357	1383.83599604415	751.752200459306	1881.78440403163	1154.99078289387	1429.87360119739	1454.43406182442	1576.07278949476	1729.43309983921	2440.79872826424	1996.19067632641	2454.1270517954	2267.61072085148	2166.81966523603	2042.25723130959	2252.89604338249	2137.98662897624	2773.28320743193	2997.10811650572	2229.40434926424	2651.60489299284	3478.32958417859	2975.5866906177	2219.32857716527	3338.20481924181	2950.85960621803	2185.06022977205	4339.3429350558	3526.01122960213	2025.99381450187	1966.47980598483	2042.48540023197	2427.60059804545
cds358	1558.11284623728	2707.2067964132	1460.59670883239	1741.31825071784	2026.06914636965	2038.10192268657	1275.23600818402	1238.22378096859	1336.73088955503	1373.69822723766	1205.08651903313	1427.12766689487	1408.49525177155	1038.88672411642	934.989248624985	1048.37784628668	1024.24468956901	932.529870399985	1326.70529669177	877.782323975792	846.226891332596	1234.53958591504	1403.85500932612	754.038720435908	846.383571674441	1180.00436099993	1211.53627714911	1083.82305652011	1464.49171614916	1967.3639920947	1825.97964819998	1457.49218148674
cds36	0	176.983177881638	286.659650695606	403.994661666913	60.8031313361744	228.114018862075	182.311410351347	146.132949844229	154.873015752807	113.056006107421	69.1940729055648	201.505547496609	267.593705765787	139.138883727966	235.336852389592	139.299264012021	477.153266662379	193.643072272713	227.847071660553	293.4007546965	0	0	146.169373466153	0	38.4799128977761	171.324021733249	582.17862045287	261.080633453998	271.244271091408	236.298315651746	886.865909199843	354.279598420724
cds361	236.287710700315	138.996079124192	291.969699012089	84.4514604680636	209.142106071608	439.906364025523	314.350532356501	360.114887373504	697.131284259035	294.742588846806	209.280371683945	248.265420307295	186.639202770511	272.209527897888	318.041694416483	287.193613922469	319.104495137334	547.681564929095	256.673385628275	291.951167603759	245.853047100498	288.992473431061	377.665877165675	373.071513514101	151.099134415351	310.811145930518	471.722891167247	68.6980130667803	382.498597124434	297.756827976162	309.651353228032	368.325019176402
cds362	337.921468166671	1238.82300084622	1001.91489170766	966.398150193653	986.659719467434	783.86297349219	1595.32986870196	1212.83861017078	807.29331914281	1113.47761236764	1420.35558029905	1367.28412424033	1190.72348902535	1429.82915349233	1628.18733747453	1453.93859354958	3739.65348803983	3011.53225792004	444.991001337809	5650.07802395199	5631.36393282677	6053.76317912017	701.47064715279	6777.71884444718	7486.55477283793	833.248746902956	4124.57604230161	3417.14958994231	911.10680291023	646.311541211073	825.161330415279	412.890706959046
cds364	628.607693428565	1095.73165198512	759.982635068171	1060.20781138628	677.777423768033	694.956255329161	673.8840858141	747.982859603433	1124.00264463022	844.963504441691	793.690645032828	810.520711716686	563.348014560103	586.446065576339	518.786596031814	528.995300740662	512.402556745849	378.513512609571	534.003955278693	413.009972847568	660.297931928184	814.15137415694	549.082365115658	613.43542597446	814.915510748358	783.387192555254	496.413621007957	770.651661072996	617.527960271679	885.28633212396	717.97676715963	564.691479288482
cds365	355.373695882044	839.590194664338	597.075563504687	304.169911829956	587.065006584555	551.694000902258	781.874211520624	678.228229145638	735.895018761334	831.870130652908	712.602848048282	626.182758031039	710.848506686305	711.758790991425	669.835466683214	673.069988009891	966.576959266623	556.343643506027	468.316015628174	911.840989838024	861.350186842214	777.24772731398	348.309602078838	478.470194791987	1425.42177344887	366.158065735479	934.200316054084	1332.31869649205	985.540464377676	639.621962943435	806.682037554954	746.831319407911
cds367	3.74856121942867	160.728289806837	54.516514345808	0	238.179560353581	170.626071450217	241.495910799079	403.581103857643	220.988396746695	274.975441420919	370.198406137302	114.698779154143	174.124463415327	335.31136226379	240.26062603193	273.362414633609	212.4003554849	63.5872125815145	96.3508775392946	102.023279477798	0	355.610026931237	156.453822626562	0	232.904735960224	121.812613551784	263.447579570012	0	186.527532770931	70.2611238666906	274.926921264472	109.707725010047
