grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds542	1158.79728577706	1757.74190827116	815.609501816889	904.527819410857	1209.73041394314	1176.24343828398	852.21715945266	1400.62143286984	1386.03527414525	1345.32024704792	1388.82571835812	1397.97096007175	752.530184957073	683.180210728418
cds543	0	0	0	0	322.013335470432	189.597595757019	0	0	0	0	98.4076479506283	201.674264130134	0	0
cds544	387.908368150516	0	289.990366546815	0	0	636.531316617054	683.039294931367	0	0	0	227.758591410698	201.099693577057	144.449331066419	68.9127809267599
cds545	191.446839853045	96.9470893340695	87.676603642272	275.731952064838	165.644719892198	169.631048412683	281.889232828818	64.9667223566728	41.9864165259421	204.317324670535	92.3970443720974	145.23866758343	202.687632797959	343.243736416812
cds547	1023.98634181883	577.752248598982	979.69718427978	1271.36028582473	1678.16008788082	1533.59066903392	1563.24721516387	1096.97188627923	1049.24054898329	1027.26273844222	760.856349770531	480.857750782977	1234.35640541342	1075.37334933613
cds548	27.5859639251038	77.7810789502571	18.6409817185945	75.9525315866656	29.5032432387252	153.404675737265	40.520508809376	1.30307722373981	78.1512598108342	119.217959331437	61.0486946049295	33.0155940228312	153.68918275889	30.5547289682376
cds549	4958.40553857763	2742.77882339955	3090.1843449243	3223.44772170683	3117.15472628792	3816.8067843457	3807.04654715252	3498.49967705173	5064.02966141759	3918.26863301643	4890.09908555656	1838.24584840682	2819.97446989969	2303.83959664668
cds55	57.0845546823481	0	90.9773698970399	127.161088481667	102.440930817849	131.68365970367	97.5005111196148	202.237585124419	0	43.8035683907175	66.3498417554976	71.764988688283	260.217256130661	84.8013937029771
cds551	501.859789856275	463.03609815514	480.874518774381	901.374719255424	277.429192018148	566.390277612326	154.08248643542	31.0292323746853	406.416385930245	311.843454391678	1025.63800962751	649.641549226966	692.835311389328	308.62196748004
cds552	513.212102192264	549.689996524174	1183.33065323499	1285.7593026285	838.060347442278	754.407486360953	1980.81395530097	787.096828551998	394.736909830818	853.086528356583	960.614467174374	1136.21326871037	687.578815876152	1395.68183899944
cds553	890.831234203049	945.25684298124	4404.22869192975	5102.46285607734	2896.86215464221	4383.96850430135	2981.57324726525	3393.27281499123	5196.05521867829	2811.38488454564	3691.16351102093	1856.21825234166	1897.79336771699	3852.96457311253
cds554	207.105548999982	417.108940451948	141.45871538869	259.013180532322	24.9436707466934	370.828679917551	176.868305232228	266.238381880257	120.128257975419	272.436827795926	142.368959230241	334.013511376624	442.010255524019	125.526745947163
cds555	160.314553348004	232.602546253132	330.870065795705	504.723086880976	312.792689300574	552.670131997874	300.742903654473	189.31932528167	448.625785390628	449.420752343529	1155.27642968548	732.271608146412	548.765341970431	549.341186961356
cds556	407.307579699965	721.25087619816	1127.74031434872	659.066617130589	633.094119427979	756.065836150917	854.021245264187	1128.54327227458	1279.56164510158	1626.29650814846	2116.04749387299	1542.3638016055	616.990459838492	908.926157628616
cds557	207.182455822459	485.718258906257	195.69176621202	315.253531860798	223.392420405074	326.037868463559	367.490458577753	438.516435532905	169.871648513215	434.100730324675	330.924908373415	233.181347037617	655.36852925966	547.552485212433
cds558	562.137481958996	269.321432808448	609.522371265758	357.293578135078	226.893318669135	287.972452288561	507.848946042214	510.166382225244	0	226.997650020607	250.182699831443	467.013274881313	516.230676943582	159.597633367193
cds56	251.218076533527	722.674877150778	182.101477487462	87.1668751688844	169.662940194099	288.252699184674	133.670055567214	94.2688098402535	261.613298171546	265.435494264396	392.507471126978	483.082548855724	452.579946073067	266.467863245387
cds560	1879.84105859607	1056.74156564501	542.288064905155	1114.85885121662	1189.00405013034	722.741763321192	792.26830419209	1223.49499218615	992.178632334923	302.079325411457	841.526727233838	778.80810051341	629.411462603117	1441.62369295061
cds561	2237.31316777293	2244.56748580704	2791.15727801309	1742.90166900184	1636.30480098308	2184.98855772892	1575.92818324509	2603.59824432573	2798.23196409	1765.07847691908	3105.37993741277	3844.92140176959	1418.55261829351	2010.16403685801
cds562	3920.05645904177	4438.50562982896	4988.34305963424	5927.00343171373	5536.36962738638	6197.93979471496	4002.01111102156	6246.52470983527	3303.64593905885	7284.93687729571	9181.26848094618	7833.71508102626	3033.70204326781	2930.66921790617
cds563	558.903788225159	869.206771363294	399.435766593409	225.553294341964	422.599380419185	404.709594647127	256.845354705597	1176.79432280731	437.651138078593	920.05594268602	1482.76131381798	1035.99581810957	631.171948992778	411.041466171868
cds565	373.857042550788	397.344919723723	364.712558515372	369.717256785047	358.890487335058	586.003356186562	439.459270957482	397.419382285271	466.986372961928	564.834033517379	426.713988591472	1188.08160497724	893.45463297311	720.630052819195
cds566	612.582181915357	452.525523174701	484.447243582989	559.961488199688	652.087460540549	20.8160939223389	1044.97027605642	365.360143157824	77.9207208971777	293.788810845819	192.386337119952	358.805877291391	583.34810833726	239.913145925681
cds567	1466.71736130261	1169.55318409399	1672.95354317889	1416.17690571684	1779.16174151615	1629.21005044091	1520.38007313792	1237.66789604543	2384.00659690321	1269.34652847425	1219.76444933205	746.743064287996	1017.82994076428	784.786636496821
cds568	357.079969694336	554.994777398299	295.436195026567	190.293882410945	308.659104813208	394.123629394787	373.036726669207	188.311992408497	304.25368031827	281.432785646464	394.847752536164	572.772210188174	386.941102472143	441.624159460222
cds569	1961.75986284394	1397.56088738929	1513.33023045421	1164.3562049387	1733.88766815761	1237.22595685422	1615.97324134246	1287.23745956256	1165.98457233021	1146.40860268796	249.066195481353	1047.36261793183	1272.11938014082	1035.31701533835
cds570	0	0	99.7816314999793	322.517438124872	0	0	167.087569459017	0	0	105.093238679342	0	0	219.081485450735	0
cds571	15.6522166064503	0	168.381503156215	161.258719062436	23.5642972491804	231.685363645301	0	0	716.748762113824	0	0	0	0	204.617556418796
cds573	395.731656742589	918.152507855496	0	376.532321426246	0	311.939161101317	0	0	0	0	0	0	409.43097280957	271.781515884131
cds574	445.154784220145	373.40816889267	141.891310848594	347.068108470604	246.625232127201	256.722731073669	166.131031446701	210.27761144435	135.897318810572	68.3174919855227	232.833160288787	755.507564401878	522.579690065973	449.151748739474
cds575	1510.71324949249	1020.72406488642	1351.86161034739	930.305361811676	1015.68207862814	587.190882337921	1203.37577331119	898.626416066377	1639.79421590617	547.504195688036	288.75034915273	348.894363825878	1081.98767574636	885.720829801758
cds576	3701.67631337298	2063.32911738784	1886.43836788839	2161.73850418833	1698.73701610489	3260.60192179305	2524.86960239412	1590.89379850979	4262.13241636692	1898.65342866225	1002.71713491519	1184.01087703883	3172.73535078841	1811.43150983794
cds577	644.850306201367	402.546369229218	269.374937645382	353.459613244064	649.942778093033	591.189594946624	393.75650728816	254.820422225621	292.512001389265	453.795972534325	56.7982946307429	118.049438343878	604.567991761996	510.603526002412
cds578	624.362316838182	628.730388181245	738.053913289736	836.084156766958	383.294086784903	512.46890901345	670.316013947352	544.356166626562	688.359889575198	749.041019481269	458.643281134877	599.237655547163	1405.72990782154	1175.34731672326
cds58	2851.7240255787	5557.9766315222	3178.02308133761	3228.38579243915	3770.37024161359	2803.18702794633	3307.747603115	3925.59710189607	4755.69090932365	3858.84461803402	2889.12819714289	3788.43598180778	2739.67162858393	2248.42712812823
cds580	2060.47102129842	1923.91498783461	1279.76969274181	2178.86495360532	2130.43373233294	1522.19303975142	2645.30215952258	1111.04075521013	1448.24751831497	1881.75399843738	912.154573335848	1188.50233614046	2207.27167970553	1636.20905056718
cds581	81.1738075511209	0	508.7550290295	304.756368071663	219.697207435967	134.653967817287	137.087184807278	0	270.083148831613	139.97380876733	50.8848410455696	1018.19950116383	486.262063947796	270.981897171167
cds582	2452.58906961058	2700.23156187313	4921.44177331686	2841.54837590019	4148.81698952266	3295.34026709102	3189.61376014661	2770.78796724739	3919.05962947645	4423.13736359545	2900.19741690506	3832.17957524179	2886.68683592587	2585.24859358209
cds583	318.144329956693	0	205.961098805136	129.944207249299	270.219438245841	204.263925902857	0	47.6916623366772	0	86.0813034805252	188.802524428174	451.296476338154	279.430195499679	85.3242136394935
cds584	90.6131334867392	0	18.6339191355383	0	0	152.837661262493	0	0	0	179.436304251132	130.801118761967	0	314.632687538887	0
cds585	0	136.811732468239	0	266.614415516561	0	0	0	0	0	0	0	0	8.1790421234941	69.1979372616293
cds586	707.392294794756	415.532394780693	584.573813053334	289.476862331915	620.367023822266	598.738770956464	372.76045841384	216.579127338066	679.853487462177	160.833836423801	1059.42999215588	1416.3122767585	1032.28546146722	980.802296499875
cds587	433.459387315119	565.235869572496	348.275086017509	613.664853382128	306.157288016369	289.969805027048	588.285878407981	551.530547735314	439.259537901718	337.213508474092	179.43560478873	180.136624201293	358.181987086177	213.74980620355
cds588	249.152763304958	532.203316136821	239.853719495152	103.153497087825	0	385.488887638752	344.741174430713	35.6643044306548	315.002654442141	408.636400972741	268.53102449074	448.010064238679	227.62657243512	321.823048467812
cds589	282.018487877799	104.95990113664	471.29367263664	717.77855816237	358.670972859865	699.340450541648	420.141830137571	528.929068786943	568.208153271495	169.102564552545	507.43783435879	331.707526480028	510.735953970584	219.074893437748
cds59	341.333511493477	497.867370589235	167.382606953428	573.188239746906	605.89826814386	80.7583771631455	358.768114509405	476.2651355311	320.623544379921	322.36392322173	462.043351488906	528.14060939429	1153.63947576742	561.671568682056
cds591	921.858067750869	924.978611844654	706.422030355748	607.668791609813	657.790098567167	834.178538632313	910.255067970385	523.44550320414	497.562914363139	638.34358936212	342.460305861832	1160.01641964443	612.182198207361	663.07857535951
cds592	412.167830941954	162.983590129635	666.497196041298	1439.9149083492	595.695019300274	1142.50125473564	115.041176276148	83.1017701305452	0	251.47725416577	502.435093127784	621.798030444198	268.707678287642	344.078141079925
cds593	1912.98126998005	1340.91044606655	3608.59670029111	2746.24600749327	3063.3838448504	4556.55390679177	844.265789467574	2449.83256525717	1312.95341423578	1851.69630015306	1017.86689056729	601.847291499464	683.955995754754	1311.3379153524
cds594	147.298538421416	0	387.716057837316	442.443732313271	208.712347064169	381.303783867221	0	122.787105254112	406.945267866823	168.776111725223	0	0	367.382798678925	171.885901851803
cds595	405.317429428708	122.884789642131	850.869937772091	611.629606723944	736.617109937851	312.781547000733	269.221096946302	571.290902888891	423.539862322949	766.955892062622	628.138322248153	133.323878685867	294.907292989971	534.350338884088
cds596	87.5829147370581	0	0	197.185606800963	170.354402198322	0	66.3963422730581	221.238027484886	142.980769791046	215.635327019941	0	0	122.144272197244	0
cds597	5199.99433879499	6334.99347308196	13134.9993411827	9057.32553777663	12187.4154264093	11381.9851482735	5867.47759473719	11186.7034897487	7789.01685544981	14240.4764686814	12827.4754749106	10554.8133778265	4184.54727728972	5771.28024464211
cds598	677.958370956609	1453.62465747504	726.049954761655	645.519136667349	464.269020913851	547.218763657474	890.91092035548	245.119443451727	63.777366702906	735.35240435917	823.244876837135	406.668269233603	371.464829775357	556.626925889263
cds600	256.354460925029	655.750774010522	352.343243995447	520.145271485589	59.8356216839256	249.457390165605	233.352332500443	234.678426424241	183.517037999246	186.419316057355	159.375490196311	540.258101703687	681.380805670804	721.795889951722
cds601	1585.83920830077	1787.84863178709	1553.45168395226	2099.29519418865	1694.07143546328	1755.36700819625	1561.58173673844	1283.60993584726	1363.11939742141	1561.12351500051	661.254472454486	1925.57091050969	3109.58783411637	4656.7053483065
cds602	2100.48627854193	3222.27633050194	2254.80228865874	2483.15488704791	3580.18569237652	2319.13406655315	4113.23866778564	2077.90248645818	888.768465021142	1585.34335809878	1501.95089152839	2276.2721280523	3785.7280685887	6247.5418356607
cds603	3637.04232410393	6552.87327093353	3358.59911947144	5660.11799386733	5200.28471538846	4426.20665930064	6804.32075232738	3512.81809612209	4964.96901286378	3243.25477282844	4711.0865333104	11853.3250125554	15925.0193987041	20186.5850979721
cds604	1502.86439499378	1435.97339757537	676.480629462846	1018.23004416824	791.553053654193	717.482839059436	549.347740210537	901.685341459974	651.036685812864	633.465563694356	483.33782777979	281.261683670449	780.686308560487	522.009255992268
cds605	530.481654613387	1231.56083798368	1907.29982375567	1802.79311823169	1495.87565761513	668.245437302207	1329.71779157534	992.070939963569	690.895883878375	447.352114497738	0	4.55225674515228	676.20971927182	135.55566068043
cds606	560.066282508463	905.104214134958	619.057449153129	186.852397303513	0	452.48746898176	253.475397923999	1191.73158539186	523.963678403421	239.638138775813	0	275.798959187683	275.017183863688	248.450040699999
cds607	0	0	0	0	0	72.0348732537404	0	0	0	0	0	0	10.4117933679557	0
cds608	0	0	0	0	0	144.738505277741	0	0	181.967681415967	240.730817664503	149.501636972786	0	126.916170881805	0
cds609	1077.13759172686	729.846955552712	858.941217474692	620.552966835734	656.328135421915	643.964252012991	873.803435121633	706.34762435489	898.350874347515	911.590433827487	1023.9440819255	808.403904473807	516.662248886872	588.954441315941
cds61	1319.46241251608	822.879302025646	1080.03942239499	1425.96606149773	1615.88619546307	893.847461960699	1163.0955644526	852.390303718114	1105.10461435705	768.772416025943	680.017179927273	892.266317379075	795.424164344325	809.610655273016
cds610	1967.09032045341	3104.83467346199	2243.53160819467	678.998746919769	1599.61199602863	1623.85991232406	3049.80538993991	1595.91833478618	1834.07942509958	2335.39677126597	2503.80503385488	2653.74447301672	1486.28017469724	2403.01340634414
cds611	976.612940515553	3334.78597891332	440.785357151158	165.078213047109	1192.16492643053	500.637331709771	72.3276518850961	278.168605721133	403.985665918701	170.59498816894	238.407045035095	815.185030600087	590.8030167646	883.846380478083
cds612	2465.01486128321	1387.77943864006	1296.42752103282	362.698104646572	1046.91006174433	652.432677622729	1410.43353017352	923.85805931837	677.270086981351	398.214258097432	266.153342496485	1149.87084148272	1816.38467937337	1275.87551434934
cds613	1555.00777219824	1735.93773070924	1128.11410961367	1208.14097957393	1351.15821526321	1558.63855299296	1802.68491411701	1861.27398529048	1380.7530194209	1420.21128698813	368.676513397209	376.474801448278	1120.51792697819	906.784647700488
cds614	0	0	0	0	0	0	0	0	0	0	0	0	64.9689922371145	0
cds615	555.544056546289	590.62715862164	717.059512682569	566.058681592419	237.410294785492	447.483212150349	741.681555087436	666.243538781829	555.480290638214	645.158591340869	121.546046319338	230.065561797028	827.78806097463	609.893816651303
cds616	54.4358945966712	355.293626562255	0	224.557323842278	0	398.425144906742	0	83.3319689397711	307.745313372972	0	0	228.117242437132	173.323191813656	0
cds617	115.55063295333	124.163600376548	6.73743349189115	0	97.5876705053181	237.298289001338	126.960672816817	28.2897686839096	161.320510349917	216.26156707905	81.8935607340362	91.2346286494556	303.108672803669	167.468386402781
cds618	1092.75298062241	712.56110660541	1251.79174892708	112.590547093142	903.376608876078	310.91975207811	1156.80293922126	1227.18890195637	1209.71263294544	0	224.414516854271	254.167668271002	582.026479680786	240.270615491768
cds619	121.547774248487	334.146891674681	26.3451502006458	162.455298410947	288.68389167072	186.92570265217	123.316653467669	315.785140433086	261.227872150503	261.153539002775	409.700300419092	0	207.578609861939	223.610568806367
cds62	392.126264305764	167.115308389543	583.759109204989	477.941371243593	434.012906728878	461.214511714565	528.432126837619	750.881144638662	698.421472919708	1015.8432752917	447.780385625966	407.727991107828	502.502992817555	408.256559821257
cds620	242.609357399979	213.768331981623	122.762588504818	270.217313023542	948.180192712519	186.551851246866	103.594293064591	0	0	742.799010985592	250.263309371517	279.07609976156	414.064007501889	229.218167179147
cds621	299.51772518516	168.903373417579	1033.46361082116	677.211290663937	0	684.023454571842	207.188586129181	1333.47806899424	1133.81985249611	1555.97305126163	1060.0615921214	0	670.768004836818	430.707325548207
cds622	0	327.593028231578	281.20277968176	294.782523298409	0	172.0153433575	0	368.361315762335	187.564773462254	36.2659413624447	133.669080549631	0	73.9755665158326	337.002941209233
cds623	109.174210829991	146.583999073113	11.0472520589263	409.18621686422	0	0	0	0	0	0	0	435.716002750289	102.655324611201	61.7838725550261
cds625	575.554364928614	374.340857848004	400.908340848131	547.90607249013	686.730948404685	415.228314065605	638.179036722327	290.464119955963	307.178040905925	342.303691698429	129.947846756159	309.217808403431	613.266624526241	336.954625375368
cds626	0	0	0	0	0	305.822706962076	0	338.167765290012	0	24.4151036931868	0	0	48.8443967562294	0
cds627	0	0	0	108.086925209417	0	0	0	0	0	191.484170393708	0	0	91.3882767880208	193.589467339082
cds628	0	0	236.981374812451	222.275531680655	0	78.2314214906212	441.111183371806	0	0	105.093238679342	0	260.726833903802	298.233506000678	225.544351961628
cds63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds630	1286.57180257905	532.172788221938	1219.84475411662	1994.85477167093	3459.43708265749	1373.9918374817	830.735114938611	1102.73620148865	1486.94532866826	2023.61179116677	3162.24233854297	2062.69455298172	1494.94838485006	1071.70801495066
cds632	657.59077766769	412.030152835046	238.152710350622	531.334042965979	417.857258578212	863.406430706027	822.044869577309	564.47077272907	850.489253282861	434.063857757757	323.81000329541	455.131327225173	600.374081113439	628.002652771101
cds633	2565.43002926329	3352.40742249559	1888.85617129141	1723.54826685286	1647.55834510181	1723.08365307072	3415.11186393337	1520.59661765706	1865.36286788643	1642.15286330978	1131.75794264698	1245.7650443499	2451.64024461829	2932.43792407285
cds634	2976.50963549122	2683.42779526286	1559.60365953343	1253.33353198258	2047.64609646831	1775.85793279962	1723.89469595856	1154.15648547642	1486.06527366261	1525.88089270094	2235.12814789716	4234.55157091502	2696.00430571209	3314.61695603993
cds635	4133.41166376233	4600.80499578359	5211.17016899052	3924.2006801777	2891.44478425316	4006.68826782448	6645.49659091957	3472.24828987249	2559.0783538855	4312.36324037571	9212.97261659452	6760.10126655113	5599.33038337072	5699.79278003905
cds636	0	0	0	0	0	0	0	172.686887754641	0	221.868074143394	0	296.645004612183	190.870992803654	0
cds637	123.561509931617	548.837763971423	0	0	0	72.885374440636	0	0	5.16725851756478	88.3202181273303	0	0	0	0
cds638	52.6717683828902	0	0	0	0	85.4211108340913	0	104.0459155048	865.379821204796	241.034898697343	0	329.882878924364	199.940681985039	0
cds639	0	0	0	0	0	213.552777085228	0	335.510379707507	0	213.11012384826	0	325.067070472913	104.928500926405	60.6999449663415
cds64	0	0	0	29.2126824890315	0	0	0	0	0	0	0	0	151.580703446995	0
cds640	348.75095126247	0	0	265.995167507549	0	273.998031518834	0	0	0	235.615287789133	13.218132537228	0	267.005560393083	0
cds642	1561.15961244756	1499.37707802742	1300.59807681718	1508.12668691496	1964.57293418918	1253.89761339076	1708.16401470031	1092.61658589848	1346.95621577603	1471.41365403849	508.028372519674	1254.84462435359	1326.25521292501	1498.2485915114
cds643	116.727143654707	629.204901681759	1362.40757113504	741.823000847647	1988.87114876903	300.946854369944	381.14881410557	405.429121122067	859.422336459123	761.345276545737	0	215.802737211228	365.824744573397	918.015087492133
cds644	6063.85937773376	4945.13370810746	6005.59369586541	4890.89509131916	4813.80542802364	4071.77160309997	6194.08766733083	3838.57535419759	5946.62894708728	3926.08095116136	5404.68095720494	4002.81676549287	4429.04564524256	6690.3795308329
cds645	1045.56012402326	1866.4037107025	1387.63579796005	569.239517283095	1042.71417249013	1095.63701468337	1598.61244119978	977.31056364694	1827.16359560184	1951.42673649256	2227.26651537617	2148.94247853899	1069.82938580511	1051.58032830966
cds646	40.2337242786035	159.528605956435	96.1825428015969	179.248632188087	0	92.8118662919732	199.629466900588	129.710424621674	0	154.365809005431	0	61.7083692120642	300.682980694906	125.036350151438
cds647	2390.94922783437	2097.72662224957	2780.65529043955	2111.23059521197	2359.42481316653	2367.63938311443	1822.09775278093	1820.76828974944	3142.53024236447	2093.05321766019	3697.45344792143	2459.96296506028	2684.66956750471	2096.41725815995
cds648	1507.64386384273	1192.94424777587	1409.69987709384	1153.96755257774	736.266109430621	833.529548124295	1099.54793732994	1171.2670678495	1110.96058127643	979.489063095474	916.671464952567	753.695979225501	851.288057751427	889.074307901759
cds649	1383.40363085726	934.506369318571	445.813969700385	980.460633047167	1208.70680556615	640.188866573945	722.329606286436	1180.4559955031	1104.88975842792	463.886970170549	517.746306157653	743.336262615521	3129.8723254776	2890.3373384895
cds650	420.377174834198	259.346564926654	357.045196048631	633.752917331489	434.34731686327	289.071337067216	484.062222247757	622.047587278338	0	317.542985270847	143.110431954613	575.197461888971	734.219032321382	816.054252616186
cds652	240.090921163993	147.936561924999	321.096599636611	280.5024010625	76.8408087461162	38.7304881481383	0	198.272142278842	240.90033365625	170.060912575727	146.359945048892	215.294966064849	406.627366075343	172.595777771942
cds653	450.409546129527	386.641852627631	467.346793623272	14.0982945925326	970.603158347109	402.303122688894	718.85431187429	832.105078504676	257.614047832215	594.109702586275	110.342671615121	596.74148202757	618.762317168684	705.76881663582
cds654	1146.00178463358	1247.43988071538	715.905952032025	523.763120873394	656.880530875738	733.019292110115	759.780252219222	959.675395906386	678.761691902393	539.352549355884	343.422260950089	1355.64801575495	772.473433018581	807.531626462565
cds655	2532.0314411946	2299.34305647796	1868.70311699265	1615.08006287007	1560.25498914688	1665.3601922249	2874.79134189607	1186.70634163059	2240.40163287479	1438.58149126559	840.277446512461	2061.83154161337	1981.23671180361	1812.68268954308
cds657	0	638.114423825741	1108.0228930744	604.964133634794	436.115352074383	1113.74239550368	927.710087145589	855.233568934111	1105.4334142054	1528.22150915376	946.970689234247	1192.6912672299	415.927835064679	0
cds658	162.690980844692	502.984310544996	0	0	137.504605124629	342.377515229542	0	0	0	0	253.788144714778	1202.06356052874	197.94656567784	0
cds659	1139.2444180105	1176.8487732016	833.318385371394	899.175853461336	1464.61447597886	752.621795288216	1369.97763302037	1018.22213643867	1502.14886618306	850.456530424458	1247.79844472415	613.498119631783	999.446807169904	1191.30164196835
cds66	129.556697659173	0	0	124.99848493606	99.3868319353185	0	0	0	251.918499155652	0	170.726718666782	0	166.323086913619	0
cds660	2275.16148529474	929.448945735767	1551.29255222624	1200.72370545138	1615.83752565808	1289.31400418197	1737.71072237378	1228.2011254047	1710.38439721091	1353.98697098508	350.696751433184	1398.15643140597	1036.44724868076	1170.73795064618
cds661	3800.87993259967	3644.24108806767	3438.4572033408	2645.87785668884	5922.21284794579	3043.6822873075	3361.88146302469	4783.58097552477	2263.80261303748	3184.75408397868	207.293888044148	944.051339292294	1405.25124239114	2221.64508395781
cds662	296.891816361618	534.908885506527	146.540033019091	87.604699656034	82.7225192930131	164.404142879658	141.909990499439	130.823399814122	169.095978885301	255.020774877465	409.460324806187	746.486959963053	306.914154046966	256.069231304926
cds663	504.564719592629	368.566089623488	418.31943680029	465.891919006106	125.947105986998	160.820561419712	178.610850111363	246.985556545627	159.6207731719	44.1339832384923	102.098678908244	131.466035312587	312.379980116824	405.767358403771
cds664	378.115559459968	291.976258316363	483.78880662932	1318.13323426118	124.005677426418	610.616059447059	202.135205979689	1045.38745221224	0	1228.69009335963	1608.70046202674	1196.19983584323	417.216643512034	343.176762029218
cds666	0	0	25.1324984340573	270.217313023542	730.493214724591	158.569073559836	227.9074447421	286.503245592927	218.488914317697	1064.86474757834	869.929362716767	305.001201925203	595.025314484196	844.791484069057
cds667	1145.34185005106	1389.99129353632	674.396201271662	501.473059983224	422.666771682508	691.543374156987	1273.00521989139	133.257323531594	344.483901170985	604.387375028202	342.318892871096	642.630439405194	975.77874636104	553.181184504304
cds668	296.220264213299	84.6048807315131	0	106.946166104304	158.43414841784	295.332746037255	428.043965538652	226.783571709441	146.564720485017	201.883596534263	209.258034890153	10.8641589076259	251.452364567466	240.777783017872
cds67	250.393614856663	228.629232065907	103.383374883	144.501236910985	0	498.801741301781	34.3467709625916	459.630875282771	0	384.276759064022	671.792147774413	244.653370528237	461.594145815987	245.924041738633
cds675	272.758181053485	281.274121028451	197.849177955917	213.329457650164	435.305605733543	397.104525461165	196.889738280655	209.432197070853	384.39669235198	362.532164707385	103.065360914059	349.592020920115	639.1798426396	402.347899099812
cds676	579.942687011903	425.833330640684	385.113368588067	538.281500046896	174.619891966038	419.927473922228	270.748431276381	557.026230475492	271.469783472593	185.423471773455	112.345349586002	486.05769231108	1037.27664266794	459.4816551237
cds678	949.31472435365	850.819231767654	536.698588832911	271.561677764952	347.075134359196	522.994866555269	815.096390455971	302.895222330831	368.477804735133	392.475069396307	149.060201083168	530.717265539003	577.786544464848	736.949425127737
cds679	1958.59671460366	1853.77225390314	911.20410488382	958.849246681973	1718.9418458988	1423.62381482765	2100.6980240504	844.736913177896	303.778283942773	920.208596198668	280.885316416096	856.386187280608	1260.47163394796	1505.93362487833
cds68	124.574766315779	109.765510645249	173.721229424707	88.8005547291741	187.546396591679	119.738030325331	151.335437108478	257.448359326122	23.7689469678311	182.580470557971	75.474009660578	313.223313915484	198.551384760229	243.354962288838
cds680	1435.89084531457	1280.56109413912	1118.26956045369	1192.66842792978	1260.27583371016	471.14772655159	833.056982886821	880.1050180115	798.613836380818	411.288217425782	408.790808180087	1433.89542694229	1471.97560352363	1179.32187405752
cds681	1973.90872259581	1826.57405095012	1175.92819767868	1096.55150686785	1206.61825646473	757.866895690393	786.206688436626	734.164566831876	743.946817819036	1589.4682112759	1010.24298677386	2149.98615107096	2031.78516908641	1600.26665737575
cds682	277.091905659875	60.7666324414766	98.1354878331014	137.166148742914	4.44970486126654	317.232843490864	0	0	733.12119576617	208.845185842545	0	154.822945139697	270.904821603041	275.884331087502
cds683	98.248929832605	198.07044151213	62.6329085414287	87.5434059471517	170.395825464915	0	134.247464014588	0	359.922434538799	33.1719787624089	91.3564235834335	143.278102416267	225.705979611232	148.521490612838
cds684	125.364087239163	252.482281868059	220.917857979562	239.365730040539	353.742777209152	275.421040226672	244.710928499033	293.553030179367	328.03954171548	112.688559922478	208.159567515402	266.575853651161	123.427403811024	85.1352574577132
cds686	905.058933936935	1420.49519303806	611.364971897397	646.298984612583	758.953989324251	913.377245715175	647.576446689476	434.09582665595	601.970704573302	773.270460828126	893.263467508605	786.929507997492	1064.86879594842	1037.84424302029
cds688	741.794360334115	521.960040146295	730.750525403994	851.742189421779	983.230114069566	641.111575682568	810.150879867907	1111.57450390073	484.285495965539	514.818803517478	434.925374722405	817.606408057277	951.267356521931	646.381890423619
cds689	120.996015395409	320.924467860452	173.649871740501	68.7575860110793	126.395772522321	142.405993318218	105.439484035207	185.170036591866	232.745770632127	77.2135419915255	130.230557720476	388.042241635118	200.239362783471	159.202209348744
cds69	530.182315704755	798.06843939806	589.775963252544	611.051417183902	506.475295542383	472.598023158727	769.084031711521	382.004327457236	839.392439186634	198.576176704586	1332.85773779835	483.935240387988	525.795565081764	676.217620240033
cds690	113.72313628124	507.699788456355	381.820649286639	341.149357692221	0	226.194119636825	194.239299496108	0	462.900242198511	0	0	335.501322117723	308.904894485536	0
cds691	452.135620609052	0	547.341124737711	410.589943165641	1407.85965019648	242.275131489436	406.304889681901	0	0	0	388.189658582489	1287.34273539858	514.414708694712	0
cds692	1087.48580378412	615.052744648881	452.791975836255	1137.75710746754	822.766041847697	636.567281886236	914.174200201564	510.176832064598	263.122242933891	597.6881634365	1270.17750790486	2635.31740259934	1349.08072619663	883.942948572348
cds693	1662.50441942594	1766.81906624048	1088.00203270693	1584.33883744132	1436.19768833446	1549.58711645461	1427.68974832176	1649.74827525938	2157.12494625359	1908.24230251842	2309.57079734251	1351.64371457627	1759.71453170524	1502.00983915586
cds694	4283.13158187967	3318.1514465953	3105.76713386998	4847.31125341889	3747.20580795584	5292.85167035904	3114.19294646046	5114.5229558833	3689.29913167906	5058.86364842762	7463.50801009899	5376.03654383177	2674.73819028795	4718.98049115676
